step,value_estimate,in_cooldown,forced_action
80,0.5448582172393799,False,False
160,0.4540835916996002,False,False
240,0.37135058641433716,False,False
320,0.47213828563690186,False,False
400,0.45397740602493286,False,False
480,0.459835946559906,False,False
560,0.5542539358139038,False,False
640,0.45581507682800293,False,False
720,0.48735493421554565,False,False
800,0.4554537534713745,False,False
880,0.45368844270706177,False,False
960,0.4616236388683319,False,False
1040,0.45368337631225586,False,False
1120,0.4536924660205841,False,False
1200,0.45367830991744995,False,False
1280,0.4536783695220947,False,False
1360,0.45992419123649597,False,False
1440,0.453809529542923,False,False
1520,0.4536784887313843,False,False
1600,0.46535825729370117,False,False
1680,0.45366793870925903,False,False
1760,0.6125575304031372,False,False
1840,0.6478875875473022,False,False
1920,0.6325803995132446,False,False
2000,0.6478386521339417,False,False
2080,0.6478910446166992,False,False
2160,0.340402752161026,False,False
2240,0.3403358459472656,False,False
2320,0.3398442268371582,False,False
2400,0.37601059675216675,False,False
2480,0.5707831978797913,False,False
2560,0.6007611155509949,False,False
2640,0.8829673528671265,False,False
2720,0.6799405813217163,False,False
2800,0.9791886806488037,False,False
2880,0.9718706607818604,False,False
2960,1.0456022024154663,False,False
3040,1.0705177783966064,False,False
3120,1.3383020162582397,False,False
3200,0.9718706607818604,False,False
3280,0.9718829393386841,False,False
3360,0.9719290733337402,False,False
3440,1.3391122817993164,False,False
3520,1.3386569023132324,False,False
3600,1.3390958309173584,False,False
3680,1.3391085863113403,False,False
3760,0.9718706607818604,False,False
3840,1.3391141891479492,False,False
3920,0.9718706607818604,False,False
4000,1.3391145467758179,False,False
4080,0.7206658124923706,False,False
4160,1.3390462398529053,False,False
4240,1.3391145467758179,False,False
4320,1.3390706777572632,False,False
4400,1.3391141891479492,False,False
4480,1.3391145467758179,False,False
4560,1.327165126800537,False,False
4640,1.3391145467758179,False,False
4720,1.3391144275665283,False,False
4800,0.6387394666671753,False,False
4880,1.339112401008606,False,False
4960,1.339113712310791,False,False
5040,0.9718706607818604,False,False
5120,1.3391145467758179,False,False
5200,0.972296953201294,False,False
5280,0.7397308349609375,False,False
5360,1.3391145467758179,False,False
5440,1.3391145467758179,False,False
5520,1.3391145467758179,False,False
5600,1.3391141891479492,False,False
5680,1.3391145467758179,False,False
5760,1.3391145467758179,False,False
5840,1.3391145467758179,False,False
5920,1.3391145467758179,False,False
6000,1.3391145467758179,False,False
6080,1.3391145467758179,False,False
6160,1.3390514850616455,False,False
6240,0.49901992082595825,False,False
6320,1.1271368265151978,False,False
6400,0.8292443156242371,False,False
6480,0.523298442363739,False,False
6560,1.3391145467758179,False,False
6640,1.3391145467758179,False,False
6720,1.3391145467758179,False,False
6800,1.3391145467758179,False,False
6880,1.3391145467758179,False,False
6960,1.079378604888916,False,False
7040,1.1530890464782715,False,False
7120,1.3391145467758179,False,False
7200,1.3390991687774658,False,False
7280,1.3391145467758179,False,False
7360,1.153141736984253,False,False
7440,1.3075758218765259,False,False
7520,1.3389396667480469,False,False
7600,0.9718737602233887,False,False
7680,1.3378294706344604,False,False
7760,1.3391138315200806,False,False
7840,0.703179121017456,False,False
7920,0.4990376830101013,False,False
