step,value_estimate,in_cooldown,forced_action
80,0.7718868851661682,False,False
160,0.3832394778728485,False,False
240,0.3722972869873047,False,False
320,0.4446715712547302,False,False
400,0.4526973366737366,False,False
480,0.44079163670539856,False,False
560,0.4655955135822296,False,False
640,0.4589313864707947,False,False
720,0.44980424642562866,False,False
800,0.45510992407798767,False,False
880,0.44612860679626465,False,False
960,0.4409257173538208,False,False
1040,0.4567134380340576,False,False
1120,0.4500582814216614,False,False
1200,0.42955249547958374,False,False
1280,0.4354933500289917,False,False
1360,0.4274546504020691,False,False
1440,0.4248524308204651,False,False
1520,0.4206973910331726,False,False
1600,0.4134347438812256,False,False
1680,0.4152641296386719,False,False
1760,0.420748233795166,False,False
1840,0.4135051965713501,False,False
1920,0.41126173734664917,False,False
2000,0.4073086977005005,False,False
2080,0.413110613822937,False,False
2160,0.4066823124885559,False,False
2240,0.40503209829330444,False,False
2320,0.4016181230545044,False,False
2400,0.4000721573829651,False,False
2480,0.4012960195541382,False,False
2560,0.40117114782333374,False,False
2640,0.3980143070220947,False,False
2720,0.39888161420822144,False,False
2800,0.3967020511627197,False,False
2880,0.39637941122055054,False,False
2960,0.3964608907699585,False,False
3040,0.3963855504989624,False,False
3120,0.39542531967163086,False,False
3200,0.3952556848526001,False,False
3280,0.3954589366912842,False,False
3360,0.39397335052490234,False,False
3440,0.3957541584968567,False,False
3520,0.39242368936538696,False,False
3600,0.3928406238555908,False,False
3680,0.39285725355148315,False,False
3760,0.39280909299850464,False,False
3840,0.3917996883392334,False,False
3920,0.3915291428565979,False,False
4000,0.39136427640914917,False,False
4080,0.3915203809738159,False,False
4160,0.3919750452041626,False,False
4240,0.39112842082977295,False,False
4320,0.3910481929779053,False,False
4400,0.3910524249076843,False,False
4480,0.3907678723335266,False,False
4560,0.3908184766769409,False,False
4640,0.3908090591430664,False,False
4720,0.3909951448440552,False,False
4800,0.39070409536361694,False,False
4880,0.39047396183013916,False,False
4960,0.39027321338653564,False,False
5040,0.3903026580810547,False,False
5120,0.3902578353881836,False,False
5200,0.390306293964386,False,False
5280,0.390308141708374,False,False
5360,0.3901030421257019,False,False
5440,0.390005886554718,False,False
5520,0.3899462819099426,False,False
5600,0.3899003267288208,False,False
5680,0.3898983597755432,False,False
5760,0.3899620771408081,False,False
5840,0.3897605538368225,False,False
5920,0.3899494409561157,False,False
6000,0.38975203037261963,False,False
6080,0.3896821141242981,False,False
6160,0.38967519998550415,False,False
6240,0.38980644941329956,False,False
6320,0.38979941606521606,False,False
6400,0.38968825340270996,False,False
6480,0.38970810174942017,False,False
6560,0.3897339105606079,False,False
6640,0.38963329792022705,False,False
6720,0.3895953893661499,False,False
6800,0.38956207036972046,False,False
6880,0.38955044746398926,False,False
6960,0.38955092430114746,False,False
7040,0.38958215713500977,False,False
7120,0.38955557346343994,False,False
7200,0.3895273208618164,False,False
7280,0.3895303010940552,False,False
