step,value_estimate,in_cooldown,forced_action
38160,1.892709732055664,False,False
38240,1.8927357196807861,False,False
38320,1.8927357196807861,False,False
38400,1.7175557613372803,False,False
38480,1.8927638530731201,False,False
38560,2.3004884719848633,False,False
38640,2.1667211055755615,False,False
38720,3.300294876098633,False,False
38800,3.027620792388916,False,False
38880,3.0279946327209473,False,False
38960,3.402097225189209,False,False
39040,3.0279977321624756,False,False
39120,3.0280747413635254,False,False
39200,3.0351362228393555,False,False
39280,1.3070142269134521,False,False
39360,1.7175557613372803,False,False
39440,1.7175557613372803,False,False
39520,1.7174503803253174,False,False
39600,1.031644582748413,False,False
39680,1.4883372783660889,False,False
39760,0.8497491478919983,False,False
39840,1.7175524234771729,False,False
39920,1.8927357196807861,False,False
40000,1.892768383026123,False,False
40080,1.1835532188415527,False,False
40160,1.4837429523468018,False,False
40240,1.4813718795776367,False,False
40320,1.4806184768676758,False,False
40400,1.7853021621704102,False,False
40480,1.4350388050079346,False,False
40560,1.8927338123321533,False,False
40640,1.7175557613372803,False,False
40720,1.906799554824829,False,False
40800,1.8927357196807861,False,False
40880,1.8933241367340088,False,False
40960,1.8927364349365234,False,False
41040,1.8927783966064453,False,False
41120,1.8941535949707031,False,False
41200,2.158116579055786,False,False
41280,2.763828992843628,False,False
41360,3.385751962661743,False,False
41440,3.0345630645751953,False,False
41520,3.3968522548675537,False,False
41600,3.4023635387420654,False,False
41680,3.029512643814087,False,False
41760,3.4023637771606445,False,False
41840,3.4023637771606445,False,False
41920,3.4023637771606445,False,False
42000,3.4023637771606445,False,False
42080,3.4023637771606445,False,False
42160,3.6496732234954834,False,False
42240,2.22902250289917,False,False
42320,0.9041875600814819,False,False
42400,2.7644858360290527,False,False
42480,3.4023637771606445,False,False
42560,2.9121956825256348,False,False
42640,2.9121956825256348,False,False
42720,2.903289318084717,False,False
42800,3.4023637771606445,False,False
42880,2.9032890796661377,False,False
42960,4.013704299926758,False,False
43040,3.4023637771606445,False,False
43120,3.0005927085876465,False,False
43200,4.012775421142578,False,False
43280,2.1116526126861572,False,False
43360,1.8544962406158447,False,False
43440,2.270752429962158,False,False
43520,3.4023637771606445,False,False
43600,0.5248628258705139,False,False
43680,2.0637547969818115,False,False
43760,2.73551607131958,False,False
43840,4.013704299926758,False,False
43920,1.405306100845337,False,False
44000,1.544557809829712,False,False
44080,1.7175557613372803,False,False
44160,1.7175557613372803,False,False
44240,1.5958614349365234,False,False
44320,1.4186153411865234,False,False
44400,1.2728488445281982,False,False
44480,1.0664088726043701,False,False
44560,0.8830560445785522,False,False
44640,1.8927357196807861,False,False
44720,1.354142189025879,False,False
44800,1.1675834655761719,False,False
44880,1.8928687572479248,False,False
44960,1.9426259994506836,False,False
45040,1.6680634021759033,False,False
45120,3.0087649822235107,False,False
45200,2.7812395095825195,False,False
45280,3.027993679046631,False,False
45360,3.0279974937438965,False,False
45440,0.4981020390987396,False,False
45520,3.4023637771606445,False,False
45600,0.943113386631012,False,False
45680,3.4023637771606445,False,False
45760,2.80592679977417,False,False
45840,1.5823643207550049,False,False
45920,2.7644858360290527,False,False
46000,2.053722620010376,False,False
46080,0.8948692083358765,False,False
46160,2.1537437438964844,False,False
46240,0.8667362332344055,False,False
46320,0.4977952241897583,False,False
46400,2.903289318084717,False,False
46480,2.138148784637451,False,False
46560,2.064199209213257,False,False
46640,4.013704299926758,False,False
46720,1.262460708618164,False,False
46800,1.8730082511901855,False,False
46880,2.063754081726074,False,False
46960,2.229106903076172,False,False
47040,2.1586999893188477,False,False
47120,2.9121956825256348,False,False
47200,2.063753843307495,False,False
47280,0.6343879103660583,False,False
47360,3.3550972938537598,False,False
47440,2.32605242729187,False,False
47520,1.8590691089630127,False,False
47600,1.4806079864501953,False,False
47680,1.4806079864501953,False,False
47760,1.7150828838348389,False,False
47840,1.7859869003295898,False,False
47920,1.8908779621124268,False,False
48000,1.8926894664764404,False,False
48080,1.8927338123321533,False,False
48160,1.8927357196807861,False,False
48240,1.8927357196807861,False,False
48320,1.8927357196807861,False,False
48400,1.8927357196807861,False,False
48480,1.8927357196807861,False,False
48560,1.8927357196807861,False,False
48640,1.8927361965179443,False,False
48720,1.8927769660949707,False,False
48800,1.8940544128417969,False,False
48880,1.942082405090332,False,False
48960,2.8892197608947754,False,False
49040,3.133800983428955,False,False
49120,3.366305112838745,False,False
49200,4.210759162902832,False,False
49280,4.730781078338623,False,False
49360,4.695215702056885,False,False
49440,4.731836795806885,False,False
49520,4.731844425201416,False,False
49600,4.731844425201416,False,False
49680,4.731844425201416,False,False
49760,4.731844425201416,False,False
49840,4.731844425201416,False,False
49920,5.409099102020264,False,False
50000,4.731844425201416,False,False
50080,5.612308025360107,False,False
50160,5.6099467277526855,False,False
50240,5.612308025360107,False,False
50320,5.612308025360107,False,False
50400,5.612308025360107,False,False
50480,5.612308025360107,False,False
50560,5.612308025360107,False,False
50640,5.612308025360107,False,False
50720,5.612308025360107,False,False
50800,5.612308025360107,False,False
50880,5.612308025360107,False,False
50960,5.612308025360107,False,False
51040,5.612308025360107,False,False
51120,5.612308025360107,False,False
51200,5.612308025360107,False,False
51280,5.612308025360107,False,False
51360,5.612308025360107,False,False
51440,5.612308025360107,False,False
51520,5.612308025360107,False,False
51600,5.612308025360107,False,False
51680,5.477353572845459,False,False
51760,5.612308025360107,False,False
51840,5.612308025360107,False,False
51920,5.612308025360107,False,False
52000,5.612308025360107,False,False
52080,5.612308025360107,False,False
52160,5.612307071685791,False,False
52240,5.612295150756836,False,False
52320,5.612297534942627,False,False
52400,4.903623104095459,False,False
52480,5.611073970794678,False,False
52560,4.233079433441162,False,False
52640,5.3263983726501465,False,False
52720,5.605373382568359,False,False
52800,4.708240032196045,False,False
52880,3.7434823513031006,False,False
52960,5.327203273773193,False,False
53040,5.014139652252197,False,False
53120,3.500990152359009,False,False
53200,4.764536380767822,False,False
53280,3.8401267528533936,False,False
53360,3.7127413749694824,False,False
53440,3.7072880268096924,False,False
53520,3.706247091293335,False,False
53600,3.5679123401641846,False,False
53680,3.705371618270874,False,False
