ticker,seed,timesteps,learning_rate,gamma,ent_coef,include_news,use_stationary_features,threshold,horizon,transaction_cost_rate,trade_penalty,execution_mode,spread_bps,slippage_bps,reward_mode,rolling_reward_window,reward_epsilon,reward_return_scale,reward_direction_scale,reward_hold_penalty_scale,reward_drawdown_penalty_scale,reward_action_bonus_scale,reward_clip,reward_ignore_transaction_cost,val_overall_accuracy,val_actionable_accuracy,val_actionable_support,val_trade_count,val_trade_rate,val_trade_win_rate,val_cumulative_signal_return,test_overall_accuracy,test_actionable_accuracy,test_actionable_support,test_trade_count,test_trade_rate,test_trade_win_rate,test_cumulative_signal_return,val_alpha_vs_qqq,test_alpha_vs_qqq,ranking_score,run_duration_seconds,val_reward_total_mean,val_reward_total_sum,val_reward_portfolio_return_mean,val_reward_direction_mean,val_reward_hold_penalty_mean,val_reward_action_bonus_mean,val_reward_drawdown_penalty_mean,val_reward_drawdown_mean,test_reward_total_mean,test_reward_total_sum,test_reward_portfolio_return_mean,test_reward_direction_mean,test_reward_hold_penalty_mean,test_reward_action_bonus_mean,test_reward_drawdown_penalty_mean,test_reward_drawdown_mean,val_cumulative_return,val_sharpe_ratio,val_sortino_ratio,val_max_drawdown,test_cumulative_return,test_sharpe_ratio,test_sortino_ratio,test_max_drawdown,val_benchmark_cumulative_return,val_benchmark_sharpe_ratio,val_benchmark_sortino_ratio,val_benchmark_max_drawdown,test_benchmark_cumulative_return,test_benchmark_sharpe_ratio,test_benchmark_sortino_ratio,test_benchmark_max_drawdown,model_path,test_return_mean_by_config,test_return_std_by_config,config_seed_count,test_return_cv_by_config,high_return_cv_risk,robustness_score,run_label
,55,20000,0.0003,0.99,0.01,1,,0.002,1,0.001,0.05,,,,,,,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4530744336569579,0.5283018867924528,,,,0.5307443365695793,0.2320408516045948,0.4516129032258064,0.5243445692883895,,,,0.5032258064516129,0.2710919897328956,,,0.4697824146880192,,0.0198270941427006,6.1265720900945,0.0012470022231811,0.0002647302911097,0.0,0.02,-0.0016846383715903,0.0168463837159031,0.0057335163251197,1.7773900607871225,0.0003008777703062,0.0004267716756549,-0.0004788114651627,0.0101935483870967,-0.0047088700427754,0.0470887004277548,,,,,,,,,,,,,,,,,,,,,,,,
,7,20000,0.0003,0.99,0.01,1,,0.002,1,0.001,0.05,,,,,,,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4530744336569579,0.5283018867924528,,,,0.5307443365695793,0.2320408516045948,0.4516129032258064,0.5243445692883895,,,,0.5032258064516129,0.2674280491153142,,,0.4697824146880192,,0.0198270941427006,6.1265720900945,0.0012470022231811,0.0002647302911097,0.0,0.02,-0.0016846383715903,0.0168463837159031,0.0059563165214046,1.846458121635452,0.0002960558206943,0.0004171436371295,-0.0004716373703722,0.0104516129032258,-0.0047368584692727,0.0473685846927275,,,,,,,,,,,,,,,,,,,,,,,,
,89,20000,0.0003,0.99,0.01,1,,0.002,1,0.001,0.05,,,,,,,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4271844660194174,0.5161290322580645,,,,0.4965277777777778,0.2124595688368933,0.4516129032258064,0.5243445692883895,,,,0.5032258064516129,0.2710919897328956,,,0.4495147632297442,,0.0183313157457321,5.664376565431235,0.0012230096911585,0.0002590009188546,-8.205987530154184e-05,0.0186407766990291,-0.0017094116880086,0.0170941168800865,0.0057335163251197,1.7773900607871225,0.0003008777703062,0.0004267716756549,-0.0004788114651627,0.0101935483870967,-0.0047088700427754,0.0470887004277548,,,,,,,,,,,,,,,,,,,,,,,,
riot,7,5000,0.0003,0.99,0.05,1,1.0,0.002,1,0.001,0.01,same_bar,0.0,0.0,sharpe,100.0,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.46774193548387094,0.47854785478547857,303.0,310.0,1.0,0.47096774193548385,0.0039331328960632295,0.4694533762057878,0.4899328859060403,298.0,311.0,1.0,0.4855305466237942,0.01701783108186894,-0.33169805321022516,-0.08611623721702144,0.3813508765525971,29.256514072418213,0.013382782543547255,4.148662588499649,0.001160225346275745,0.0014584294921595256,0.0,0.01858064516129032,-0.02500840775023026,0.25008407750230255,0.030404012943871087,9.455648025543908,0.0009189873939777296,0.0009543425040274819,0.0,0.018263665594855306,-0.01905760981387982,0.1905760981387982,0.06024327804420082,0.41523487474041576,0.7350495052740993,-0.5204274609997224,0.041925648684267625,0.3675409231383672,0.5914826836412955,-0.4026406212357405,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-214527Z_diagnostic-2-low-trade-penalty_seed7.zip,0.01701783108186894,0.0,1.0,0.0,0.0,0.3721700012748668,
,144,20000,0.0003,0.992,0.02,1,,0.002,1,0.001,0.05,,,,,,,1.0,0.35,0.04,0.1,0.05,1.0,1,0.4886731391585761,0.571969696969697,,,,0.5616883116883117,0.5673826445001513,0.4451612903225806,0.5168539325842697,,,,0.5096774193548387,-0.0140274964213342,,,0.5679678708913722,,0.013352560102892,4.125941071793628,0.0013146647661513,0.0005369447398283,-4.086475799998094e-06,0.0144012944983818,-0.0028962574256695,0.0289625742566954,-0.0060175121696698,-1.865428772597645,-7.877118238221225e-06,-3.898600908692099e-06,0.0,0.0008064516129032,-0.0068121880634261,0.0681218806342613,,,,,,,,,,,,,,,,,,,,,,,,
,13,5000,0.0003,0.99,0.01,1,,0.002,1,0.001,0.05,,,,,,,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4724919093851132,0.5509433962264151,,,,0.540453074433657,0.4080507250993825,0.4709677419354838,0.5468164794007491,,,,0.5290322580645161,0.8536264953651318,,,0.5192177654631811,,0.0102978755224784,3.182043536445826,0.0013975169393168,0.0002108145271233,-0.0004714833759672,0.0119093851132686,-0.0027483576812631,0.027483576812631,0.0011407738191652,0.3536398839412331,0.0009548817213154,0.0004125386767108,-0.0007674072617277,0.0049677419354838,-0.0044269812526171,0.0442698125261712,,,,,,,,,,,,,,,,,,,,,,,,
,144,20000,0.0003,0.99,0.01,1,,0.002,1,0.001,0.05,,,,,,,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4724919093851132,0.5509433962264151,,,,0.540453074433657,0.4080507250993825,0.4677419354838709,0.5430711610486891,,,,0.5258064516129032,0.736508478448141,,,0.5192177654631811,,0.0102978755224784,3.182043536445826,0.0013975169393168,0.0002108145271233,-0.0004714833759672,0.0119093851132686,-0.0027483576812631,0.027483576812631,0.0007465608486001,0.2314338630660559,0.0008786570519852,0.0003406779202536,-0.0007879389064298,0.0048387096774193,-0.0045235448946282,0.0452354489462825,,,,,,,,,,,,,,,,,,,,,,,,
,34,20000,0.0003,0.99,0.01,1,,0.002,1,0.001,0.05,,,,,,,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4724919093851132,0.5509433962264151,,,,0.540453074433657,0.4080507250993825,0.4709677419354838,0.5468164794007491,,,,0.5290322580645161,0.8536264953651318,,,0.5192177654631811,,0.0102978755224784,3.182043536445826,0.0013975169393168,0.0002108145271233,-0.0004714833759672,0.0119093851132686,-0.0027483576812631,0.027483576812631,0.0011407738191652,0.3536398839412331,0.0009548817213154,0.0004125386767108,-0.0007674072617277,0.0049677419354838,-0.0044269812526171,0.0442698125261712,,,,,,,,,,,,,,,,,,,,,,,,
,21,20000,0.0003,0.99,0.01,1,,0.002,1,0.001,0.05,,,,,,,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4724919093851132,0.5509433962264151,,,,0.540453074433657,0.4080507250993825,0.5,0.5805243445692884,,,,0.5451612903225806,1.1346107895216226,,,0.5192177654631811,,0.0102978755224784,3.182043536445826,0.0013975169393168,0.0002108145271233,-0.0004714833759672,0.0119093851132686,-0.0027483576812631,0.027483576812631,0.0118768703353631,3.681829803962574,0.0011051999401647,0.0007530091917411,-0.0002897914476546,0.0149677419354838,-0.0046592892843719,0.0465928928437197,,,,,,,,,,,,,,,,,,,,,,,,
riot,7,5000,0.0003,0.99,0.05,1,1.0,0.002,1,0.001,0.05,same_bar,0.0,0.0,sharpe,100.0,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4677419354838709,0.4785478547854785,303.0,310.0,1.0,0.4709677419354838,0.0039331328960632,0.4694533762057878,0.4899328859060403,298.0,311.0,1.0,0.4855305466237942,0.0170178310818689,-0.4198786220498619,-0.0900534756978599,0.3813508765525971,29.511513471603397,0.0073054676498084,2.264694971440614,0.0010311014033564,0.0014903601120396,0.0,0.0194838709677419,-0.0306342290063208,0.3063422900632084,0.025604854296475,7.963109686203733,0.0010844651003581,0.0011013987860043,0.0,0.0188424437299035,-0.0214426176892133,0.2144261768921332,-0.0279372907954359,0.3435799489915586,0.6051686036590255,-0.57952309763101,0.0379884102034291,0.3922351601870836,0.630182866362494,-0.4640346381632724,0.391941331254426,1.625408332669604,2.208505179591514,-0.1355773890565936,0.128041885901289,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-214454Z_diagnostic-1-baseline_seed7.zip,0.0170178310818689,0.0,1.0,0.0,0.0,0.371776277426783,
RIOT,7,15000,0.0003,0.99,0.05,1,1.0,0.002,1,0.001,0.05,same_bar,0.0,0.0,sharpe,100.0,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4677419354838709,0.4785478547854785,303.0,310.0,1.0,0.4709677419354838,0.0039331328960632,0.4694533762057878,0.4899328859060403,298.0,311.0,1.0,0.4855305466237942,0.0170178310818689,-0.3795752031665194,-0.0283285669703037,0.3813508765525971,40.90853548049927,0.0030908603577965,0.9581667109169212,0.0011206027878504,0.001319868863648,0.0,0.0189032258064516,-0.030113755950693,0.3011375595069301,0.0299182250960712,9.304568004878156,0.0012044450206938,0.0012103695023689,0.0,0.0184565916398713,-0.0204462036432019,0.2044620364320192,0.0123661280879066,0.380185015571239,0.6790245647152111,-0.5715827151698751,0.0997133189309853,0.4506137297649484,0.7342008180134962,-0.4517711705976096,0.391941331254426,1.625408332669604,2.208505179591514,-0.1355773890565936,0.128041885901289,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-211236Z_validation-amd-smoke_seed7.zip,0.0170178310818689,0.0,1.0,0.0,0.0,0.3779487682995386,
,233,20000,0.0003,0.99,0.01,1,,0.002,1,0.001,0.05,,,,,,,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4401294498381877,0.5132075471698113,,,,0.5016181229773463,0.0308822322568693,0.4548387096774193,0.5280898876404494,,,,0.5064516129032258,0.2266346155116916,,,0.4132656569294834,,-0.0008819956003987,-0.2725366405232007,0.0009892335053944,-0.0002775710118078,-0.0008339662873125,0.0047249190938511,-0.0054846109005239,0.0548461090052391,0.0050181327082089,1.5556211395447794,0.0002687332219602,0.0003228764193771,-0.0005165246631931,0.0095483870967741,-0.0046053393667094,0.0460533936670945,,,,,,,,,,,,,,,,,,,,,,,,
,7,5000,0.0003,0.99,0.01,1,,0.002,1,0.001,0.05,,,,,,,1.0,0.35,0.1,0.1,0.02,1.0,1,0.3624595469255663,0.4226415094339623,,,,0.4401294498381877,-0.4508162087878643,0.4161290322580645,0.4831460674157303,,,,0.4870967741935484,-0.100627528375513,,,0.2531963479108645,,-0.001076665526177,-0.3326896475886973,0.0,0.0,-0.001076665526177,0.0,0.0,0.0,-0.0012260310900566,-0.3800696379175541,0.0,0.0,-0.0012260310900566,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,13,20000,0.0003,0.99,0.01,1,,0.002,1,0.001,0.05,,,,,,,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4822006472491909,0.5622641509433962,,,,0.5436893203883495,0.5633076771154417,0.4580645161290322,0.5318352059925093,,,,0.5129032258064516,0.3113191207724965,,,0.5569004070112913,,-0.0017891791342561,-0.5528563524851501,0.0013907091916498,-2.3657174841995107e-05,-0.0010420412205172,0.0007119741100323,-0.002826164040579,0.0282616404057907,-0.0022607958773729,-0.7008467219856068,0.0003961347859474,0.0001941897669076,-0.0010275744022825,0.0030322580645161,-0.0048558040924616,0.0485580409246162,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,21,20000,0.0003,0.99,0.05,1,1.0,0.002,1,0.001,0.05,same_bar,0.0,0.0,sharpe,100.0,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.3967741935483871,0.4212328767123288,292.0,310.0,1.0,0.432258064516129,-0.7516831406091057,0.4244372990353697,0.4567474048442906,289.0,311.0,1.0,0.472668810289389,-0.3758092801906357,-1.0582447411075355,-0.4469757763772456,0.1899572295891819,58.26533079147339,-0.1868482069323316,-57.92294414902282,-0.0032207521403155,-0.0029983308448726,0.0,0.0036129032258064,-0.0498392074957789,0.4983920749577895,-0.0790685490505019,-24.5903187547061,-0.0008323288655681,-0.0009704155075101,0.0,0.0032797427652733,-0.0379087466659255,0.3790874666592552,-0.6663034098531098,-2.04362209833643,-2.9255646275245724,-0.723498664976385,-0.3189338904759565,-0.4635536977557218,-0.6760397636599987,-0.5709931796406411,0.391941331254426,1.625408332669604,2.208505179591514,-0.1355773890565936,0.128041885901289,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-210705Z_validation-nvda-baseline_seed21.zip,-0.3758092801906357,0.0,1.0,0.0,0.0,0.1434839255448592,
NVDA,21,20000,0.0003,0.99,0.05,1,1.0,0.002,1,0.001,0.05,same_bar,0.0,0.0,sharpe,100.0,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.3967741935483871,0.4212328767123288,292.0,310.0,1.0,0.432258064516129,-0.7516831406091057,0.4244372990353697,0.4567474048442906,289.0,311.0,1.0,0.472668810289389,-0.3758092801906357,-1.0582447411075355,-0.4469757763772456,0.1899572295891819,75.52248454093933,-0.1868482069323316,-57.92294414902282,-0.0032207521403155,-0.0029983308448726,0.0,0.0036129032258064,-0.0498392074957789,0.4983920749577895,-0.0790685490505019,-24.5903187547061,-0.0008323288655681,-0.0009704155075101,0.0,0.0032797427652733,-0.0379087466659255,0.3790874666592552,-0.6663034098531098,-2.04362209833643,-2.9255646275245724,-0.723498664976385,-0.3189338904759565,-0.4635536977557218,-0.6760397636599987,-0.5709931796406411,0.391941331254426,1.625408332669604,2.208505179591514,-0.1355773890565936,0.128041885901289,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-210448Z_validation-nvda-baseline_seed21.zip,-0.3758092801906357,0.0,1.0,0.0,0.0,0.1434839255448592,
