seed,timesteps,learning_rate,gamma,ent_coef,include_news,threshold,horizon,transaction_cost_rate,trade_penalty,reward_return_scale,reward_direction_scale,reward_hold_penalty_scale,reward_drawdown_penalty_scale,reward_clip,reward_ignore_transaction_cost,val_overall_accuracy,val_actionable_accuracy,val_trade_win_rate,val_cumulative_signal_return,test_overall_accuracy,test_actionable_accuracy,test_trade_win_rate,test_cumulative_signal_return,ranking_score,val_reward_total_mean,val_reward_total_sum,val_reward_portfolio_return_mean,val_reward_direction_mean,val_reward_hold_penalty_mean,val_reward_drawdown_penalty_mean,val_reward_drawdown_mean,test_reward_total_mean,test_reward_total_sum,test_reward_portfolio_return_mean,test_reward_direction_mean,test_reward_hold_penalty_mean,test_reward_drawdown_penalty_mean,test_reward_drawdown_mean
7,1500,0.0003,0.99,0.0,1,0.002,1,0.001,0.05,1.0,0.35,0.05,0.1,1.0,1,0.36245954692556637,0.4226415094339623,0.4401294498381877,-0.45081620878786366,0.4161290322580645,0.48314606741573035,0.4870967741935484,-0.10062752837551303,0.2531963479108647,-0.0006350259533244537,-0.19622301957725619,0.0,-0.0006350259533244537,0.0,0.0,0.0,-1.933142931302629e-05,-0.005992743087038149,0.0,-1.933142931302629e-05,0.0,0.0,0.0
21,1500,0.0003,0.99,0.0,1,0.002,1,0.001,0.05,1.0,0.35,0.05,0.1,1.0,1,0.36245954692556637,0.4226415094339623,0.4401294498381877,-0.45081620878786366,0.4161290322580645,0.48314606741573035,0.4870967741935484,-0.10062752837551303,0.2531963479108647,-0.0006350259533244537,-0.19622301957725619,0.0,-0.0006350259533244537,0.0,0.0,0.0,-1.933142931302629e-05,-0.005992743087038149,0.0,-1.933142931302629e-05,0.0,0.0,0.0
13,1500,0.0003,0.99,0.0,1,0.002,1,0.001,0.05,1.0,0.35,0.05,0.1,1.0,1,0.13915857605177995,0.0,0.0,-0.0005953246355185904,0.13870967741935483,0.0,0.0,-0.01558708918758267,-0.00011906492710371808,-0.00184732626224713,-0.5708238150343632,0.0017775869793667288,-6.743159301990505e-07,-0.0005382364322413356,-0.0030860024934423248,0.03086002493442324,-0.007240819048792805,-2.2446539051257695,4.8759569070328504e-05,-1.7598326502109464e-05,-0.0006105014983851546,-0.006661478792975869,0.0666147879297587
