ticker,seed,timesteps,learning_rate,gamma,ent_coef,include_news,use_stationary_features,threshold,horizon,transaction_cost_rate,trade_penalty,execution_mode,spread_bps,slippage_bps,reward_mode,rolling_reward_window,reward_epsilon,reward_return_scale,reward_direction_scale,reward_hold_penalty_scale,reward_drawdown_penalty_scale,reward_action_bonus_scale,reward_clip,reward_ignore_transaction_cost,val_overall_accuracy,val_actionable_accuracy,val_actionable_support,val_trade_count,val_trade_rate,val_trade_win_rate,val_cumulative_signal_return,test_overall_accuracy,test_actionable_accuracy,test_actionable_support,test_trade_count,test_trade_rate,test_trade_win_rate,test_cumulative_signal_return,val_alpha_vs_qqq,test_alpha_vs_qqq,ranking_score,run_duration_seconds,val_reward_total_mean,val_reward_total_sum,val_reward_portfolio_return_mean,val_reward_direction_mean,val_reward_hold_penalty_mean,val_reward_action_bonus_mean,val_reward_drawdown_penalty_mean,val_reward_drawdown_mean,test_reward_total_mean,test_reward_total_sum,test_reward_portfolio_return_mean,test_reward_direction_mean,test_reward_hold_penalty_mean,test_reward_action_bonus_mean,test_reward_drawdown_penalty_mean,test_reward_drawdown_mean,val_cumulative_return,val_sharpe_ratio,val_sortino_ratio,val_max_drawdown,test_cumulative_return,test_sharpe_ratio,test_sortino_ratio,test_max_drawdown,val_benchmark_cumulative_return,val_benchmark_sharpe_ratio,val_benchmark_sortino_ratio,val_benchmark_max_drawdown,test_benchmark_cumulative_return,test_benchmark_sharpe_ratio,test_benchmark_sortino_ratio,test_benchmark_max_drawdown,model_path,test_return_mean_by_config,test_return_std_by_config,config_seed_count,test_return_cv_by_config,high_return_cv_risk,robustness_score,run_label
AAPL,13,20000,0.0003,0.99,0.05,1,1.0,0.002,1,0.001,0.05,same_bar,0.0,0.0,sortino,100.0,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.22580645161290322,0.4864864864864865,74.0,80.0,0.25806451612903225,0.5,0.025559259005984325,0.15755627009646303,0.5333333333333333,15.0,19.0,0.06109324758842444,0.5263157894736842,0.02645001623077059,-0.3890486785444647,-0.12501216698344164,0.3983550950444401,48.55889821052551,0.24476774011056887,75.87799943427635,1.0203329283082906e-05,7.583690876240384e-05,-0.0007154071101480866,0.0007096774193548386,-0.0005646672456230078,0.0056466724562300764,0.10799383761435966,33.586083498065854,1.1132524130503714e-05,1.2419893498335685e-05,-0.0011816140776988986,0.0014147909967845657,-0.0010123917798330708,0.010123917798330705,0.0028926527099613075,0.1216257108405178,0.11355870186867514,-0.026279111297220825,0.0030297189178474238,0.10568007510977846,0.04395760214353189,-0.032842037590115836,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-223612Z_aapl-medium-long-sortino_seed13.zip,-0.026415469841707322,0.11296113429934575,3.0,4.276325008650487,1.0,0.34074828591724876,aapl-medium-long-sortino
AAPL,21,20000,0.0003,0.99,0.02,1,1.0,0.002,1,0.001,0.05,same_bar,0.0,0.0,sortino,100.0,1e-06,1.0,0.35,0.1,0.1,0.08,1.0,1,0.4483870967741935,0.5205992509363296,267.0,307.0,0.9903225806451613,0.5309446254071661,0.1427027885578369,0.2797427652733119,0.4888888888888889,135.0,159.0,0.5112540192926045,0.5031446540880503,-0.32821058171598383,-0.32174288889773206,-0.46369359311905733,0.44812357080188203,43.50244760513306,0.23607854713724016,73.18434961254445,0.0002740050221898203,0.0012179330096975726,-7.414218768737638e-06,0.05264516129032258,-0.008417397013858971,0.08417397013858971,0.02508995660819106,7.80297650514742,-0.0012769478211557294,0.0002141500839430823,-0.0005152201975769617,0.05093247588424437,-0.027700118121835093,0.27700118121835093,0.07019844235669392,0.4103770577535107,0.641869106721103,-0.208500083232928,-0.33565170721776827,-2.346413636910467,-1.9142615660417213,-0.39800457666114264,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-224041Z_aapl-medium-long-sortino_seed21.zip,-0.07579076085227072,0.21860197728669278,3.0,2.8842826596342763,1.0,0.3713258667912615,aapl-medium-long-sortino
AAPL,13,10000,0.0003,0.99,0.02,1,1.0,0.002,1,0.001,0.05,same_bar,0.0,0.0,sortino,100.0,1e-06,1.0,0.35,0.1,0.1,0.08,1.0,1,0.4774193548387097,0.5481481481481482,270.0,310.0,1.0,0.5548387096774193,0.3990725207196537,0.4565916398713826,0.5320754716981132,265.0,309.0,0.9935691318327974,0.5145631067961165,0.04552232476503648,-0.39323166736359116,-0.2443741636358222,0.5203401911212306,33.6609091758728,0.19155393042988614,59.3817184332647,3.1376833644808904e-05,0.0011745284264184429,0.0,0.06606451612903226,-0.008284714727893609,0.08284714727893608,0.08173800163684264,25.420518509058063,-0.0003319938869813525,0.000306228522909665,-1.488237340488392e-06,0.06199356913183279,-0.011085551937326419,0.11085551937326418,-0.00129033610916518,0.062292853550818934,0.0812969415796906,-0.1535014402822802,-0.11633227773453314,-0.4453750989036935,-0.55107001636777,-0.21884367605742638,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-223239Z_aapl-medium-long-sortino_seed13.zip,0.04878687464140271,0.0028271831248544996,3.0,0.05794966670103574,0.0,0.4945196442681363,aapl-medium-long-sortino
AAPL,13,20000,0.0003,0.99,0.05,1,1.0,0.002,1,0.001,0.05,same_bar,0.0,0.0,sortino,100.0,1e-06,1.0,0.35,0.1,0.1,0.08,1.0,1,0.46774193548387094,0.5430711610486891,267.0,307.0,0.9903225806451613,0.5504885993485342,0.355575185453749,0.4630225080385852,0.5437262357414449,263.0,307.0,0.9871382636655949,0.5244299674267101,0.1107706789357592,-0.2504775880878487,-0.1219654323779551,0.5077971974196547,47.87496256828308,0.1671057547643106,51.80278397693629,0.0004359456610068234,0.0006680832490957985,-7.90832806758713e-06,0.008516129032258065,-0.0021592240338815624,0.02159224033881563,0.06816281652850283,21.19863594036438,3.7129148546230495e-05,0.00013998591920765972,-1.6791422359272775e-05,0.016463022508038584,-0.0026217753105711806,0.0262177531057118,0.14146374316657728,1.482997973205337,2.382510271396248,-0.05164133839399565,0.006076453523333969,0.09914011590351081,0.12435162312606332,-0.09278102723177672,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-223659Z_aapl-medium-long-sortino_seed13.zip,0.01931365789160285,0.1440678418200286,3.0,7.4593762936365415,1.0,0.4455679004472214,aapl-medium-long-sortino
AAPL,13,20000,0.0003,0.99,0.02,1,1.0,0.002,1,0.001,0.05,same_bar,0.0,0.0,sortino,100.0,1e-06,1.0,0.35,0.1,0.1,0.08,1.0,1,0.4774193548387097,0.5481481481481482,270.0,310.0,1.0,0.5548387096774193,0.3990725207196537,0.4565916398713826,0.5338345864661654,266.0,311.0,1.0,0.5176848874598071,0.05041914957958582,-0.21254020147662245,-0.1298498048591864,0.5203401911212306,48.286957025527954,0.14990124971168342,46.46938741062186,0.0005743984380084303,0.0008632679900684208,0.0,0.03716129032258064,-0.004146773752128073,0.04146773752128072,0.08487159017499578,26.395064544423686,8.029671210161515e-05,0.00020910570728356506,0.0,0.03601286173633441,-0.0065863693921489426,0.06586369392148943,0.17940112977780354,0.9644657560989319,1.4378035432295715,-0.12344247306665657,-0.0018079189578973365,0.09844080648546814,0.13139956075617387,-0.22179852498609975,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-223523Z_aapl-medium-long-sortino_seed13.zip,-0.07579076085227072,0.21860197728669278,3.0,2.8842826596342763,1.0,0.4777967059548701,aapl-medium-long-sortino
AAPL,13,10000,0.0003,0.99,0.02,1,1.0,0.002,1,0.001,0.05,same_bar,0.0,0.0,sortino,100.0,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4774193548387097,0.5481481481481482,270.0,310.0,1.0,0.5548387096774193,0.3990725207196537,0.4565916398713826,0.5358490566037736,265.0,310.0,0.9967845659163987,0.5193548387096775,0.054553975459054715,-0.36042455318200073,-0.0979423770329475,0.5203401911212306,33.85045385360718,0.1425184513823625,44.18071992853237,0.00013862483122071995,0.001063896272264471,0.0,0.019935483870967743,-0.007511395277632575,0.07511395277632574,0.014799964667316604,4.602789011535464,0.0001904294104267317,-0.00012107185881731974,-5.4258706141959445e-06,0.019871382636655947,-0.004881198462158168,0.04881198462158168,0.031516778072425256,0.2469327227297273,0.3331808293767336,-0.1614778947832468,0.030099508868341562,0.21739773464936385,0.3192771516646305,-0.2054974336219456,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-223205Z_aapl-medium-long-sortino_seed13.zip,-0.016619873653611134,0.11971371165340129,3.0,7.203045832264202,1.0,0.45993099884071714,aapl-medium-long-sortino
AAPL,13,10000,0.0003,0.99,0.05,1,1.0,0.002,1,0.001,0.05,same_bar,0.0,0.0,sortino,100.0,1e-06,1.0,0.35,0.1,0.1,0.08,1.0,1,0.4774193548387097,0.5481481481481482,270.0,310.0,1.0,0.5548387096774193,0.3990725207196537,0.4565916398713826,0.5338345864661654,266.0,311.0,1.0,0.5176848874598071,0.05041914957958582,-0.22781155964716437,-0.11340887320239523,0.5203401911212306,33.81628894805908,0.13725068743151148,42.54771310376856,0.0005129286092407409,0.0007135056959573832,0.0,0.021161290322580645,-0.0031490880784549613,0.031490880784549605,0.0684150205510381,21.27707139137285,8.960672007462946e-05,0.00018974368242087562,0.0,0.0177491961414791,-0.004895738366603558,0.04895738366603556,0.1641297716072616,1.1546393202309493,1.762986022676545,-0.09584503266526223,0.014633012698893832,0.15338725429157804,0.19632867000543297,-0.17866951267236553,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-223347Z_aapl-medium-long-sortino_seed13.zip,-0.017893494487665345,0.11970649590630761,3.0,6.689945107638185,1.0,0.458283625716892,aapl-medium-long-sortino
AAPL,13,10000,0.0003,0.99,0.05,1,1.0,0.002,1,0.001,0.05,same_bar,0.0,0.0,sortino,100.0,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4774193548387097,0.5481481481481482,270.0,310.0,1.0,0.5548387096774193,0.3990725207196537,0.4565916398713826,0.5338345864661654,266.0,311.0,1.0,0.5209003215434084,0.05201594229289652,-0.1592610875847391,-0.06740213374366988,0.5203401911212306,33.86249589920044,0.127444820861758,39.507894467144986,0.0007258209557277686,0.0009858749098208082,0.0,0.00870967741935484,-0.004489114944054185,0.04489114944054186,0.024764122518699243,7.701642103315464,0.0002901389879942937,1.4043788110934167e-05,0.0,0.008038585209003215,-0.0057798172013369615,0.05779817201336961,0.23268024366968687,1.113480772765714,1.6730376192978635,-0.15439089058518995,0.06063975215761919,0.31981130581273437,0.4699897696576682,-0.24152315641240818,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-223313Z_aapl-medium-long-sortino_seed13.zip,0.03000416293468385,0.036751330477339236,3.0,1.2248743801766213,1.0,0.5006355558609983,aapl-medium-long-sortino
AAPL,13,20000,0.0003,0.99,0.02,1,1.0,0.002,1,0.001,0.05,same_bar,0.0,0.0,sortino,100.0,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4774193548387097,0.5481481481481482,270.0,310.0,1.0,0.5548387096774193,0.3990725207196537,0.4565916398713826,0.5338345864661654,266.0,311.0,1.0,0.5209003215434084,0.05201594229289652,-0.24085908103853293,-0.14817745033861462,0.5203401911212306,48.188862323760986,0.12580425645690257,38.999319501639796,0.00048368779340565054,0.0008306217171354058,0.0,0.008709677419354838,-0.004105002030591987,0.04105002030591987,0.042412575486791414,13.19031097639213,2.032915432295855e-06,0.00017292532584305226,0.0,0.004951768488745981,-0.006609732965756449,0.06609732965756449,0.15108225021589305,0.9612593053899123,1.4345973013324629,-0.12473470821540988,-0.02013556443732556,0.006072327141540832,0.007890795873863096,-0.22446482394714307,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-223435Z_aapl-medium-long-sortino_seed13.zip,-0.032266975706360425,0.1446016372605247,3.0,4.481412778701197,1.0,0.4599926402162581,aapl-medium-long-sortino
AAPL,7,10000,0.0003,0.99,0.02,1,1.0,0.002,1,0.001,0.05,same_bar,0.0,0.0,sortino,100.0,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4774193548387097,0.5481481481481482,270.0,310.0,1.0,0.5548387096774193,0.3990725207196537,0.4565916398713826,0.5338345864661654,266.0,311.0,1.0,0.5176848874598071,0.05041914957958582,-0.29218030184355404,-0.1481785140938613,0.5203401911212306,36.00773096084595,0.1251160891200227,38.785987627207035,0.0003359182910650609,0.0008625668179876165,0.0,0.012967741935483872,-0.0038498188042306327,0.03849818804230633,0.02345460932024023,7.294383498594712,1.035337333905859e-05,-3.051013406689552e-05,0.0,0.013311897106109324,-0.005940466581387556,0.05940466581387556,0.09976102941087195,0.6704638317015796,1.0408693115842809,-0.1330194723536463,-0.020136628192572226,0.0171739468026199,0.022674706705424034,-0.22005542941398115,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-222635Z_aapl-medium-long-sortino_seed7.zip,-0.016619873653611134,0.11971371165340129,3.0,7.203045832264202,1.0,0.45480666162774536,aapl-medium-long-sortino
