ticker,run_label,seed,timesteps,learning_rate,gamma,ent_coef,include_news,use_stationary_features,threshold,horizon,transaction_cost_rate,trade_penalty,execution_mode,spread_bps,slippage_bps,reward_mode,rolling_reward_window,reward_epsilon,reward_return_scale,reward_direction_scale,reward_hold_penalty_scale,reward_drawdown_penalty_scale,reward_action_bonus_scale,reward_turnover_penalty_scale,reward_clip,reward_ignore_transaction_cost,val_overall_accuracy,val_actionable_accuracy,val_actionable_support,val_trade_count,val_trade_rate,val_trade_win_rate,val_cumulative_signal_return,test_overall_accuracy,test_actionable_accuracy,test_actionable_support,test_trade_count,test_trade_rate,test_trade_win_rate,test_cumulative_signal_return,val_alpha_vs_qqq,test_alpha_vs_qqq,ranking_score,run_duration_seconds,val_reward_total_mean,val_reward_total_sum,val_reward_portfolio_return_mean,val_reward_direction_mean,val_reward_hold_penalty_mean,val_reward_action_bonus_mean,val_reward_turnover_penalty_mean,val_reward_drawdown_penalty_mean,val_reward_drawdown_mean,test_reward_total_mean,test_reward_total_sum,test_reward_portfolio_return_mean,test_reward_direction_mean,test_reward_hold_penalty_mean,test_reward_action_bonus_mean,test_reward_turnover_penalty_mean,test_reward_drawdown_penalty_mean,test_reward_drawdown_mean,val_cumulative_return,val_sharpe_ratio,val_sortino_ratio,val_max_drawdown,test_cumulative_return,test_sharpe_ratio,test_sortino_ratio,test_max_drawdown,val_benchmark_cumulative_return,val_benchmark_sharpe_ratio,val_benchmark_sortino_ratio,val_benchmark_max_drawdown,test_benchmark_cumulative_return,test_benchmark_sharpe_ratio,test_benchmark_sortino_ratio,test_benchmark_max_drawdown,model_path,test_return_mean_by_config,test_return_std_by_config,config_seed_count,test_return_cv_by_config,high_return_cv_risk,robustness_score,max_weight_delta_per_step,leaderboard_version,interval,experiment_preset,reward_pnl_scale,bars_per_year,val_reward_pnl_mean,test_reward_pnl_mean
MU,sweep_mu_overtrade_fix_v3,21,40000,0.0003,0.99,0.02,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,sharpe,100,1e-06,1.0,0.35,0.01,0.1,0.02,0.005,1.0,1,0.380281690140845,0.4984227129337539,317,348,0.8169014084507042,0.4913793103448275,0.7416918217630997,0.3014018691588785,0.5288888888888889,225,239,0.5584112149532711,0.5313807531380753,0.0926984078218586,-0.4989703781397347,-0.3889625597957384,0.5449635139229452,91.36141300201416,0.088379321717498,37.64959105165417,0.0003443569106568,0.0004088965196242,-3.2979192855993643e-05,0.0027230046948356,0.0,-0.0013673634018645,0.0136736340186453,0.0111362645323127,4.766321219829877,8.027030837521233e-05,9.112235300766078e-05,-0.0001430318322523,0.0022429906542056,0.0,-0.0024914162367863,0.0249141623678637,0.1525035983161946,1.1582572222861038,1.7735736331440437,-0.0723826776642925,0.0273110515060446,0.2168077004832898,0.2026607760537631,-0.1066747574203249,0.6514739764559294,1.7103083836461093,2.683987304612146,-0.1355773890565937,0.4162736113017831,1.064666790392192,1.423020074218594,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260506-223737Z_sweep_mu_overtrade_fix_v3_seed21.zip,1.796945029183591,2.849961897507608,5,1.5860039407006434,1,0.4886839097386082,0.1,2.0,1d,daily,0.0,252.0,0.0,0.0
MU,sweep_mu_overtrade_fix_v3,3,40000,0.0003,0.99,0.02,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,sharpe,100,1e-06,1.0,0.35,0.01,0.1,0.02,0.005,1.0,1,0.4248826291079812,0.4958217270194986,359,391,0.9178403755868544,0.4961636828644501,0.7030254498017114,0.0560747663551401,0.0,0,0,0.0,0.0,0.0,-0.2149278305132411,-0.3619549122127325,0.5373650583294266,107.94995379447936,0.0913077950757245,38.89712070225867,0.000956664169527,0.001032073517315,-1.384916110844106e-05,0.0047417840375586,0.0,-0.003273304912593,0.03273304912593,0.0732248589985698,31.340239651387876,0.0001242519893326,0.0001529410157708,-0.000290352553451,0.0003738317757009,0.0,-2.8887043062559665e-05,0.0002888704306255,0.4365461459426882,1.0390645006192578,1.50939971817392,-0.3262934649847491,0.0543186990890505,1.7166669304478746,1.099936142154795,-0.0108613256598718,0.6514739764559294,1.7103083836461093,2.683987304612146,-0.1355773890565937,0.4162736113017831,1.064666790392192,1.423020074218594,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260506-223248Z_sweep_mu_overtrade_fix_v3_seed3.zip,1.796945029183591,2.849961897507608,5,1.5860039407006434,1,0.4605184413501719,0.1,2.0,1d,daily,0.0,252.0,0.0,0.0
MU,sweep_mu_overtrade_fix_v3,7,40000,0.0003,0.99,0.02,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,sharpe,100,1e-06,1.0,0.35,0.01,0.1,0.02,0.01,1.0,1,0.3638497652582159,0.5017064846416383,293,320,0.7511737089201878,0.50625,-0.5058950633269197,0.366822429906542,0.4450867052023121,346,367,0.8574766355140186,0.444141689373297,-0.8137484669202579,-0.8596815500223633,-1.1018943454097514,0.3015492296554352,96.8198652267456,-0.0973460511874275,-41.46941780584413,-0.000501677511711,-0.000420046318783,-4.277485149236962e-05,0.0030046948356807,0.0,-0.0183091447273378,0.1830914472733788,-0.1126121164964909,-48.19798586049812,-0.0024396904197296,-0.0011942152217032,-4.425351859443939e-05,0.00303738317757,0.0,-0.0279072869306624,0.2790728693066241,-0.2082075735664339,-0.8296923651104519,-1.0565150749954637,-0.343786792062097,-0.6856207341079683,-1.705800265241662,-2.1173306738493944,-0.7285777621212712,0.6514739764559294,1.7103083836461093,2.683987304612146,-0.1355773890565937,0.4162736113017831,1.064666790392192,1.423020074218594,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260506-224841Z_sweep_mu_overtrade_fix_v3_seed7.zip,1.8220409452685744,2.90103981332535,5,1.5921924371999927,1,0.1827963163114689,0.1,2.0,1d,daily,0.0,252.0,0.0,0.0
MU,sweep_mu_weight_cap_v1,13,40000,0.0003,0.99,0.02,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,sharpe,100,1e-06,1.0,0.35,0.01,0.1,0.02,0.005,1.0,1,0.460093896713615,0.5051546391752577,388,423,0.9929577464788732,0.5035460992907801,-0.6120871761176812,0.4205607476635514,0.4488778054862843,401,425,0.9929906542056075,0.44941176470588234,-0.909328347334256,-0.8001128833162795,-0.918810804493311,0.28122371415132663,93.27334499359131,-0.09637548648294685,-41.055957241735356,-0.00036375068094080914,-0.0002712759222546293,-2.1760045861302534e-07,0.0010328638497652583,0.0,-0.009164909226987424,0.09164909226987424,-0.0866259400832773,-37.07590235564268,-0.001529454653015323,-0.000687421099993588,-2.112156425657356e-07,0.0004205607476635514,0.0,-0.01462438472567809,0.14624384725678088,-0.14863890686035008,-1.0956346092180327,-1.3992552816727888,-0.21941388384187654,-0.5025371931915279,-1.7174228837087926,-2.0616560352559,-0.5444452268778924,0.6514739764559294,1.7103083836461093,2.683987304612146,-0.13557738905659378,0.4162736113017831,1.064666790392192,1.4230200742185939,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260507-000240Z_sweep_mu_weight_cap_v1_seed13.zip,-0.1818656694668512,0.4066639997013872,5,2.23606797749979,1,0.16416811224254896,0.05,2.0,1d,daily,0.0,252.0,0.0,0.0
MU,sweep_mu_overtrade_fix_v3,13,40000,0.0003,0.99,0.02,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,sharpe,100,1e-06,1.0,0.35,0.01,0.1,0.02,0.005,1.0,1,0.460093896713615,0.5038560411311054,389,424,0.9953051643192488,0.5023584905660378,-0.6220336665362728,0.3995327102803738,0.4450261780104712,382,405,0.9462616822429908,0.4469135802469136,-0.8890893177330215,-1.3008515358660202,-1.5055239817622923,0.2782288344281095,91.59737610816956,-0.1315533165389923,-56.04171284561075,-0.0020810150594571,-0.0018932157271392,-1.5637894910592954e-07,0.0047887323943661,0.0,-0.0418157999417116,0.4181579994171163,-0.1411987499554054,-60.43306498091352,-307881015.70339334,-0.0040916745369648,-8.417616683300815e-06,0.005,0.0,-0.0507938612829767,0.5079386128297676,-0.6493775594100908,-1.2123086751162298,-1.5825554220233629,-0.7610400550620178,-1.0892503704605094,0.2268990395438856,0.264917486482806,-1.0848365314365125,0.6514739764559294,1.7103083836461093,2.683987304612146,-0.1355773890565937,0.4162736113017831,1.064666790392192,1.423020074218594,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260506-223605Z_sweep_mu_overtrade_fix_v3_seed13.zip,1.796945029183591,2.849961897507608,5,1.5860039407006434,1,0.1594273018650713,0.1,2.0,1d,daily,0.0,252.0,0.0,0.0
MU,sweep_mu_entropy_stab_v1,3,40000,0.0003,0.99,0.05,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,sharpe,100,1e-06,1.0,0.35,0.01,0.1,0.02,0.005,1.0,1,0.460093896713615,0.5038560411311054,389,424,0.9953051643192488,0.5023584905660378,-0.6220336665362728,0.3925233644859813,0.4474393530997305,371,393,0.9182242990654206,0.4478371501272264,-0.8740057344815138,-1.3033910301554177,-1.423415783596399,0.2782288344281095,97.21988916397096,-0.1312996374835044,-55.93364556797289,-0.002061774902062,-0.0019410083351644,-1.5637894910592954e-07,0.0049765258215962,0.0,-0.0421604726818348,0.4216047268183483,-0.1385246848557508,-59.28856511826136,-55068150.951995514,-0.0043065966911548,-2.734508794029085e-05,0.0044859813084112,0.0,-0.050421278722966,0.5042127872296607,-0.6519170536994882,-1.1466909534675067,-1.5126330671162678,-0.7791511118254266,-1.007142172294616,-0.5127213769994406,-0.5887780093584665,-1.006024480321604,0.6514739764559294,1.7103083836461093,2.683987304612146,-0.1355773890565937,0.4162736113017831,1.064666790392192,1.423020074218594,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260506-234500Z_sweep_mu_entropy_stab_v1_seed3.zip,0.5883459249888594,2.439257622237669,5,4.145958217155761,1,0.1339484178549831,0.1,2.0,1d,daily,0.0,252.0,0.0,0.0
MU,sweep_mu_entropy_stab_v1,42,40000,0.0003,0.99,0.05,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,sharpe,100,1e-06,1.0,0.35,0.01,0.1,0.02,0.005,1.0,1,0.460093896713615,0.5038560411311054,389,424,0.9953051643192488,0.5023584905660378,-0.6220336665362728,0.4228971962616822,0.4502487562189055,402,426,0.9953271028037384,0.4507042253521127,-0.90592177858653,-1.1158515632555477,-1.328376977947595,0.2782288344281095,110.54620790481567,-0.1247429985657264,-53.140517388999456,-0.0013240486257422,-0.0012853147665895,-1.5637894910592954e-07,0.0032863849765258,0.0,-0.0320677745392909,0.3206777453929099,-0.1295982075818204,-55.46803284501914,-0.0046774180772912,-0.002009009943316,-1.3765310821653676e-07,0.0029906542056074,0.0,-0.0413407553454062,0.4134075534540626,-0.4643775867996181,-1.2598613328022548,-1.618751415192635,-0.5744547215503758,-0.9121033666458118,-1.701349575906583,-2.0570967098951765,-0.9248224085100516,0.6514739764559294,1.7103083836461093,2.683987304612146,-0.1355773890565937,0.4162736113017831,1.064666790392192,1.423020074218594,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260506-235150Z_sweep_mu_entropy_stab_v1_seed42.zip,0.5883459249888594,2.439257622237669,5,4.145958217155761,1,0.1340888880109418,0.1,2.0,1d,daily,0.0,252.0,0.0,0.0
MU,sweep_mu_overtrade_fix_v3,3,40000,0.0003,0.99,0.02,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,sharpe,100,1e-06,1.0,0.35,0.01,0.1,0.02,0.01,1.0,1,0.4131455399061033,0.4874651810584958,359,393,0.9225352112676056,0.4885496183206106,-0.7246581439274751,0.3808411214953271,0.4548022598870056,354,376,0.8785046728971962,0.4574468085106383,-0.8655420988250804,-1.2483299290316048,-1.4516472757381185,0.245365847239936,97.82655692100523,-0.1141042968268733,-48.60843044824803,-0.0018742830654656,-0.0017644075688248,-1.2833171460448249e-05,0.0084507042253521,0.0,-0.03645408664783,0.3645408664783003,-0.1586066633985593,-67.88365193458338,-8264874.875383393,-0.0030440894071806,-3.389607459287422e-05,0.0061682242990654,0.0,-0.0531706095264671,0.5317060952646717,-0.5968559525756754,-1.3229780171832233,-1.6382961288007498,-0.6993886691750313,-1.0353736644363354,0.7449486855188722,23.67003168440056,-1.0307928693244548,0.6514739764559294,1.7103083836461093,2.683987304612146,-0.1355773890565937,0.4162736113017831,1.064666790392192,1.423020074218594,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260506-224704Z_sweep_mu_overtrade_fix_v3_seed3.zip,1.8220409452685744,2.90103981332535,5,1.5921924371999927,1,0.1278107768093616,0.1,2.0,1d,daily,0.0,252.0,0.0,0.0
MU,sweep_mu_entropy_stab_v1,13,40000,0.0003,0.99,0.05,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,sharpe,100,1e-06,1.0,0.35,0.01,0.1,0.02,0.005,1.0,1,0.0821596244131455,0.0,0,0,0.0,0.0,0.0,0.0560747663551401,0.0,0,0,0.0,0.0,0.0,-0.6514739764559294,-0.4162736113017831,0.0,109.70095086097716,-0.0001899401975566,-0.0809145241591311,0.0,0.0,-0.0001899401975566,0.0,0.0,0.0,0.0,-0.0002967602851677,-0.1270134020518161,0.0,0.0,-0.0002967602851677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6514739764559294,1.7103083836461093,2.683987304612146,-0.1355773890565937,0.4162736113017831,1.064666790392192,1.423020074218594,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260506-234822Z_sweep_mu_entropy_stab_v1_seed13.zip,0.5883459249888594,2.439257622237669,5,4.145958217155761,1,-0.0830869433017359,0.1,2.0,1d,daily,0.0,252.0,0.0,0.0
MU,sweep_mu_weight_cap_v1,7,40000,0.0003,0.99,0.02,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,sharpe,100,1e-06,1.0,0.35,0.01,0.1,0.02,0.005,1.0,1,0.08215962441314555,0.0,0,0,0.0,0.0,0.0,0.056074766355140186,0.0,0,0,0.0,0.0,0.0,-0.6380868364565395,-0.4162736113017831,0.0,94.06052088737488,0.05639396645814901,24.023829711171476,3.129461129292152e-05,5.504154474624552e-05,-0.00017760622741177465,0.00028169014084507044,0.0,-0.00014434658900408103,0.0014434658900408098,-0.0002967602851677948,-0.12701340205181616,0.0,0.0,-0.0002967602851677948,0.0,0.0,0.0,0.0,0.013387139999389897,1.2618165922169664,0.8029359404111975,-0.003517381257260088,0.0,0.0,0.0,0.0,0.6514739764559294,1.7103083836461093,2.683987304612146,-0.13557738905659378,0.4162736113017831,1.064666790392192,1.4230200742185939,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260507-000106Z_sweep_mu_weight_cap_v1_seed7.zip,-0.1818656694668512,0.4066639997013872,5,2.23606797749979,1,-0.06398804090517621,0.05,2.0,1d,daily,0.0,252.0,0.0,0.0
