seed,timesteps,learning_rate,gamma,ent_coef,include_news,threshold,horizon,transaction_cost_rate,trade_penalty,reward_return_scale,reward_direction_scale,reward_hold_penalty_scale,reward_drawdown_penalty_scale,reward_action_bonus_scale,reward_clip,reward_ignore_transaction_cost,val_overall_accuracy,val_actionable_accuracy,val_trade_win_rate,val_cumulative_signal_return,test_overall_accuracy,test_actionable_accuracy,test_trade_win_rate,test_cumulative_signal_return,ranking_score,val_reward_total_mean,val_reward_total_sum,val_reward_portfolio_return_mean,val_reward_direction_mean,val_reward_hold_penalty_mean,val_reward_action_bonus_mean,val_reward_drawdown_penalty_mean,val_reward_drawdown_mean,test_reward_total_mean,test_reward_total_sum,test_reward_portfolio_return_mean,test_reward_direction_mean,test_reward_hold_penalty_mean,test_reward_action_bonus_mean,test_reward_drawdown_penalty_mean,test_reward_drawdown_mean
123,20000,0.0003,0.995,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4919093851132686,0.5757575757575758,0.5551948051948052,0.6749504539242344,0.43548387096774194,0.5193798449612403,0.5133333333333333,0.01116399365303522,0.5894273202220763,-0.00043139240760044185,-0.13330025394853653,0.0017642506321444344,0.0007352539561053078,-1.926616943425859e-07,0.00019417475728155338,-0.0031248790914373947,0.03124879091437395,-0.005336803173627589,-1.6544089838245526,0.00017697318083838404,2.4928330922499743e-05,-4.8623791767931585e-05,0.0013548387096774194,-0.00684491960329796,0.0684491960329796
3,20000,0.0001,0.995,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4919093851132686,0.5757575757575758,0.5551948051948052,0.6749504539242344,0.44516129032258067,0.5168539325842697,0.5096774193548387,0.006477025474912246,0.5894273202220763,-0.00043139240760044185,-0.13330025394853653,0.0017642506321444344,0.0007352539561053078,-1.926616943425859e-07,0.00019417475728155338,-0.0031248790914373947,0.03124879091437395,-0.006294265576820315,-1.9512223288142976,0.0001691206562645592,7.154805854039169e-05,0.0,6.451612903225807e-05,-0.006599450420657523,0.06599450420657522
99,20000,0.0003,0.99,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4886731391585761,0.5741444866920152,0.5537459283387622,0.6668651451103329,0.44516129032258067,0.5168539325842697,0.5096774193548387,0.006477025474912246,0.5865690508697029,-0.0003299095147213128,-0.10194204004888566,0.0017556157834082355,0.0007289479858669425,-1.7691542539339069e-06,0.00032362459546925567,-0.0031363287252118128,0.03136328725211812,-0.006294265576820315,-1.9512223288142976,0.0001691206562645592,7.154805854039169e-05,0.0,6.451612903225807e-05,-0.006599450420657523,0.06599450420657522
144,20000,0.0003,0.995,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4886731391585761,0.5741444866920152,0.5537459283387622,0.6668651451103329,0.44193548387096776,0.5229007633587787,0.5147540983606558,0.0405181796096572,0.5865690508697029,-0.0003299095147213128,-0.10194204004888566,0.0017556157834082355,0.0007289479858669425,-1.7691542539339069e-06,0.00032362459546925567,-0.0031363287252118128,0.03136328725211812,-0.005319253271281844,-1.6489685140973716,0.0002578838609638926,8.173904889402267e-05,-1.5720113088076218e-05,0.0007096774193548388,-0.006352833487406523,0.06352833487406523
99,20000,0.0003,0.99,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4886731391585761,0.5741444866920152,0.5537459283387622,0.6668651451103329,0.44193548387096776,0.524904214559387,0.5164473684210527,0.0590175336573151,0.5865690508697029,-0.0003299095147213128,-0.10194204004888566,0.0017556157834082355,0.0007289479858669425,-1.7691542539339069e-06,0.00032362459546925567,-0.0031363287252118128,0.03136328725211812,-0.005106056951080826,-1.5828776548350563,0.00030499573464811336,3.085434766667931e-05,-2.8441288394912058e-05,0.0008387096774193549,-0.006252175422420061,0.06252175422420062
7,20000,0.0003,0.99,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4886731391585761,0.5741444866920152,0.5537459283387622,0.6668651451103329,0.432258064516129,0.5261044176706827,0.5121107266435986,0.150571889344983,0.5865690508697029,-0.0003299095147213128,-0.10194204004888566,0.0017556157834082355,0.0007289479858669425,-1.7691542539339069e-06,0.00032362459546925567,-0.0031363287252118128,0.03136328725211812,-0.001427015151687823,-0.4423746970232251,0.000504640122725015,2.6493599171573964e-05,-8.390399468666333e-05,0.002774193548387097,-0.004648438427284845,0.04648438427284844
21,20000,0.0001,0.995,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4886731391585761,0.5741444866920152,0.5537459283387622,0.6668651451103329,0.44516129032258067,0.5168539325842697,0.5096774193548387,0.006477025474912246,0.5865690508697029,-0.0003299095147213128,-0.10194204004888566,0.0017556157834082355,0.0007289479858669425,-1.7691542539339069e-06,0.00032362459546925567,-0.0031363287252118128,0.03136328725211812,-0.006294265576820315,-1.9512223288142976,0.0001691206562645592,7.154805854039169e-05,0.0,6.451612903225807e-05,-0.006599450420657523,0.06599450420657522
21,20000,0.0001,0.995,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4886731391585761,0.5741444866920152,0.5537459283387622,0.6668651451103329,0.432258064516129,0.524,0.5103448275862069,0.12044666885495015,0.5865690508697029,-0.0003299095147213128,-0.10194204004888566,0.0017556157834082355,0.0007289479858669425,-1.7691542539339069e-06,0.00032362459546925567,-0.0031363287252118128,0.03136328725211812,-0.002064604155914507,-0.6400272883334971,0.0004422181655998073,5.1508531511106505e-05,-7.765026160178021e-05,0.0026451612903225807,-0.00512584188174622,0.051258418817462195
21,20000,0.0001,0.99,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4886731391585761,0.5741444866920152,0.5537459283387622,0.6668651451103329,0.43870967741935485,0.531496062992126,0.5202702702702703,0.08591227147039326,0.5865690508697029,-0.0003299095147213128,-0.10194204004888566,0.0017556157834082355,0.0007289479858669425,-1.7691542539339069e-06,0.00032362459546925567,-0.0031363287252118128,0.03136328725211812,-0.003999652753370208,-1.2398923535447643,0.00037173184513880864,-0.00010504831385604601,-6.576895456492935e-05,0.001870967741935484,-0.006071535072023525,0.060715350720235255
21,20000,0.0003,0.995,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4886731391585761,0.5741444866920152,0.5537459283387622,0.6668651451103329,0.44516129032258067,0.5168539325842697,0.5096774193548387,0.006477025474912246,0.5865690508697029,-0.0003299095147213128,-0.10194204004888566,0.0017556157834082355,0.0007289479858669425,-1.7691542539339069e-06,0.00032362459546925567,-0.0031363287252118128,0.03136328725211812,-0.006294265576820315,-1.9512223288142976,0.0001691206562645592,7.154805854039169e-05,0.0,6.451612903225807e-05,-0.006599450420657523,0.06599450420657522
144,20000,0.0001,0.99,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4886731391585761,0.5741444866920152,0.5537459283387622,0.6668651451103329,0.43870967741935485,0.5190839694656488,0.5114754098360655,-0.011297246741349132,0.5865690508697029,-0.0003299095147213128,-0.10194204004888566,0.0017556157834082355,0.0007289479858669425,-1.7691542539339069e-06,0.00032362459546925567,-0.0031363287252118128,0.03136328725211812,-0.005772611644239374,-1.789509609714206,0.00011672293558469674,9.33526171167499e-05,-1.862350514375802e-05,0.0007096774193548388,-0.0066737411111519014,0.06673741111151901
123,20000,0.0003,0.99,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4886731391585761,0.5741444866920152,0.5537459283387622,0.6668651451103329,0.4161290322580645,0.5296610169491526,0.5163636363636364,0.27427287050140325,0.5865690508697029,-0.0003299095147213128,-0.10194204004888566,0.0017556157834082355,0.0007289479858669425,-1.7691542539339069e-06,0.00032362459546925567,-0.0031363287252118128,0.03136328725211812,0.0009620100666603796,0.2982231206647177,0.0006943191164327962,3.361166602764178e-05,-0.0002479026583989033,0.004580645161290323,-0.004098663218691478,0.04098663218691478
21,20000,0.0003,0.995,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4886731391585761,0.5741444866920152,0.5537459283387622,0.6668651451103329,0.44193548387096776,0.5229007633587787,0.5147540983606558,0.0405181796096572,0.5865690508697029,-0.0003299095147213128,-0.10194204004888566,0.0017556157834082355,0.0007289479858669425,-1.7691542539339069e-06,0.00032362459546925567,-0.0031363287252118128,0.03136328725211812,-0.005319253271281844,-1.6489685140973716,0.0002578838609638926,8.173904889402267e-05,-1.5720113088076218e-05,0.0007096774193548388,-0.006352833487406523,0.06352833487406523
21,20000,0.0003,0.99,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4886731391585761,0.5741444866920152,0.5537459283387622,0.6668651451103329,0.4161290322580645,0.5296610169491526,0.5163636363636364,0.27427287050140325,0.5865690508697029,-0.0003299095147213128,-0.10194204004888566,0.0017556157834082355,0.0007289479858669425,-1.7691542539339069e-06,0.00032362459546925567,-0.0031363287252118128,0.03136328725211812,0.0009620100666603796,0.2982231206647177,0.0006943191164327962,3.361166602764178e-05,-0.0002479026583989033,0.004580645161290323,-0.004098663218691478,0.04098663218691478
21,20000,0.0003,0.99,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4886731391585761,0.5741444866920152,0.5537459283387622,0.6668651451103329,0.44193548387096776,0.5229007633587787,0.5147540983606558,0.0405181796096572,0.5865690508697029,-0.0003299095147213128,-0.10194204004888566,0.0017556157834082355,0.0007289479858669425,-1.7691542539339069e-06,0.00032362459546925567,-0.0031363287252118128,0.03136328725211812,-0.005319253271281844,-1.6489685140973716,0.0002578838609638926,8.173904889402267e-05,-1.5720113088076218e-05,0.0007096774193548388,-0.006352833487406523,0.06352833487406523
77,20000,0.0003,0.99,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4886731391585761,0.5741444866920152,0.5537459283387622,0.6668651451103329,0.44516129032258067,0.5168539325842697,0.5096774193548387,-0.014027496421334273,0.5865690508697029,-0.0003299095147213128,-0.10194204004888566,0.0017556157834082355,0.0007289479858669425,-1.7691542539339069e-06,0.00032362459546925567,-0.0031363287252118128,0.03136328725211812,-0.006182094773838945,-1.916449379890073,0.00011476758859790575,0.00012973227679582752,0.0,0.0003225806451612903,-0.00674917528439397,0.0674917528439397
77,20000,0.0003,0.995,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4919093851132686,0.5735849056603773,0.5533980582524272,0.6640836157285546,0.44193548387096776,0.5131086142322098,0.5064516129032258,-0.04139084965143691,0.5856285934516278,-0.0003535044850776813,-0.10923288588900351,0.0014779418308058872,0.0007357564862080808,0.0,0.00019417475728155338,-0.0027613775593732025,0.027613775593732022,-0.006116707852299195,-1.8961794342127503,-8.051913685747057e-05,8.950753050529157e-05,0.0,0.0001935483870967742,-0.006319244633043792,0.0631924463304379
42,20000,0.0001,0.995,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4886731391585761,0.571969696969697,0.551948051948052,0.6587798362964352,0.44516129032258067,0.5168539325842697,0.5096774193548387,0.006477025474912246,0.5833252313285512,-0.00015646358106323764,-0.04834724654854043,0.0014463655682809076,0.0007226420156285772,-1.926616943425859e-07,0.00032362459546925567,-0.0026489030987476357,0.026489030987476354,-0.006294265576820315,-1.9512223288142976,0.0001691206562645592,7.154805854039169e-05,0.0,6.451612903225807e-05,-0.006599450420657523,0.06599450420657522
42,20000,0.0003,0.995,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4886731391585761,0.571969696969697,0.551948051948052,0.6587798362964352,0.432258064516129,0.5219123505976095,0.5085910652920962,0.11230522046411706,0.5833252313285512,-0.00015646358106323764,-0.04834724654854043,0.0014463655682809076,0.0007226420156285772,-1.926616943425859e-07,0.00032362459546925567,-0.0026489030987476357,0.026489030987476354,-0.0023871528898159805,-0.740017395842954,0.00042277992170409404,8.179877409937866e-05,-7.007770095471217e-05,0.0025161290322580645,-0.005337782916922805,0.05337782916922807
42,20000,0.0003,0.995,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4886731391585761,0.571969696969697,0.551948051948052,0.6587798362964352,0.432258064516129,0.5261044176706827,0.5121107266435986,0.13427476202128052,0.5833252313285512,-0.00015646358106323764,-0.04834724654854043,0.0014463655682809076,0.0007226420156285772,-1.926616943425859e-07,0.00032362459546925567,-0.0026489030987476357,0.026489030987476354,-0.001647670000583223,-0.5107777001807992,0.0004708681674702827,8.52928196596113e-05,-8.609633363890642e-05,0.002774193548387097,-0.0048919282024613075,0.048919282024613084
42,20000,0.0003,0.99,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4886731391585761,0.571969696969697,0.551948051948052,0.6587798362964352,0.4290322580645161,0.5263157894736842,0.5121951219512195,0.13561964609653132,0.5833252313285512,-0.00015646358106323764,-0.04834724654854043,0.0014463655682809076,0.0007226420156285772,-1.926616943425859e-07,0.00032362459546925567,-0.0026489030987476357,0.026489030987476354,-0.0016972561514863912,-0.5261494069607813,0.00047958084656232476,2.2092871540177248e-05,-8.500417659451253e-05,0.0030322580645161293,-0.005146183757510509,0.05146183757510509
42,20000,0.0003,0.99,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4886731391585761,0.571969696969697,0.551948051948052,0.6587798362964352,0.44516129032258067,0.5168539325842697,0.5096774193548387,0.006477025474912246,0.5833252313285512,-0.00015646358106323764,-0.04834724654854043,0.0014463655682809076,0.0007226420156285772,-1.926616943425859e-07,0.00032362459546925567,-0.0026489030987476357,0.026489030987476354,-0.006294265576820315,-1.9512223288142976,0.0001691206562645592,7.154805854039169e-05,0.0,6.451612903225807e-05,-0.006599450420657523,0.06599450420657522
3,20000,0.0001,0.99,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4886731391585761,0.571969696969697,0.551948051948052,0.6587798362964352,0.44516129032258067,0.5168539325842697,0.5096774193548387,0.006477025474912246,0.5833252313285512,-0.00015646358106323764,-0.04834724654854043,0.0014463655682809076,0.0007226420156285772,-1.926616943425859e-07,0.00032362459546925567,-0.0026489030987476357,0.026489030987476354,-0.006294265576820315,-1.9512223288142976,0.0001691206562645592,7.154805854039169e-05,0.0,6.451612903225807e-05,-0.006599450420657523,0.06599450420657522
34,20000,0.0001,0.99,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4886731391585761,0.571969696969697,0.551948051948052,0.6587798362964352,0.43870967741935485,0.525096525096525,0.5165562913907285,0.04676010046807111,0.5833252313285512,-0.00015646358106323764,-0.04834724654854043,0.0014463655682809076,0.0007226420156285772,-1.926616943425859e-07,0.00032362459546925567,-0.0026489030987476357,0.026489030987476354,-0.004827408926167386,-1.4964967671118896,0.00027821552554645076,7.227514365133653e-05,-1.808608939874775e-05,0.0010967741935483872,-0.006256587699514813,0.06256587699514811
34,20000,0.0001,0.99,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4886731391585761,0.571969696969697,0.551948051948052,0.6587798362964352,0.4290322580645161,0.5263157894736842,0.5121951219512195,0.13185899789900946,0.5833252313285512,-0.00015646358106323764,-0.04834724654854043,0.0014463655682809076,0.0007226420156285772,-1.926616943425859e-07,0.00032362459546925567,-0.0026489030987476357,0.026489030987476354,-0.0016012119319240776,-0.49637569889646405,0.0004649013231977743,5.226451939617443e-05,-8.212186150093104e-05,0.0030322580645161293,-0.005068513977533223,0.05068513977533224
233,20000,0.0003,0.99,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.39805825242718446,0.5906735751295337,0.5701754385964912,0.5834321815426893,0.36774193548387096,0.5344827586206896,0.5306122448979592,0.3666401331897178,0.5830758554522522,0.009440032221726471,2.9169699565134795,0.0013158300863127942,0.00040572614680952317,-0.00025580062555883773,0.010550161812297733,-0.002575885198134742,0.025758851981347423,0.011556900131279134,3.5826390406965314,0.000872689142710399,-2.329649791947373e-05,-0.0005187327122082706,0.014774193548387098,-0.0035479533496906176,0.03547953349690618
34,20000,0.0003,0.99,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4919093851132686,0.5735849056603773,0.5533980582524272,0.6415895599496715,0.44516129032258067,0.5168539325842697,0.5096774193548387,-0.014027496421334273,0.5811297822958512,-0.000353095477551762,-0.10910650256349447,0.0014236030126300867,0.0007360246028826782,0.0,0.00019417475728155338,-0.0027068978503460802,0.0270689785034608,-0.006182094773838945,-1.916449379890073,0.00011476758859790575,0.00012973227679582752,0.0,0.0003225806451612903,-0.00674917528439397,0.0674917528439397
89,20000,0.0003,0.99,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4919093851132686,0.5735849056603773,0.5533980582524272,0.6415895599496715,0.4483870967741935,0.5205992509363296,0.5129032258064516,0.03520675996162703,0.5811297822958512,-0.000353095477551762,-0.10910650256349447,0.0014236030126300867,0.0007360246028826782,0.0,0.00019417475728155338,-0.0027068978503460802,0.0270689785034608,-0.005867978267553481,-1.8190732629415791,0.00024596189046831513,0.00011177280483092761,0.0,0.0001935483870967742,-0.006419261349949498,0.06419261349949498
99,20000,0.0003,0.995,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4919093851132686,0.5735849056603773,0.5533980582524272,0.6415895599496715,0.4483870967741935,0.5205992509363296,0.5129032258064516,0.03520675996162703,0.5811297822958512,-0.000353095477551762,-0.10910650256349447,0.0014236030126300867,0.0007360246028826782,0.0,0.00019417475728155338,-0.0027068978503460802,0.0270689785034608,-0.005867978267553481,-1.8190732629415791,0.00024596189046831513,0.00011177280483092761,0.0,0.0001935483870967742,-0.006419261349949498,0.06419261349949498
34,20000,0.0003,0.99,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4919093851132686,0.5735849056603773,0.5533980582524272,0.6415895599496715,0.44516129032258067,0.5168539325842697,0.5096774193548387,-0.014027496421334273,0.5811297822958512,-0.000353095477551762,-0.10910650256349447,0.0014236030126300867,0.0007360246028826782,0.0,0.00019417475728155338,-0.0027068978503460802,0.0270689785034608,-0.006182094773838945,-1.916449379890073,0.00011476758859790575,0.00012973227679582752,0.0,0.0003225806451612903,-0.00674917528439397,0.0674917528439397
233,20000,0.0003,0.99,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4919093851132686,0.5735849056603773,0.5533980582524272,0.6415895599496715,0.44516129032258067,0.5168539325842697,0.5096774193548387,-0.014027496421334273,0.5811297822958512,-0.000353095477551762,-0.10910650256349447,0.0014236030126300867,0.0007360246028826782,0.0,0.00019417475728155338,-0.0027068978503460802,0.0270689785034608,-0.006182094773838945,-1.916449379890073,0.00011476758859790575,0.00012973227679582752,0.0,0.0003225806451612903,-0.00674917528439397,0.0674917528439397
1,20000,0.0003,0.99,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4919093851132686,0.5735849056603773,0.5533980582524272,0.6415895599496715,0.44516129032258067,0.5168539325842697,0.5096774193548387,-0.014027496421334273,0.5811297822958512,-0.000353095477551762,-0.10910650256349447,0.0014236030126300867,0.0007360246028826782,0.0,0.00019417475728155338,-0.0027068978503460802,0.0270689785034608,-0.006182094773838945,-1.916449379890073,0.00011476758859790575,0.00012973227679582752,0.0,0.0003225806451612903,-0.00674917528439397,0.0674917528439397
55,20000,0.0001,0.99,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4919093851132686,0.5735849056603773,0.5533980582524272,0.6415895599496715,0.44516129032258067,0.5168539325842697,0.5096774193548387,0.006477025474912246,0.5811297822958512,-0.000353095477551762,-0.10910650256349447,0.0014236030126300867,0.0007360246028826782,0.0,0.00019417475728155338,-0.0027068978503460802,0.0270689785034608,-0.006294265576820315,-1.9512223288142976,0.0001691206562645592,7.154805854039169e-05,0.0,6.451612903225807e-05,-0.006599450420657523,0.06599450420657522
89,20000,0.0001,0.99,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4919093851132686,0.5735849056603773,0.5533980582524272,0.6415895599496715,0.44516129032258067,0.5168539325842697,0.5096774193548387,0.006477025474912246,0.5811297822958512,-0.000353095477551762,-0.10910650256349447,0.0014236030126300867,0.0007360246028826782,0.0,0.00019417475728155338,-0.0027068978503460802,0.0270689785034608,-0.006294265576820315,-1.9512223288142976,0.0001691206562645592,7.154805854039169e-05,0.0,6.451612903225807e-05,-0.006599450420657523,0.06599450420657522
89,20000,0.0003,0.995,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4919093851132686,0.5735849056603773,0.5533980582524272,0.6415895599496715,0.4483870967741935,0.5205992509363296,0.5129032258064516,0.03520675996162703,0.5811297822958512,-0.000353095477551762,-0.10910650256349447,0.0014236030126300867,0.0007360246028826782,0.0,0.00019417475728155338,-0.0027068978503460802,0.0270689785034608,-0.005867978267553481,-1.8190732629415791,0.00024596189046831513,0.00011177280483092761,0.0,0.0001935483870967742,-0.006419261349949498,0.06419261349949498
1,20000,0.0003,0.995,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4919093851132686,0.5735849056603773,0.5533980582524272,0.6415895599496715,0.43870967741935485,0.5298804780876494,0.5154639175257731,0.19401378824223303,0.5811297822958512,-0.000353095477551762,-0.10910650256349447,0.0014236030126300867,0.0007360246028826782,0.0,0.00019417475728155338,-0.0027068978503460802,0.0270689785034608,-0.0011724787146069366,-0.36346840152815035,0.0006006241931623558,2.026124131750499e-05,-7.228971865051212e-05,0.002774193548387097,-0.004495267978823382,0.044952679788233814
144,20000,0.0003,0.995,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.3268608414239482,0.6060606060606061,0.5870967741935483,0.47350379057650605,0.2806451612903226,0.5307692307692308,0.4967741935483871,0.20359530693416916,0.5738600934036687,0.01927047846618492,5.954577846051141,0.0012669661674744345,0.0002115975212655301,-0.0005254432453940579,0.02,-0.0016826419771609872,0.016826419771609872,0.015575617096242438,4.828441299835156,0.0005351541800523136,-0.00020614194921791276,-0.0006273372932813742,0.02,-0.004126057841310588,0.041260578413105875
144,20000,0.0003,0.99,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.3268608414239482,0.6060606060606061,0.5870967741935483,0.47350379057650605,0.36451612903225805,0.5303030303030303,0.5107296137339056,0.17319730494765828,0.5738600934036687,0.01927047846618492,5.954577846051141,0.0012669661674744345,0.0002115975212655301,-0.0005254432453940579,0.02,-0.0016826419771609872,0.016826419771609872,0.005392366048644918,1.6716334750799244,0.00048127611418402247,-0.0002806053414414352,-0.00039794601901545305,0.01,-0.004410358705082217,0.04410358705082217
144,20000,0.0003,0.99,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.3268608414239482,0.6060606060606061,0.5870967741935483,0.47350379057650605,0.36451612903225805,0.5303030303030303,0.5107296137339056,0.17319730494765828,0.5738600934036687,0.01927047846618492,5.954577846051141,0.0012669661674744345,0.0002115975212655301,-0.0005254432453940579,0.02,-0.0016826419771609872,0.016826419771609872,0.005392366048644918,1.6716334750799244,0.00048127611418402247,-0.0002806053414414352,-0.00039794601901545305,0.01,-0.004410358705082217,0.04410358705082217
13,20000,0.0003,0.99,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.3268608414239482,0.6060606060606061,0.5870967741935483,0.47350379057650605,0.36451612903225805,0.5303030303030303,0.5107296137339056,0.17319730494765828,0.5738600934036687,0.01927047846618492,5.954577846051141,0.0012669661674744345,0.0002115975212655301,-0.0005254432453940579,0.02,-0.0016826419771609872,0.016826419771609872,0.005392366048644918,1.6716334750799244,0.00048127611418402247,-0.0002806053414414352,-0.00039794601901545305,0.01,-0.004410358705082217,0.04410358705082217
55,20000,0.0003,0.99,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4919093851132686,0.5735849056603773,0.5631067961165048,0.5774319574667925,0.44516129032258067,0.5168539325842697,0.5096774193548387,-0.014027496421334273,0.5712108831584987,0.004882196119187963,1.5085986008290808,0.0013558385281363528,0.0002813936549907318,0.0,0.00627831715210356,-0.0030333532160426806,0.03033353216042681,-0.006182094773838945,-1.916449379890073,0.00011476758859790575,0.00012973227679582752,0.0,0.0003225806451612903,-0.00674917528439397,0.0674917528439397
3,20000,0.0003,0.99,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.4174757281553398,0.5829383886255924,0.5622489959839357,0.5337880848987941,0.38387096774193546,0.5112107623318386,0.5019157088122606,0.10750687658818059,0.5669015100877357,0.006814169164645946,2.1055782718755975,0.0012717804284922906,0.000449353021173416,-0.00021166075895041991,0.008478964401294498,-0.0031742679273638395,0.03174267927363839,0.0019647135400311317,0.6090611974096508,0.00041390297597577086,7.630987336370875e-05,-0.0002847055700989612,0.006645161290322581,-0.004885955029531967,0.048859550295319666
7,20000,0.0003,0.99,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.3268608414239482,0.5970149253731343,0.5796178343949044,0.4337855301339706,0.2806451612903226,0.5307692307692308,0.4967741935483871,0.20359530693416916,0.5591499190318325,0.019016005771478963,5.8759457833869995,0.0011644909200580432,0.00022236909333411053,-0.0005195973672577302,0.02,-0.0018512568746554602,0.018512568746554603,0.015575617096242438,4.828441299835156,0.0005351541800523136,-0.00020614194921791276,-0.0006273372932813742,0.02,-0.004126057841310588,0.041260578413105875
13,20000,0.0003,0.99,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.3268608414239482,0.5970149253731343,0.5796178343949044,0.4337855301339706,0.36451612903225805,0.5303030303030303,0.5107296137339056,0.17319730494765828,0.5591499190318325,0.019016005771478963,5.8759457833869995,0.0011644909200580432,0.00022236909333411053,-0.0005195973672577302,0.02,-0.0018512568746554602,0.018512568746554603,0.005392366048644918,1.6716334750799244,0.00048127611418402247,-0.0002806053414414352,-0.00039794601901545305,0.01,-0.004410358705082217,0.04410358705082217
3,20000,0.0001,0.99,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.3559870550161812,0.5769230769230769,0.5666666666666667,0.3836266929663321,0.44193548387096776,0.5169811320754717,0.5097402597402597,-0.01541482786228765,0.5351868770548048,0.018622649007072962,5.7543985431855456,0.0009196930416713676,0.00018269720270813498,-0.0004700311761081369,0.019741100323624593,-0.0017508103848229988,0.017508103848229987,-0.005970320213216003,-1.850799266096961,0.00010954234814537715,0.00012116707094005982,-2.1413014639419303e-06,0.0005806451612903225,-0.006779533492127821,0.0677953349212782
