seed,timesteps,learning_rate,gamma,ent_coef,include_news,threshold,horizon,transaction_cost_rate,trade_penalty,reward_mode,rolling_reward_window,reward_epsilon,reward_return_scale,reward_direction_scale,reward_hold_penalty_scale,reward_drawdown_penalty_scale,reward_action_bonus_scale,reward_clip,reward_ignore_transaction_cost,val_overall_accuracy,val_actionable_accuracy,val_trade_win_rate,val_cumulative_signal_return,test_overall_accuracy,test_actionable_accuracy,test_trade_win_rate,test_cumulative_signal_return,val_alpha_vs_qqq,test_alpha_vs_qqq,ranking_score,val_reward_total_mean,val_reward_total_sum,val_reward_portfolio_return_mean,val_reward_direction_mean,val_reward_hold_penalty_mean,val_reward_action_bonus_mean,val_reward_drawdown_penalty_mean,val_reward_drawdown_mean,test_reward_total_mean,test_reward_total_sum,test_reward_portfolio_return_mean,test_reward_direction_mean,test_reward_hold_penalty_mean,test_reward_action_bonus_mean,test_reward_drawdown_penalty_mean,test_reward_drawdown_mean,val_cumulative_return,val_sharpe_ratio,val_sortino_ratio,val_max_drawdown,test_cumulative_return,test_sharpe_ratio,test_sortino_ratio,test_max_drawdown,val_benchmark_cumulative_return,val_benchmark_sharpe_ratio,val_benchmark_sortino_ratio,val_benchmark_max_drawdown,test_benchmark_cumulative_return,test_benchmark_sharpe_ratio,test_benchmark_sortino_ratio,test_benchmark_max_drawdown
21,50000,0.0003,0.99,0.05,0,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.1682847896440129,0.9090909090909092,0.8333333333333334,0.110450528017858,0.1382636655948553,0.0,1.0,0.0011947828312053,-0.3948442650127619,-0.1295943175836443,0.7266355601490262,0.1094394512877753,33.81679044792258,6.086701833713804e-05,6.401327113125929e-05,-0.0010339460497934,0.0003883495145631,-4.191575150460941e-06,4.191575150460941e-05,-0.00173104812699,-0.5383559674939051,-1.9026034522471213e-06,-5.802719120689359e-05,-0.00121293649007,0.000128617363344,-4.024309655093588e-07,4.024309655093588e-06,0.0189478054379057,1.9775069337823936,1.1379329747424831,-0.0023971242406106,-0.0005917546037944,-0.8040226790435087,0.0,-0.0006598056989396,0.4137920704506677,1.7024106961553558,2.302448782787176,-0.1355773890565939,0.1290025629798499,0.5459450874590821,0.7404124446942003,-0.2288330692157109
7,30000,0.0003,0.99,0.05,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.05,1.0,1,0.49514563106796117,0.5757575757575758,0.5588235294117647,0.7000594067775467,0.43086816720257237,0.52,0.506896551724138,0.05517895669267037,-0.201074322562101,-0.22878943825949927,0.5955377280578267,0.13399262574161558,41.40372135415921,0.0006544522854345881,0.0009527943224715145,-1.0004216804565304e-05,0.049029126213592227,-0.001900019502938082,0.019000195029380815,0.05058686871179457,15.732516169368111,-0.00028492855102426847,8.439030455732593e-05,-9.624014752252405e-05,0.044051446945337615,-0.005826522908182185,0.05826522908182184,0.21271774788856668,1.2875347892555393,1.7656936402226089,-0.09293596177143182,-0.09978687527964936,-0.4207025840619258,-0.5725743032764437,-0.20267105050490308,0.4137920704506677,1.7024106961553558,2.302448782787176,-0.1355773890565939,0.1290025629798499,0.5459450874590821,0.7404124446942003,-0.2288330692157109
21,20000,0.0003,0.99,0.0,0,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4951456310679611,0.5735849056603773,0.5537459283387622,0.6888772029831041,0.3279742765273312,0.54421768707483,0.5325443786982249,0.1065255371308886,-0.2814517290379328,-0.1062745709739785,0.5906916719284382,0.0996644305293289,30.79630903356264,0.0004072126069487,0.0004958852368877,-3.9982964334552594e-06,0.0003236245954692,-0.0007565764820518,0.0075657648205183,-0.0341973955786609,-10.635390024963558,8.166978631058454e-05,-0.0001068174510542,-0.0004408451192829,0.0017363344051446,-0.0012140397423206,0.0121403974232064,0.1323403414127348,1.9164174890853625,2.577778759902187,-0.0420884521365455,0.0227279920058713,0.2853857775954036,0.3263062755396435,-0.0880457540823459,0.4137920704506677,1.7024106961553558,2.302448782787176,-0.1355773890565939,0.1290025629798499,0.5459450874590821,0.7404124446942003,-0.2288330692157109
7,30000,0.0003,0.99,0.05,0,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4951456310679611,0.5735849056603773,0.5570032573289903,0.660005978283039,0.4340836012861736,0.5094339622641509,0.5048543689320388,-0.0371590477001266,0.0143471432744404,-0.1540720981366293,0.5858946256854936,0.1092388758101084,33.75481262532351,0.0012190854361331,0.0015721572892831,-3.080756734195193e-06,0.0066019417475728,-0.0027366928677606,0.027366928677606,0.0446062836061882,13.872554201524538,2.3310817368776488e-06,0.0005252173156896,-5.084682469478681e-06,0.007717041800643,-0.0054536144296491,0.0545361442964916,0.4281392137251081,1.659515027310306,2.246252854186097,-0.1381769182617841,-0.0250695351567794,0.0066293128677775,0.0097970513696836,-0.2288682967984145,0.4137920704506677,1.7024106961553558,2.302448782787176,-0.1355773890565939,0.1290025629798499,0.5459450874590821,0.7404124446942003,-0.2288330692157109
13,50000,0.0003,0.99,0.05,0,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4919093851132686,0.5735849056603773,0.5551948051948052,0.6549351764680607,0.4437299035369775,0.5168539325842697,0.5080385852090032,-0.0328819791489429,-0.2294098813762588,-0.1746628896801532,0.5843379296822424,0.0885610590191963,27.36536723693165,0.0005811464707637,0.0008627723035785,-2.158687185374078e-05,0.0179935275080906,-0.0025603781553807,0.0256037815538078,0.0409236641176282,12.7272595405824,-0.0001125640381957,-4.732449163548008e-06,0.0,0.0163987138263665,-0.0042610285826611,0.0426102858266112,0.1843821890744088,1.090510806086587,1.4375181055744073,-0.094745430802788,-0.0456603267003032,-0.1951810417667419,-0.2944989461513173,-0.162603049517197,0.4137920704506677,1.7024106961553558,2.302448782787176,-0.1355773890565939,0.1290025629798499,0.5459450874590821,0.7404124446942003,-0.2288330692157109
13,30000,0.0003,0.99,0.01,0,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4919093851132686,0.5714285714285714,0.5533980582524272,0.6315304546304883,0.4437299035369775,0.5168539325842697,0.5112540192926045,-0.0305682226983359,0.0858690543571838,-0.1443297337863582,0.5780397941161115,0.1015843540962945,31.38956541575501,0.0013828604609921,0.0016874719722957,0.0,0.0015533980582524,-0.0027709876152673,0.027709876152673,0.034104067156446,10.606364885654717,8.547431080747247e-05,6.080711522332033e-05,0.0,0.000192926045016,-0.0063242557873415,0.0632425578734153,0.4996611248078515,1.811271060137359,2.479174351079024,-0.1387236687439651,-0.0153271708065083,0.084103199235523,0.1271156209141057,-0.2653649913711475,0.4137920704506677,1.7024106961553558,2.302448782787176,-0.1355773890565939,0.1290025629798499,0.5459450874590821,0.7404124446942003,-0.2288330692157109
13,30000,0.0003,0.99,0.0,0,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4919093851132686,0.5714285714285714,0.5533980582524272,0.6315304546304883,0.4437299035369775,0.5168539325842697,0.5112540192926045,-0.0305682226983359,0.0597454148461644,-0.2042008691213646,0.5780397941161115,0.1245215235389746,38.47715077354315,0.0013263416995468,0.0017278477576665,0.0,0.0009061488673139,-0.0028572379833745,0.0285723798337451,0.0421647705879985,13.113243652867546,-0.0001452873480996,-3.629932783479691e-06,0.0,0.0134405144694533,-0.0061649069560631,0.0616490695606317,0.4735374852968321,1.7325732288746656,2.3528602736993127,-0.1388819784718229,-0.0751983061415146,-0.1514503057413972,-0.2246164422509595,-0.2478865531340714,0.4137920704506677,1.7024106961553558,2.302448782787176,-0.1355773890565939,0.1290025629798499,0.5459450874590821,0.7404124446942003,-0.2288330692157109
13,20000,0.0003,0.99,0.01,0,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4919093851132686,0.5714285714285714,0.5533980582524272,0.6315304546304883,0.4437299035369775,0.5168539325842697,0.5112540192926045,-0.0305682226983359,0.0859029627899188,-0.1443297337863582,0.5780397941161115,0.1009638518522878,31.19783022235696,0.0013825930367407,0.001685608666353,0.0,0.0016181229773462,-0.0027643145813606,0.0276431458136066,0.034104067156446,10.606364885654717,8.547431080747247e-05,6.080711522332033e-05,0.0,0.000192926045016,-0.0063242557873415,0.0632425578734153,0.4996950332405865,1.8150738186077504,2.486677984984749,-0.1387202144801292,-0.0153271708065083,0.084103199235523,0.1271156209141057,-0.2653649913711475,0.4137920704506677,1.7024106961553558,2.302448782787176,-0.1355773890565939,0.1290025629798499,0.5459450874590821,0.7404124446942003,-0.2288330692157109
13,30000,0.0003,0.99,0.01,0,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4919093851132686,0.5714285714285714,0.5533980582524272,0.6315304546304883,0.4437299035369775,0.5168539325842697,0.5112540192926045,-0.0305682226983359,0.0858690543571838,-0.1443297337863582,0.5780397941161115,0.1015843540962945,31.38956541575501,0.0013828604609921,0.0016874719722957,0.0,0.0015533980582524,-0.0027709876152673,0.027709876152673,0.034104067156446,10.606364885654717,8.547431080747247e-05,6.080711522332033e-05,0.0,0.000192926045016,-0.0063242557873415,0.0632425578734153,0.4996611248078515,1.811271060137359,2.479174351079024,-0.1387236687439651,-0.0153271708065083,0.084103199235523,0.1271156209141057,-0.2653649913711475,0.4137920704506677,1.7024106961553558,2.302448782787176,-0.1355773890565939,0.1290025629798499,0.5459450874590821,0.7404124446942003,-0.2288330692157109
13,20000,0.0003,0.99,0.01,0,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4919093851132686,0.5714285714285714,0.5533980582524272,0.6315304546304883,0.4437299035369775,0.5168539325842697,0.5112540192926045,-0.0305682226983359,0.0859029627899188,-0.1443297337863582,0.5780397941161115,0.1009638518522878,31.19783022235696,0.0013825930367407,0.001685608666353,0.0,0.0016181229773462,-0.0027643145813606,0.0276431458136066,0.034104067156446,10.606364885654717,8.547431080747247e-05,6.080711522332033e-05,0.0,0.000192926045016,-0.0063242557873415,0.0632425578734153,0.4996950332405865,1.8150738186077504,2.486677984984749,-0.1387202144801292,-0.0153271708065083,0.084103199235523,0.1271156209141057,-0.2653649913711475,0.4137920704506677,1.7024106961553558,2.302448782787176,-0.1355773890565939,0.1290025629798499,0.5459450874590821,0.7404124446942003,-0.2288330692157109
