seed,timesteps,learning_rate,gamma,ent_coef,include_news,threshold,horizon,transaction_cost_rate,trade_penalty,reward_mode,rolling_reward_window,reward_epsilon,reward_return_scale,reward_direction_scale,reward_hold_penalty_scale,reward_drawdown_penalty_scale,reward_action_bonus_scale,reward_clip,reward_ignore_transaction_cost,val_overall_accuracy,val_actionable_accuracy,val_trade_win_rate,val_cumulative_signal_return,test_overall_accuracy,test_actionable_accuracy,test_trade_win_rate,test_cumulative_signal_return,val_alpha_vs_qqq,test_alpha_vs_qqq,ranking_score,run_duration_seconds,val_reward_total_mean,val_reward_total_sum,val_reward_portfolio_return_mean,val_reward_direction_mean,val_reward_hold_penalty_mean,val_reward_action_bonus_mean,val_reward_drawdown_penalty_mean,val_reward_drawdown_mean,test_reward_total_mean,test_reward_total_sum,test_reward_portfolio_return_mean,test_reward_direction_mean,test_reward_hold_penalty_mean,test_reward_action_bonus_mean,test_reward_drawdown_penalty_mean,test_reward_drawdown_mean,val_cumulative_return,val_sharpe_ratio,val_sortino_ratio,val_max_drawdown,test_cumulative_return,test_sharpe_ratio,test_sortino_ratio,test_max_drawdown,val_benchmark_cumulative_return,val_benchmark_sharpe_ratio,val_benchmark_sortino_ratio,val_benchmark_max_drawdown,test_benchmark_cumulative_return,test_benchmark_sharpe_ratio,test_benchmark_sortino_ratio,test_benchmark_max_drawdown,model_path,test_return_mean_by_config,test_return_std_by_config,config_seed_count,test_return_cv_by_config,high_return_cv_risk,use_stationary_features,val_actionable_support,val_trade_count,val_trade_rate,test_actionable_support,test_trade_count,test_trade_rate,robustness_score
7,15000,0.0003,0.99,0.05,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.3,0.1,0.1,0.02,1.0,1,0.49514563106796117,0.5773584905660377,0.5584415584415584,0.7202955170869867,0.44694533762057875,0.5168539325842697,0.5080906148867314,-0.018674194353873852,-0.23509702762769136,-0.08952874948866307,0.6002708162328837,43.047072410583496,0.12811828190924504,39.588549109956716,0.0006589063913354385,0.000817961415689467,-1.7636392022250316e-05,0.0012297734627831716,-0.0007097459813853687,0.007097459813853686,0.011069305108215927,3.442553888655153,-8.303182620101394e-06,-0.0001297162488060522,-1.36756547341708e-05,0.0003215434083601286,-0.0023710996508649424,0.023710996508649426,0.22175985157667522,2.1453758956256372,3.005517376740728,-0.047120024194983845,-0.006772315056505218,-0.020783400146118253,-0.030873301809862266,-0.09169271114163158,0.4568568792043666,1.8417693046949546,2.4848237072969352,-0.13557738905659378,0.08275643443215785,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-085308Z_hybrid-stage-a_seed7.zip,-0.018674194353873852,0.0,1,0.0,0,1.0,265.0,308.0,0.9967637540453075,267.0,309.0,0.9935691318327974,0.588292713384929
7,15000,0.0003,0.99,0.05,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.49514563106796117,0.5773584905660377,0.5584415584415584,0.7202955170869867,0.44694533762057875,0.5168539325842697,0.5080906148867314,-0.018674194353873852,-0.23509702762769136,-0.08952874948866307,0.6002708162328837,43.3405179977417,0.12811828190924504,39.588549109956716,0.0006589063913354385,0.000817961415689467,-1.7636392022250316e-05,0.0012297734627831716,-0.0007097459813853687,0.007097459813853686,0.011069305108215927,3.442553888655153,-8.303182620101394e-06,-0.0001297162488060522,-1.36756547341708e-05,0.0003215434083601286,-0.0023710996508649424,0.023710996508649426,0.22175985157667522,2.1453758956256372,3.005517376740728,-0.047120024194983845,-0.006772315056505218,-0.020783400146118253,-0.030873301809862266,-0.09169271114163158,0.4568568792043666,1.8417693046949546,2.4848237072969352,-0.13557738905659378,0.08275643443215785,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-085352Z_hybrid-stage-a_seed7.zip,-0.018674194353873852,0.0,1,0.0,0,1.0,265.0,308.0,0.9967637540453075,267.0,309.0,0.9935691318327974,0.588292713384929
7,15000,0.0001,0.99,0.05,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.49514563106796117,0.575187969924812,0.5566343042071198,0.6977890042706454,0.4437299035369775,0.5149253731343284,0.5080385852090032,-0.04535026705320622,-0.1929179700287933,-0.052770947360969656,0.5941420770786711,42.739877462387085,0.12521428756932412,38.69121485892116,0.0007780018656829189,0.001053429588366287,0.0,0.003365695792880259,-0.001635627344688662,0.016356273446886612,0.02136344032991738,6.644029942604305,0.0001226674166935798,2.3076085590489232e-05,0.0,0.0019935691318327974,-0.001944927124953633,0.019449271249536333,0.2639389091755733,1.8794576793526632,2.5320230394430316,-0.07751353304489816,0.0299854870711882,0.2572983398679906,0.37520700201995,-0.10615296768671789,0.4568568792043666,1.8417693046949546,2.4848237072969352,-0.13557738905659378,0.08275643443215785,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-085645Z_hybrid-stage-a_seed7.zip,-0.04535026705320622,0.0,1,0.0,0,1.0,266.0,309.0,1.0,268.0,311.0,1.0,0.5858518525030499
7,15000,0.0001,0.99,0.05,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.3,0.1,0.1,0.02,1.0,1,0.49514563106796117,0.575187969924812,0.5566343042071198,0.6977890042706454,0.4437299035369775,0.5149253731343284,0.5080385852090032,-0.04535026705320622,-0.1929179700287933,-0.052770947360969656,0.5941420770786711,43.40609860420227,0.12521428756932412,38.69121485892116,0.0007780018656829189,0.001053429588366287,0.0,0.003365695792880259,-0.001635627344688662,0.016356273446886612,0.02136344032991738,6.644029942604305,0.0001226674166935798,2.3076085590489232e-05,0.0,0.0019935691318327974,-0.001944927124953633,0.019449271249536333,0.2639389091755733,1.8794576793526632,2.5320230394430316,-0.07751353304489816,0.0299854870711882,0.2572983398679906,0.37520700201995,-0.10615296768671789,0.4568568792043666,1.8417693046949546,2.4848237072969352,-0.13557738905659378,0.08275643443215785,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-085602Z_hybrid-stage-a_seed7.zip,-0.04535026705320622,0.0,1,0.0,0,1.0,266.0,309.0,1.0,268.0,311.0,1.0,0.5858518525030499
7,15000,0.0001,0.99,0.03,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.3,0.1,0.1,0.02,1.0,1,0.49514563106796117,0.575187969924812,0.5566343042071198,0.6977890042706454,0.4437299035369775,0.5149253731343284,0.5080385852090032,-0.04535026705320622,-0.03613012922604564,-0.12704829744397317,0.5941420770786711,43.84239602088928,0.12177043696283832,37.62706502151704,0.0011823906735493165,0.0014976185276308724,0.0,0.0044012944983818775,-0.002204316801545332,0.022043168015453318,0.022033648234338035,6.852464600879129,-8.185813795017329e-05,2.6779170118877182e-05,0.0,0.00019292604501607716,-0.004931450397639846,0.049314503976398444,0.42072674997832094,1.92197638663445,2.68433883355996,-0.1071219784067261,-0.04429186301181531,-0.10977881540461869,-0.15704756345433837,-0.1962187605718193,0.4568568792043666,1.8417693046949546,2.4848237072969352,-0.13557738905659378,0.08275643443215785,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-085436Z_hybrid-stage-a_seed7.zip,-0.04535026705320622,0.0,1,0.0,0,1.0,266.0,309.0,1.0,268.0,311.0,1.0,0.5784241174947495
7,15000,0.0001,0.99,0.03,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.49514563106796117,0.575187969924812,0.5566343042071198,0.6977890042706454,0.4437299035369775,0.5149253731343284,0.5080385852090032,-0.04535026705320622,-0.03613012922604564,-0.12704829744397317,0.5941420770786711,43.37520980834961,0.12177043696283832,37.62706502151704,0.0011823906735493165,0.0014976185276308724,0.0,0.0044012944983818775,-0.002204316801545332,0.022043168015453318,0.022033648234338035,6.852464600879129,-8.185813795017329e-05,2.6779170118877182e-05,0.0,0.00019292604501607716,-0.004931450397639846,0.049314503976398444,0.42072674997832094,1.92197638663445,2.68433883355996,-0.1071219784067261,-0.04429186301181531,-0.10977881540461869,-0.15704756345433837,-0.1962187605718193,0.4568568792043666,1.8417693046949546,2.4848237072969352,-0.13557738905659378,0.08275643443215785,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-085519Z_hybrid-stage-a_seed7.zip,-0.04535026705320622,0.0,1,0.0,0,1.0,266.0,309.0,1.0,268.0,311.0,1.0,0.5784241174947495
7,15000,0.0003,0.99,0.03,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.49514563106796117,0.575187969924812,0.5566343042071198,0.6977890042706454,0.4437299035369775,0.5149253731343284,0.5080385852090032,-0.04535026705320622,-0.13823367609607962,-0.11215338679524278,0.5941420770786711,42.70567584037781,0.11885779582673835,36.72705891046215,0.0009219530524736811,0.0011872558889244938,0.0,0.0006472491909385113,-0.0015754530654127651,0.01575453065412765,0.025206986621889246,7.839372839407556,-5.234862982706959e-05,4.217332209176781e-05,0.0,0.001157556270096463,-0.0037250966690075076,0.03725096669007507,0.31862320310828696,1.9422453439259555,2.76684002109945,-0.07530344323767835,-0.029396952363084927,-0.08278285084099796,-0.11550454572465413,-0.18041140640543707,0.4568568792043666,1.8417693046949546,2.4848237072969352,-0.13557738905659378,0.08275643443215785,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-085225Z_hybrid-stage-a_seed7.zip,-0.04535026705320622,0.0,1,0.0,0,1.0,266.0,309.0,1.0,268.0,311.0,1.0,0.5799136085596226
7,15000,0.0003,0.99,0.03,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.3,0.1,0.1,0.02,1.0,1,0.49514563106796117,0.575187969924812,0.5566343042071198,0.6977890042706454,0.4437299035369775,0.5149253731343284,0.5080385852090032,-0.04535026705320622,-0.13823367609607962,-0.11215338679524278,0.5941420770786711,42.64236259460449,0.11885779582673835,36.72705891046215,0.0009219530524736811,0.0011872558889244938,0.0,0.0006472491909385113,-0.0015754530654127651,0.01575453065412765,0.025206986621889246,7.839372839407556,-5.234862982706959e-05,4.217332209176781e-05,0.0,0.001157556270096463,-0.0037250966690075076,0.03725096669007507,0.31862320310828696,1.9422453439259555,2.76684002109945,-0.07530344323767835,-0.029396952363084927,-0.08278285084099796,-0.11550454572465413,-0.18041140640543707,0.4568568792043666,1.8417693046949546,2.4848237072969352,-0.13557738905659378,0.08275643443215785,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-085143Z_hybrid-stage-a_seed7.zip,-0.04535026705320622,0.0,1,0.0,0,1.0,266.0,309.0,1.0,268.0,311.0,1.0,0.5799136085596226
7,10000,0.0001,0.99,0.03,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.3,0.1,0.1,0.02,1.0,1,0.49514563106796117,0.575187969924812,0.5566343042071198,0.6977890042706454,0.4437299035369775,0.5149253731343284,0.5080385852090032,-0.04535026705320622,-0.050475975023569264,-0.11126961627263499,0.5941420770786711,36.01700472831726,0.118298617547048,36.55427282203783,0.0011446967817210086,0.0013801178359875124,0.0,0.00038834951456310677,-0.0020994518736176812,0.02099451873617681,0.021969059265029626,6.832377431424214,-3.379779910782254e-05,-1.3766280911155177e-05,0.0,0.00135048231511254,-0.004562761010351192,0.04562761010351192,0.4063809041807973,1.9621737596883901,2.65323539549495,-0.10832236175921606,-0.02851318184047713,-0.04509379443373983,-0.06711737242058465,-0.1812769062135715,0.4568568792043666,1.8417693046949546,2.4848237072969352,-0.13557738905659378,0.08275643443215785,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-084911Z_hybrid-stage-a_seed7.zip,-0.02267513352660311,0.032067481361942984,2,1.4142135623730951,1,1.0,266.0,309.0,1.0,268.0,311.0,1.0,0.5658598499881525
7,10000,0.0001,0.99,0.03,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.49514563106796117,0.575187969924812,0.5566343042071198,0.6977890042706454,0.4437299035369775,0.5149253731343284,0.5080385852090032,-0.04535026705320622,-0.050475975023569264,-0.11126961627263499,0.5941420770786711,36.521642208099365,0.118298617547048,36.55427282203783,0.0011446967817210086,0.0013801178359875124,0.0,0.00038834951456310677,-0.0020994518736176812,0.02099451873617681,0.021969059265029626,6.832377431424214,-3.379779910782254e-05,-1.3766280911155177e-05,0.0,0.00135048231511254,-0.004562761010351192,0.04562761010351192,0.4063809041807973,1.9621737596883901,2.65323539549495,-0.10832236175921606,-0.02851318184047713,-0.04509379443373983,-0.06711737242058465,-0.1812769062135715,0.4568568792043666,1.8417693046949546,2.4848237072969352,-0.13557738905659378,0.08275643443215785,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-084947Z_hybrid-stage-a_seed7.zip,-0.02267513352660311,0.032067481361942984,2,1.4142135623730951,1,1.0,266.0,309.0,1.0,268.0,311.0,1.0,0.5658598499881525
