leaderboard_version,ticker,interval,experiment_preset,run_label,seed,timesteps,learning_rate,gamma,ent_coef,include_news,use_stationary_features,threshold,horizon,transaction_cost_rate,trade_penalty,execution_mode,spread_bps,slippage_bps,max_weight_delta_per_step,reward_mode,rolling_reward_window,reward_epsilon,reward_pnl_scale,reward_return_scale,reward_direction_scale,reward_hold_penalty_scale,reward_drawdown_penalty_scale,reward_action_bonus_scale,reward_turnover_penalty_scale,reward_clip,reward_ignore_transaction_cost,bars_per_year,val_overall_accuracy,val_actionable_accuracy,val_actionable_support,val_trade_count,val_trade_rate,val_trade_win_rate,val_cumulative_signal_return,test_overall_accuracy,test_actionable_accuracy,test_actionable_support,test_trade_count,test_trade_rate,test_trade_win_rate,test_cumulative_signal_return,val_alpha_vs_qqq,test_alpha_vs_qqq,ranking_score,run_duration_seconds,val_reward_total_mean,val_reward_total_sum,val_reward_portfolio_return_mean,val_reward_direction_mean,val_reward_pnl_mean,val_reward_hold_penalty_mean,val_reward_action_bonus_mean,val_reward_turnover_penalty_mean,val_reward_drawdown_penalty_mean,val_reward_drawdown_mean,test_reward_total_mean,test_reward_total_sum,test_reward_portfolio_return_mean,test_reward_direction_mean,test_reward_pnl_mean,test_reward_hold_penalty_mean,test_reward_action_bonus_mean,test_reward_turnover_penalty_mean,test_reward_drawdown_penalty_mean,test_reward_drawdown_mean,val_cumulative_return,val_sharpe_ratio,val_sortino_ratio,val_max_drawdown,test_cumulative_return,test_sharpe_ratio,test_sortino_ratio,test_max_drawdown,val_benchmark_cumulative_return,val_benchmark_sharpe_ratio,val_benchmark_sortino_ratio,val_benchmark_max_drawdown,test_benchmark_cumulative_return,test_benchmark_sharpe_ratio,test_benchmark_sortino_ratio,test_benchmark_max_drawdown,model_path,test_return_mean_by_config,test_return_std_by_config,config_seed_count,test_return_cv_by_config,high_return_cv_risk,robustness_score
2,AMD,1d,daily,exp_3_amd_10seed_foundation,8,50000,0.0003,0.99,0.05,0,1,0.002,1,0.001,0.05,next_bar,1.0,1.0,0.0,sparse,60,1e-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,252,0.4161290322580645,0.4980237154150198,253,277,0.8935483870967742,0.48375451263537905,0.2014015854691642,0.42765273311897106,0.515625,256,279,0.8971061093247589,0.5161290322580645,0.472102470079939,-0.2856273006388641,0.2191499322156949,0.4344185285919564,97.13448190689087,-6.117303779019108e-05,-0.018963641714959234,0.0006813604505099244,0.001000709072462159,0.0,0.0,0.0,0.0,0.0,0.1740249135808572,-0.0007185210195143715,-0.22346003706896955,0.0015478114108240964,0.0019202612278716774,0.0,0.0,0.0,0.0,0.0,0.15091437861112067,0.10631403061556188,0.40601227608675605,0.5646731831456926,-0.3958743576410052,0.34719181811698396,0.7051562102731942,1.1179535171480968,-0.445404751381445,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\exp_3_amd_10seed_foundation_snapshots\model_20260430-050914Z_exp_3_amd_10seed_foundation_seed8.zip,0.3090645154301895,0.3384970130893019,10,1.0952309184318527,1,0.4445011483999583
2,AMD,1d,daily,exp_3_amd_10seed_foundation,5,50000,0.0003,0.99,0.05,0,1,0.002,1,0.001,0.05,next_bar,1.0,1.0,0.0,sparse,60,1e-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,252,0.44516129032258067,0.5018181818181818,275,302,0.9741935483870968,0.48344370860927155,0.1411501632924368,0.4790996784565916,0.5246478873239436,284,308,0.9903536977491961,0.525974025974026,0.7597986442610734,-0.287600988567948,0.5585868260473881,0.4241722361503597,96.81806421279907,-6.681881159038632e-05,-0.02071383159301976,0.0007032053948884244,0.000853828889281217,0.0,0.0,0.0,0.0,0.0,0.1640725288902806,-8.940168903470785e-05,-0.02780392528979414,0.002323173280860893,0.0025382918877143333,0.0,0.0,0.0,0.0,0.0,0.11911600737082917,0.10434034268647796,0.40370142772634815,0.5796914593242504,-0.40526403342650497,0.6866287119486771,1.0167729777831065,1.633811364045578,-0.38838954355621425,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\exp_3_amd_10seed_foundation_snapshots\model_20260430-050427Z_exp_3_amd_10seed_foundation_seed5.zip,0.3090645154301895,0.3384970130893019,10,1.0952309184318527,1,0.4679371242954919
2,AMD,1d,daily,exp_3_amd_10seed_foundation,7,50000,0.0003,0.99,0.05,0,1,0.002,1,0.001,0.05,next_bar,1.0,1.0,0.0,sparse,60,1e-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,252,0.45483870967741935,0.5,282,309,0.9967741935483871,0.48220064724919093,0.10806346709887293,0.4758842443729904,0.5211267605633803,284,308,0.9903536977491961,0.5227272727272727,0.5869072999110081,-0.31044034646669805,0.42017989860258154,0.41627288759453185,94.68124842643738,-0.00013215125170815617,-0.040966888029528414,0.0006398249927501498,0.0007668007309678777,0.0,0.0,0.0,0.0,0.0,0.17142041755889004,-0.00034592793915706266,-0.10758358907784649,0.0020574805435361714,0.002209657673700767,0.0,0.0,0.0,0.0,0.0,0.13483011885722704,0.08150098478772794,0.36539041953834056,0.5290163297607331,-0.4180711358069854,0.5482217845038706,0.892252429609516,1.4573086056852844,-0.39980052187710924,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\exp_3_amd_10seed_foundation_snapshots\model_20260430-050737Z_exp_3_amd_10seed_foundation_seed7.zip,0.3090645154301895,0.3384970130893019,10,1.0952309184318527,1,0.44628223024230246
2,AMD,1d,daily,exp_3_amd_10seed_foundation,10,50000,0.0003,0.99,0.05,0,1,0.002,1,0.001,0.05,next_bar,1.0,1.0,0.0,sparse,60,1e-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,252,0.4483870967741935,0.5,278,305,0.9838709677419355,0.4819672131147541,0.07299942872369813,0.4790996784565916,0.5209790209790209,286,310,0.9967845659163987,0.5225806451612903,0.6226167638906492,-0.3538106622304926,0.4460624301200402,0.4091900496791659,95.13550543785095,-0.00025621290747309213,-0.07942600131665856,0.0004876267953131037,0.0006436920181538738,0.0,0.0,0.0,0.0,0.0,0.17766164003372706,-0.00029795672213474257,-0.09266454058390494,0.0020942052010720163,0.0022831369496269607,0.0,0.0,0.0,0.0,0.0,0.1280379520253013,0.03813066902393336,0.2862311379990715,0.4068540960797948,-0.422579087929174,0.5741043160213293,0.920554306332309,1.5091158533835216,-0.38838954355621425,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\exp_3_amd_10seed_foundation_snapshots\model_20260430-051227Z_exp_3_amd_10seed_foundation_seed10.zip,0.3090645154301895,0.3384970130893019,10,1.0952309184318527,1,0.44179503245790036
2,AMD,1d,daily,exp_3_amd_10seed_foundation,1,50000,0.0003,0.99,0.05,0,1,0.002,1,0.001,0.05,next_bar,1.0,1.0,0.0,sparse,60,1e-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,252,0.42258064516129035,0.4980694980694981,259,284,0.9161290322580645,0.4823943661971831,0.09211373579925941,0.4212218649517685,0.5019607843137255,255,276,0.887459807073955,0.5,-0.02424598051577931,-0.36479136310808724,-0.15790318431359607,0.41217580605375587,100.40716409683228,-0.0002876234219769107,-0.08916326081284232,0.00040903428208906236,0.0006588420852271003,0.0,0.0,0.0,0.0,0.0,0.14928666338924765,-0.0014173590319308924,-0.4407986589305075,0.0004667114213277246,0.0005678447224275427,0.0,0.0,0.0,0.0,0.0,0.16015914818623672,0.027149968146338743,0.2555912233566881,0.36970993533650887,-0.36122670112738,-0.029861298412307002,0.2169969300007776,0.34300542561084946,-0.41758237616912,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\exp_3_amd_10seed_foundation_snapshots\model_20260430-045757Z_exp_3_amd_10seed_foundation_seed1.zip,0.3090645154301895,0.3384970130893019,10,1.0952309184318527,1,0.38523861412586635
2,AMD,1d,daily,exp_3_amd_10seed_foundation,6,50000,0.0003,0.99,0.05,0,1,0.002,1,0.001,0.05,next_bar,1.0,1.0,0.0,sparse,60,1e-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,252,0.08709677419354839,0.0,0,0,0.0,0.0,0.0,0.07717041800643087,0.0,0,0,0.0,0.0,0.0,-0.391941331254426,-0.12804188590128907,0.0,95.86541676521301,-0.00036528644893167085,-0.11323879916881796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013620134863941747,-0.42358619426858835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\exp_3_amd_10seed_foundation_snapshots\model_20260430-050603Z_exp_3_amd_10seed_foundation_seed6.zip,0.3090645154301895,0.3384970130893019,10,1.0952309184318527,1,-0.023756497774447435
2,AMD,1d,daily,exp_3_amd_10seed_foundation,3,50000,0.0003,0.99,0.05,0,1,0.002,1,0.001,0.05,next_bar,1.0,1.0,0.0,sparse,60,1e-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,252,0.08709677419354839,0.0,0,0,0.0,0.0,0.0,0.07717041800643087,0.0,0,0,0.0,0.0,0.0,-0.391941331254426,-0.12804188590128907,0.0,96.96590733528137,-0.00036528644893167085,-0.11323879916881796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013620134863941747,-0.42358619426858835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\exp_3_amd_10seed_foundation_snapshots\model_20260430-050115Z_exp_3_amd_10seed_foundation_seed3.zip,0.3090645154301895,0.3384970130893019,10,1.0952309184318527,1,-0.023756497774447435
2,AMD,1d,daily,exp_3_amd_10seed_foundation,4,50000,0.0003,0.99,0.05,0,1,0.002,1,0.001,0.05,next_bar,1.0,1.0,0.0,sparse,60,1e-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,252,0.08709677419354839,0.0,0,0,0.0,0.0,0.0,0.07717041800643087,0.0,0,0,0.0,0.0,0.0,-0.391941331254426,-0.12804188590128907,0.0,94.71848607063293,-0.00036528644893167085,-0.11323879916881796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013620134863941747,-0.42358619426858835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\exp_3_amd_10seed_foundation_snapshots\model_20260430-050250Z_exp_3_amd_10seed_foundation_seed4.zip,0.3090645154301895,0.3384970130893019,10,1.0952309184318527,1,-0.023756497774447435
2,AMD,1d,daily,exp_3_amd_10seed_foundation,9,50000,0.0003,0.99,0.05,0,1,0.002,1,0.001,0.05,next_bar,1.0,1.0,0.0,sparse,60,1e-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,252,0.08709677419354839,0.0,0,0,0.0,0.0,0.0,0.07717041800643087,0.0,0,0,0.0,0.0,0.0,-0.391941331254426,-0.12804188590128907,0.0,97.32616543769836,-0.00036528644893167085,-0.11323879916881796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013620134863941747,-0.42358619426858835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\exp_3_amd_10seed_foundation_snapshots\model_20260430-051052Z_exp_3_amd_10seed_foundation_seed9.zip,0.3090645154301895,0.3384970130893019,10,1.0952309184318527,1,-0.023756497774447435
2,AMD,1d,daily,exp_3_amd_10seed_foundation,2,50000,0.0003,0.99,0.05,0,1,0.002,1,0.001,0.05,next_bar,1.0,1.0,0.0,sparse,60,1e-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,252,0.43548387096774194,0.4927007299270073,274,301,0.9709677419354839,0.4750830564784053,-0.0818050556484009,0.44694533762057875,0.524904214559387,261,283,0.909967845659164,0.5265017667844523,0.6734659566750043,-0.4914444844076854,0.460046942651372,0.37251427077734506,101.00528907775879,-0.0006499172088564234,-0.20147433474549126,3.0648727150293525e-05,0.000134763046897361,0.0,0.0,0.0,0.0,0.0,0.18200245253903566,-0.0002720375385672707,-0.08460367449442119,0.00208186372157566,0.002326136794114988,0.0,0.0,0.0,0.0,0.0,0.0998418783524667,-0.09950315315325942,0.017953676853814892,0.025208593024890254,-0.4236420398786531,0.5880888285526611,0.9439401312378509,1.5042647192662442,-0.3350100183279866,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\exp_3_amd_10seed_foundation_snapshots\model_20260430-045938Z_exp_3_amd_10seed_foundation_seed2.zip,0.3090645154301895,0.3384970130893019,10,1.0952309184318527,1,0.40595648162654474
