seed,timesteps,learning_rate,gamma,ent_coef,include_news,threshold,horizon,transaction_cost_rate,trade_penalty,reward_return_scale,reward_direction_scale,reward_hold_penalty_scale,reward_drawdown_penalty_scale,reward_action_bonus_scale,reward_clip,reward_ignore_transaction_cost,val_overall_accuracy,val_actionable_accuracy,val_trade_win_rate,val_cumulative_signal_return,test_overall_accuracy,test_actionable_accuracy,test_trade_win_rate,test_cumulative_signal_return,ranking_score,val_reward_total_mean,val_reward_total_sum,val_reward_portfolio_return_mean,val_reward_direction_mean,val_reward_hold_penalty_mean,val_reward_action_bonus_mean,val_reward_drawdown_penalty_mean,val_reward_drawdown_mean,test_reward_total_mean,test_reward_total_sum,test_reward_portfolio_return_mean,test_reward_direction_mean,test_reward_hold_penalty_mean,test_reward_action_bonus_mean,test_reward_drawdown_penalty_mean,test_reward_drawdown_mean
7,20000,0.0001,0.99,0.0,1,0.002,1,0.001,0.05,1.0,0.5,0.05,0.1,0.02,1.0,1,0.48220064724919093,0.5622641509433962,0.5339805825242718,0.6976765936282459,0.4612903225806452,0.5355805243445693,0.5193548387096775,0.5869163793149657,0.5808615689546288,0.003545431041686845,1.095538191881235,0.0014526081711072898,0.00011662621106732734,-0.0004088758089050465,0.004207119741100324,-0.00182204727268305,0.018220472726830497,0.0012744653483985758,0.3950842580035585,0.0005893932898421296,0.0004237630421986252,-0.00039952376385634573,0.004838709677419355,-0.004177876897205188,0.04177876897205188
7,20000,0.0003,0.995,0.01,1,0.002,1,0.001,0.05,1.0,0.5,0.05,0.1,0.02,1.0,1,0.48220064724919093,0.5622641509433962,0.5436893203883495,0.5633076771154417,0.45806451612903226,0.5318352059925093,0.5129032258064516,0.30887749072539705,0.5569004070112913,-0.0012782973132154972,-0.39499386978358864,0.0013907091916498585,-3.3795964059993e-05,-0.0005210206102586499,0.0007119741100323624,-0.0028261640405790756,0.028261640405790753,-0.0018119182632127873,-0.561694661595964,0.00039745547648977126,0.0002484830255274707,-0.0005273830786019683,0.002774193548387097,-0.0047046672350151576,0.04704667235015157
7,20000,0.0003,0.995,0.0,1,0.002,1,0.001,0.05,1.0,0.5,0.05,0.1,0.02,1.0,1,0.48220064724919093,0.5622641509433962,0.5436893203883495,0.5633076771154417,0.4612903225806452,0.5355805243445693,0.5193548387096775,0.5915039118245524,0.5569004070112913,-0.0012782973132154972,-0.39499386978358864,0.0013907091916498585,-3.3795964059993e-05,-0.0005210206102586499,0.0007119741100323624,-0.0028261640405790756,0.028261640405790753,0.0010569801511371244,0.3276638468525086,0.0005938045685386662,0.0004375173829490744,-0.0004031108112515568,0.004580645161290323,-0.004151876150389382,0.041518761503893824
7,20000,0.0003,0.99,0.0,1,0.002,1,0.001,0.05,1.0,0.5,0.05,0.1,0.02,1.0,1,0.47249190938511326,0.5509433962264151,0.540453074433657,0.40805072509938256,0.47419354838709676,0.550561797752809,0.532258064516129,0.8966637026622235,0.5192177654631811,0.010623966293514902,3.2828055846961046,0.0013975169393168662,0.0003011636101761809,-0.00023574168798364751,0.01190938511326861,-0.0027483576812631057,0.027483576812631055,0.0019183238894841343,0.5946804057400816,0.0009856919149493113,0.0006107523639439791,-0.0003815624911424568,0.0050967741935483875,-0.0043933320918150874,0.043933320918150866
7,20000,0.0003,0.99,0.01,1,0.002,1,0.001,0.05,1.0,0.5,0.05,0.1,0.02,1.0,1,0.47249190938511326,0.5509433962264151,0.540453074433657,0.40805072509938256,0.46774193548387094,0.5430711610486891,0.5258064516129032,0.736508478448141,0.5192177654631811,0.010623966293514902,3.2828055846961046,0.0013975169393168662,0.0003011636101761809,-0.00023574168798364751,0.01190938511326861,-0.0027483576812631057,0.027483576812631055,0.0012865351247809244,0.39882588868208657,0.0008786570519852926,0.00048668274321944665,-0.0003939694532149101,0.004838709677419355,-0.00452354489462826,0.045235448946282585
