ticker,run_label,seed,timesteps,learning_rate,gamma,ent_coef,include_news,use_stationary_features,threshold,horizon,transaction_cost_rate,trade_penalty,execution_mode,spread_bps,slippage_bps,reward_mode,rolling_reward_window,reward_epsilon,reward_return_scale,reward_direction_scale,reward_hold_penalty_scale,reward_drawdown_penalty_scale,reward_action_bonus_scale,reward_turnover_penalty_scale,reward_clip,reward_ignore_transaction_cost,val_overall_accuracy,val_actionable_accuracy,val_actionable_support,val_trade_count,val_trade_rate,val_trade_win_rate,val_cumulative_signal_return,test_overall_accuracy,test_actionable_accuracy,test_actionable_support,test_trade_count,test_trade_rate,test_trade_win_rate,test_cumulative_signal_return,val_alpha_vs_qqq,test_alpha_vs_qqq,ranking_score,run_duration_seconds,val_reward_total_mean,val_reward_total_sum,val_reward_portfolio_return_mean,val_reward_direction_mean,val_reward_hold_penalty_mean,val_reward_action_bonus_mean,val_reward_turnover_penalty_mean,val_reward_drawdown_penalty_mean,val_reward_drawdown_mean,test_reward_total_mean,test_reward_total_sum,test_reward_portfolio_return_mean,test_reward_direction_mean,test_reward_hold_penalty_mean,test_reward_action_bonus_mean,test_reward_turnover_penalty_mean,test_reward_drawdown_penalty_mean,test_reward_drawdown_mean,val_cumulative_return,val_sharpe_ratio,val_sortino_ratio,val_max_drawdown,test_cumulative_return,test_sharpe_ratio,test_sortino_ratio,test_max_drawdown,val_benchmark_cumulative_return,val_benchmark_sharpe_ratio,val_benchmark_sortino_ratio,val_benchmark_max_drawdown,test_benchmark_cumulative_return,test_benchmark_sharpe_ratio,test_benchmark_sortino_ratio,test_benchmark_max_drawdown,model_path,test_return_mean_by_config,test_return_std_by_config,config_seed_count,test_return_cv_by_config,high_return_cv_risk,robustness_score,max_weight_delta_per_step,leaderboard_version,interval,experiment_preset,reward_pnl_scale,bars_per_year,val_reward_pnl_mean,test_reward_pnl_mean
MU,sweep_mu_overtrade_fix_v3,7,40000,0.0003,0.99,0.02,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,sharpe,100,1e-06,1.0,0.35,0.01,0.1,0.02,0.005,1.0,1,0.4530516431924882,0.4961439588688946,389,424,0.9953051643192488,0.4952830188679245,0.9871794417443538,0.5163551401869159,0.5552763819095478,398,422,0.985981308411215,0.5521327014218009,4.890558027914558,-0.5019169858133725,0.4971046520496638,0.5940927734436954,105.38242101669312,0.0849757758965083,36.19968053191256,0.0003686993993302,0.0005004113110373,-1.5637894910592954e-07,0.0092488262910798,0.0,-0.0031608119291646,0.0316081192916469,0.0842918695386439,36.07692016253961,0.0016186656538617,0.0019737835693428,-2.3000583236931977e-06,0.0065420560747663,0.0,-0.003789167844636,0.0378916784463601,0.1495569906425569,0.6425346967005707,0.9371296072884814,-0.2271205199714375,0.9133782633514468,1.802150380680028,2.647416095603579,-0.1670277583539288,0.6514739764559294,1.7103083836461093,2.683987304612146,-0.1355773890565937,0.4162736113017831,1.064666790392192,1.423020074218594,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260506-223434Z_sweep_mu_overtrade_fix_v3_seed7.zip,1.796945029183591,2.849961897507608,5,1.5860039407006434,1,0.6249865780896227,0.1,2.0,1d,daily,0.0,252.0,0.0,0.0
MU,sweep_mu_overtrade_fix_v3,42,40000,0.0003,0.99,0.02,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,sharpe,100,1e-06,1.0,0.35,0.01,0.1,0.02,0.005,1.0,1,0.4530516431924882,0.4961439588688946,389,424,0.9953051643192488,0.4952830188679245,0.9871794417443538,0.5163551401869159,0.5552763819095478,398,422,0.985981308411215,0.5521327014218009,4.890558027914558,-0.1596780469934953,2.1952936201816797,0.5940927734436954,103.8206479549408,0.0882903673512267,37.611696491622595,0.0010775191567367,0.0012237857598819,-1.5637894910592954e-07,0.0113145539906103,0.0,-0.0053242304456141,0.0532423044561411,0.1001364348369498,42.858394110214526,0.0033577397094604,0.003711452839083,-2.3000583236931977e-06,0.0101869158878504,0.0,-0.0063609652071992,0.0636096520719922,0.4917959294624341,1.0254140645784902,1.683369529014903,-0.3156904712384442,2.611567231483463,2.007660997504522,2.896082925816943,-0.3178304094901474,0.6514739764559294,1.7103083836461093,2.683987304612146,-0.1355773890565937,0.4162736113017831,1.064666790392192,1.423020074218594,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260506-223920Z_sweep_mu_overtrade_fix_v3_seed42.zip,1.796945029183591,2.849961897507608,5,1.5860039407006434,1,0.6752761128846563,0.1,2.0,1d,daily,0.0,252.0,0.0,0.0
MU,sweep_mu_overtrade_fix_v3,13,40000,0.0003,0.99,0.02,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,sharpe,100,1e-06,1.0,0.35,0.01,0.1,0.02,0.01,1.0,1,0.45305164319248825,0.4961439588688946,389,424,0.9953051643192489,0.49528301886792453,0.9871794417443538,0.5163551401869159,0.5552763819095478,398,422,0.985981308411215,0.5521327014218009,4.890558027914558,-0.447872061802147,0.37829989410745934,0.5940927734436954,92.65849304199219,0.0875784577203151,37.30842298885423,0.00046042324080505803,0.0005215167131600796,-1.5637894910592952e-07,0.004084507042253521,0.0,-0.0020444525964743755,0.020444525964743752,0.10175825462273805,43.552532978531886,0.0014219350838611013,0.0019540128617804033,-2.3000583236931977e-06,0.002009345794392523,0.0,-0.0021727486201892888,0.021727486201892885,0.2036019146537824,1.025539265311181,1.66297963533497,-0.15445703941949251,0.7945735054092424,2.1548078810013442,3.322529366171186,-0.10461371729611624,0.6514739764559294,1.7103083836461093,2.683987304612146,-0.13557738905659378,0.4162736113017831,1.064666790392192,1.4230200742185939,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260506-225013Z_sweep_mu_overtrade_fix_v3_seed13.zip,1.8220409452685744,2.90103981332535,5,1.5921924371999927,1,0.6130442173304087,0.1,2.0,1d,daily,0.0,252.0,0.0,0.0
MU,sweep_mu_overtrade_fix_v3,42,40000,0.0003,0.99,0.02,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,sharpe,100,1e-06,1.0,0.35,0.01,0.1,0.02,0.01,1.0,1,0.45305164319248825,0.4961439588688946,389,424,0.9953051643192489,0.49528301886792453,0.9871794417443538,0.5163551401869159,0.5552763819095478,398,422,0.985981308411215,0.5521327014218009,4.890558027914558,-0.05685983199716116,2.5940514161564083,0.5940927734436954,98.03878498077393,0.09393668065508591,40.0170259590666,0.0012728667769568453,0.0014154035662410466,-1.5637894910592952e-07,0.012112676056338029,0.0,-0.005557681535170647,0.05557681535170646,0.10274883824824044,43.97650277024691,0.003671648219829767,0.0040019544706057,-2.3000583236931977e-06,0.009672897196261684,0.0,-0.0065434646238347795,0.06543464623834779,0.5946141444587683,1.0703724954112939,1.7844450890011025,-0.3469548761943927,3.010325027458191,2.0094522051298433,2.9541069659568566,-0.3299118226089297,0.6514739764559294,1.7103083836461093,2.683987304612146,-0.13557738905659378,0.4162736113017831,1.064666790392192,1.4230200742185939,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260506-225337Z_sweep_mu_overtrade_fix_v3_seed42.zip,1.8220409452685744,2.90103981332535,5,1.5921924371999927,1,0.6752142279196628,0.1,2.0,1d,daily,0.0,252.0,0.0,0.0
MU,sweep_mu_overtrade_fix_v3,21,40000,0.0003,0.99,0.02,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,sharpe,100,1e-06,1.0,0.35,0.01,0.1,0.02,0.01,1.0,1,0.4507042253521127,0.4935400516795866,387,421,0.9882629107981221,0.4916864608076009,0.8586673484336109,0.36682242990654207,0.5606060606060606,264,279,0.6518691588785047,0.5627240143369175,1.0083792362590942,-0.3966707894632755,-0.3665405598109961,0.5660094337687958,105.82037591934204,0.08814611489183626,37.550244943922245,0.0005749750819238108,0.0006770881256941431,-1.1253956811189937e-06,0.01056338028169014,0.0,-0.0026646929678478173,0.026646929678478173,0.06295844089645819,26.946212703684104,0.00014610667690068783,0.0002812054033320834,-0.00011802119323559896,0.004672897196261682,0.0,-0.006398007059799274,0.06398007059799275,0.2548031869926539,0.9921577014359141,1.5692273937371122,-0.13087745311028776,0.049733051490786995,0.28703114680936237,0.2714121353507681,-0.16446212771721247,0.6514739764559294,1.7103083836461093,2.683987304612146,-0.13557738905659378,0.4162736113017831,1.064666790392192,1.4230200742185939,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260506-225159Z_sweep_mu_overtrade_fix_v3_seed21.zip,1.8220409452685744,2.90103981332535,5,1.5921924371999927,1,0.5100801529693726,0.1,2.0,1d,daily,0.0,252.0,0.0,0.0
MU,sweep_mu_overtrade_fix_v3,21,40000,0.0003,0.99,0.02,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,sharpe,100,1e-06,1.0,0.35,0.01,0.1,0.02,0.005,1.0,1,0.380281690140845,0.4984227129337539,317,348,0.8169014084507042,0.4913793103448275,0.7416918217630997,0.3014018691588785,0.5288888888888889,225,239,0.5584112149532711,0.5313807531380753,0.0926984078218586,-0.4989703781397347,-0.3889625597957384,0.5449635139229452,91.36141300201416,0.088379321717498,37.64959105165417,0.0003443569106568,0.0004088965196242,-3.2979192855993643e-05,0.0027230046948356,0.0,-0.0013673634018645,0.0136736340186453,0.0111362645323127,4.766321219829877,8.027030837521233e-05,9.112235300766078e-05,-0.0001430318322523,0.0022429906542056,0.0,-0.0024914162367863,0.0249141623678637,0.1525035983161946,1.1582572222861038,1.7735736331440437,-0.0723826776642925,0.0273110515060446,0.2168077004832898,0.2026607760537631,-0.1066747574203249,0.6514739764559294,1.7103083836461093,2.683987304612146,-0.1355773890565937,0.4162736113017831,1.064666790392192,1.423020074218594,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260506-223737Z_sweep_mu_overtrade_fix_v3_seed21.zip,1.796945029183591,2.849961897507608,5,1.5860039407006434,1,0.4886839097386082,0.1,2.0,1d,daily,0.0,252.0,0.0,0.0
MU,sweep_mu_overtrade_fix_v3,3,40000,0.0003,0.99,0.02,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,sharpe,100,1e-06,1.0,0.35,0.01,0.1,0.02,0.005,1.0,1,0.4248826291079812,0.4958217270194986,359,391,0.9178403755868544,0.4961636828644501,0.7030254498017114,0.0560747663551401,0.0,0,0,0.0,0.0,0.0,-0.2149278305132411,-0.3619549122127325,0.5373650583294266,107.94995379447936,0.0913077950757245,38.89712070225867,0.000956664169527,0.001032073517315,-1.384916110844106e-05,0.0047417840375586,0.0,-0.003273304912593,0.03273304912593,0.0732248589985698,31.340239651387876,0.0001242519893326,0.0001529410157708,-0.000290352553451,0.0003738317757009,0.0,-2.8887043062559665e-05,0.0002888704306255,0.4365461459426882,1.0390645006192578,1.50939971817392,-0.3262934649847491,0.0543186990890505,1.7166669304478746,1.099936142154795,-0.0108613256598718,0.6514739764559294,1.7103083836461093,2.683987304612146,-0.1355773890565937,0.4162736113017831,1.064666790392192,1.423020074218594,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260506-223248Z_sweep_mu_overtrade_fix_v3_seed3.zip,1.796945029183591,2.849961897507608,5,1.5860039407006434,1,0.4605184413501719,0.1,2.0,1d,daily,0.0,252.0,0.0,0.0
MU,sweep_mu_overtrade_fix_v3,7,40000,0.0003,0.99,0.02,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,sharpe,100,1e-06,1.0,0.35,0.01,0.1,0.02,0.01,1.0,1,0.36384976525821594,0.5017064846416383,293,320,0.7511737089201878,0.50625,-0.5058950633269197,0.36682242990654207,0.44508670520231214,346,367,0.8574766355140186,0.444141689373297,-0.8137484669202579,-0.8596815500223633,-1.1018943454097514,0.3015492296554352,96.8198652267456,-0.09734605118742753,-41.46941780584413,-0.0005016775117110946,-0.00042004631878300567,-4.277485149236962e-05,0.003004694835680751,0.0,-0.01830914472733789,0.18309144727337887,-0.11261211649649094,-48.19798586049812,-0.0024396904197296412,-0.001194215221703298,-4.4253518594439396e-05,0.0030373831775700934,0.0,-0.02790728693066243,0.27907286930662417,-0.20820757356643393,-0.8296923651104519,-1.0565150749954637,-0.34378679206209706,-0.6856207341079683,-1.705800265241662,-2.1173306738493944,-0.7285777621212712,0.6514739764559294,1.7103083836461093,2.683987304612146,-0.13557738905659378,0.4162736113017831,1.064666790392192,1.4230200742185939,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260506-224841Z_sweep_mu_overtrade_fix_v3_seed7.zip,1.8220409452685744,2.90103981332535,5,1.5921924371999927,1,0.18279631631146895,0.1,2.0,1d,daily,0.0,252.0,0.0,0.0
MU,sweep_mu_overtrade_fix_v3,13,40000,0.0003,0.99,0.02,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,sharpe,100,1e-06,1.0,0.35,0.01,0.1,0.02,0.005,1.0,1,0.460093896713615,0.5038560411311054,389,424,0.9953051643192488,0.5023584905660378,-0.6220336665362728,0.3995327102803738,0.4450261780104712,382,405,0.9462616822429908,0.4469135802469136,-0.8890893177330215,-1.3008515358660202,-1.5055239817622923,0.2782288344281095,91.59737610816956,-0.1315533165389923,-56.04171284561075,-0.0020810150594571,-0.0018932157271392,-1.5637894910592954e-07,0.0047887323943661,0.0,-0.0418157999417116,0.4181579994171163,-0.1411987499554054,-60.43306498091352,-307881015.70339334,-0.0040916745369648,-8.417616683300815e-06,0.005,0.0,-0.0507938612829767,0.5079386128297676,-0.6493775594100908,-1.2123086751162298,-1.5825554220233629,-0.7610400550620178,-1.0892503704605094,0.2268990395438856,0.264917486482806,-1.0848365314365125,0.6514739764559294,1.7103083836461093,2.683987304612146,-0.1355773890565937,0.4162736113017831,1.064666790392192,1.423020074218594,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260506-223605Z_sweep_mu_overtrade_fix_v3_seed13.zip,1.796945029183591,2.849961897507608,5,1.5860039407006434,1,0.1594273018650713,0.1,2.0,1d,daily,0.0,252.0,0.0,0.0
MU,sweep_mu_overtrade_fix_v3,3,40000,0.0003,0.99,0.02,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,sharpe,100,1e-06,1.0,0.35,0.01,0.1,0.02,0.01,1.0,1,0.4131455399061033,0.48746518105849584,359,393,0.9225352112676056,0.48854961832061067,-0.7246581439274751,0.3808411214953271,0.4548022598870056,354,376,0.8785046728971962,0.4574468085106383,-0.8655420988250804,-1.2483299290316048,-1.4516472757381185,0.24536584723993607,97.82655692100525,-0.11410429682687331,-48.60843044824803,-0.0018742830654656446,-0.0017644075688248917,-1.2833171460448249e-05,0.008450704225352114,0.0,-0.036454086647830036,0.3645408664783003,-0.1586066633985593,-67.88365193458338,-8264874.875383393,-0.0030440894071806788,-3.389607459287422e-05,0.006168224299065422,0.0,-0.05317060952646717,0.5317060952646717,-0.5968559525756754,-1.3229780171832233,-1.6382961288007498,-0.6993886691750313,-1.0353736644363354,0.7449486855188722,23.67003168440056,-1.0307928693244548,0.6514739764559294,1.7103083836461093,2.683987304612146,-0.13557738905659378,0.4162736113017831,1.064666790392192,1.4230200742185939,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260506-224704Z_sweep_mu_overtrade_fix_v3_seed3.zip,1.8220409452685744,2.90103981332535,5,1.5921924371999927,1,0.12781077680936162,0.1,2.0,1d,daily,0.0,252.0,0.0,0.0
