seed,timesteps,learning_rate,gamma,ent_coef,include_news,threshold,horizon,transaction_cost_rate,trade_penalty,reward_return_scale,reward_direction_scale,reward_hold_penalty_scale,reward_drawdown_penalty_scale,reward_action_bonus_scale,reward_clip,reward_ignore_transaction_cost,val_overall_accuracy,val_actionable_accuracy,val_trade_win_rate,val_cumulative_signal_return,test_overall_accuracy,test_actionable_accuracy,test_trade_win_rate,test_cumulative_signal_return,ranking_score,val_reward_total_mean,val_reward_total_sum,val_reward_portfolio_return_mean,val_reward_direction_mean,val_reward_hold_penalty_mean,val_reward_action_bonus_mean,val_reward_drawdown_penalty_mean,val_reward_drawdown_mean,test_reward_total_mean,test_reward_total_sum,test_reward_portfolio_return_mean,test_reward_direction_mean,test_reward_hold_penalty_mean,test_reward_action_bonus_mean,test_reward_drawdown_penalty_mean,test_reward_drawdown_mean
13,20000,0.0001,0.995,0.0,1,0.002,1,0.001,0.05,1.0,0.45,0.1,0.1,0.02,1.0,1,0.49514563106796117,0.575187969924812,0.5566343042071198,0.6977890042706454,0.44516129032258067,0.5168539325842697,0.5096774193548387,-0.016773201981522434,0.5941420770786711,-0.00042381862452641557,-0.13095995497866242,0.0017786135235414876,0.0008173289176131254,0.0,6.472491909385113e-05,-0.00308448598477488,0.030844859847748794,-0.006346146014796821,-1.9673052645870146,9.358245953595546e-05,4.748111461946052e-05,0.0,6.451612903225807e-05,-0.006551725717984496,0.06551725717984495
7,20000,0.0001,0.995,0.0,1,0.002,1,0.001,0.05,1.0,0.45,0.1,0.1,0.02,1.0,1,0.49514563106796117,0.575187969924812,0.5566343042071198,0.6977890042706454,0.44516129032258067,0.5168539325842697,0.5096774193548387,-0.016773201981522434,0.5941420770786711,-0.00042381862452641557,-0.13095995497866242,0.0017786135235414876,0.0008173289176131254,0.0,6.472491909385113e-05,-0.00308448598477488,0.030844859847748794,-0.006346146014796821,-1.9673052645870146,9.358245953595546e-05,4.748111461946052e-05,0.0,6.451612903225807e-05,-0.006551725717984496,0.06551725717984495
7,20000,0.0001,0.995,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.49514563106796117,0.575187969924812,0.5566343042071198,0.6977890042706454,0.44516129032258067,0.5168539325842697,0.5096774193548387,-0.016773201981522434,0.5941420770786711,-0.0005146329487056516,-0.15902158115004633,0.0017786135235414876,0.0007265145934338892,0.0,6.472491909385113e-05,-0.00308448598477488,0.030844859847748794,-0.006351421694198983,-1.9689407252016848,9.358245953595546e-05,4.220543521729833e-05,0.0,6.451612903225807e-05,-0.006551725717984496,0.06551725717984495
7,20000,0.0001,0.995,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.49514563106796117,0.575187969924812,0.5566343042071198,0.6977890042706454,0.44516129032258067,0.5168539325842697,0.5096774193548387,-0.016773201981522434,0.5941420770786711,-0.0005146329487056516,-0.15902158115004633,0.0017786135235414876,0.0007265145934338892,0.0,6.472491909385113e-05,-0.00308448598477488,0.030844859847748794,-0.006351421694198983,-1.9689407252016848,9.358245953595546e-05,4.220543521729833e-05,0.0,6.451612903225807e-05,-0.006551725717984496,0.06551725717984495
7,20000,0.0001,0.995,0.0,1,0.002,1,0.001,0.05,1.0,0.35,0.1,0.1,0.02,1.0,1,0.49514563106796117,0.575187969924812,0.5566343042071198,0.6977890042706454,0.44516129032258067,0.5168539325842697,0.5096774193548387,-0.016773201981522434,0.5941420770786711,-0.0006054472728848877,-0.1870832073214303,0.0017786135235414876,0.000635700269254653,0.0,6.472491909385113e-05,-0.00308448598477488,0.030844859847748794,-0.006356697373601146,-1.9705761858163553,9.358245953595546e-05,3.692975581513599e-05,0.0,6.451612903225807e-05,-0.006551725717984496,0.06551725717984495
7,20000,0.0001,0.995,0.0,1,0.002,1,0.001,0.05,1.0,0.3,0.1,0.1,0.02,1.0,1,0.49514563106796117,0.575187969924812,0.5566343042071198,0.6977890042706454,0.44516129032258067,0.5168539325842697,0.5096774193548387,-0.016773201981522434,0.5941420770786711,-0.0006962615970641238,-0.21514483349281427,0.0017786135235414876,0.0005448859450754168,0.0,6.472491909385113e-05,-0.00308448598477488,0.030844859847748794,-0.006361973053003307,-1.9722116464310253,9.358245953595546e-05,3.1654076412973685e-05,0.0,6.451612903225807e-05,-0.006551725717984496,0.06551725717984495
7,20000,0.0001,0.995,0.01,1,0.002,1,0.001,0.05,1.0,0.3,0.1,0.1,0.02,1.0,1,0.49514563106796117,0.575187969924812,0.5566343042071198,0.6977890042706454,0.44516129032258067,0.5168539325842697,0.5096774193548387,-0.016773201981522434,0.5941420770786711,-0.0006962615970641238,-0.21514483349281427,0.0017786135235414876,0.0005448859450754168,0.0,6.472491909385113e-05,-0.00308448598477488,0.030844859847748794,-0.006361973053003307,-1.9722116464310253,9.358245953595546e-05,3.1654076412973685e-05,0.0,6.451612903225807e-05,-0.006551725717984496,0.06551725717984495
13,20000,0.0001,0.99,0.01,1,0.002,1,0.001,0.05,1.0,0.25,0.1,0.1,0.02,1.0,1,0.49514563106796117,0.575187969924812,0.5566343042071198,0.6977890042706454,0.44516129032258067,0.5168539325842697,0.5096774193548387,-0.016773201981522434,0.5941420770786711,-0.0007870759212433598,-0.24320645966419818,0.0017786135235414876,0.0004540716208961807,0.0,6.472491909385113e-05,-0.00308448598477488,0.030844859847748794,-0.00636724873240547,-1.9738471070456958,9.358245953595546e-05,2.6378397010811434e-05,0.0,6.451612903225807e-05,-0.006551725717984496,0.06551725717984495
7,20000,0.0001,0.99,0.01,1,0.002,1,0.001,0.05,1.0,0.45,0.1,0.1,0.02,1.0,1,0.49514563106796117,0.575187969924812,0.5566343042071198,0.6977890042706454,0.44516129032258067,0.5168539325842697,0.5096774193548387,-0.016773201981522434,0.5941420770786711,-0.00042381862452641557,-0.13095995497866242,0.0017786135235414876,0.0008173289176131254,0.0,6.472491909385113e-05,-0.00308448598477488,0.030844859847748794,-0.006346146014796821,-1.9673052645870146,9.358245953595546e-05,4.748111461946052e-05,0.0,6.451612903225807e-05,-0.006551725717984496,0.06551725717984495
42,20000,0.0001,0.995,0.0,1,0.002,1,0.001,0.05,1.0,0.25,0.1,0.1,0.02,1.0,1,0.49514563106796117,0.575187969924812,0.5566343042071198,0.6977890042706454,0.44516129032258067,0.5168539325842697,0.5096774193548387,-0.016773201981522434,0.5941420770786711,-0.0007870759212433598,-0.24320645966419818,0.0017786135235414876,0.0004540716208961807,0.0,6.472491909385113e-05,-0.00308448598477488,0.030844859847748794,-0.00636724873240547,-1.9738471070456958,9.358245953595546e-05,2.6378397010811434e-05,0.0,6.451612903225807e-05,-0.006551725717984496,0.06551725717984495
