Date,Open,High,Low,Close,Volume,RawClose,NewsCount,SentimentStd,SentimentMin,SentimentMax,SentimentMean
2018-02-27,-0.0006419359329566,0.0168459661026681,-0.0016657207802701,-0.0120484737255839,0.018545065411363,68.75469064712524,0.0,0.0,0.0,0.0,0.0
2018-02-28,0.0045125632091418,0.0218924674974813,-0.001202431133907,-0.0106179693176517,0.1106249456725397,68.0513094493321,0.0,0.0,0.0,0.0,0.0
2018-03-01,0.0028195906523309,0.0326191111077079,-0.0108646740289967,-0.0226427174256754,0.2837430400158475,66.95003591264997,0.0,0.0,0.0,0.0,0.0
2018-03-02,-0.0144028416022986,0.0012610286462826,-0.0321899505538775,0.0086680231365953,-0.1536163628124929,67.31383296421596,0.0,0.0,0.0,0.0,0.0
2018-03-05,-0.0059944768626232,0.0061576251373042,-0.0199210132524601,0.0067895077341022,-0.3280190737450102,68.18258196966988,0.0,0.0,0.0,0.0,0.0
2018-03-06,0.0071612631782662,0.0101819862112361,-0.0066177855785669,0.0027558473432339,-0.0748216671027174,68.16121414729527,0.0,0.0,0.0,0.0,0.0
2018-03-07,-0.0082073122442478,0.0024408069294745,-0.0193193636952052,0.0067379108735492,0.136933091047854,68.9326913697379,0.0,0.0,0.0,0.0,0.0
2018-03-08,0.0025101444257409,0.0061829939753691,-0.0076434495523405,0.0020670945743332,-0.1553203903408986,69.00521455492292,0.0,0.0,0.0,0.0,0.0
2018-03-09,0.0046730647148992,0.0011351837145392,-0.0147252047218878,0.0159987700887713,0.2516787835494578,70.24229744502476,0.0,0.0,0.0,0.0,0.0
2018-03-12,0.0035466447125216,0.0068872284577889,-0.0141790954500405,0.014337396042025,0.0309440118874486,70.63628503254482,0.0,0.0,0.0,0.0,0.0
2018-03-13,-0.002024149703754,0.023887007570546,-0.0108078558444801,-0.0138771711127883,0.0514357534457141,69.52415534428188,0.0,0.0,0.0,0.0,0.0
2018-03-14,0.0023297254148791,0.0136283672256836,-0.0063033075002631,-0.0046307454937057,-0.0880141686933707,69.66261972699847,0.0,0.0,0.0,0.0,0.0
2018-03-15,0.0007864773294656,0.0098406282582849,-0.00899371152839,-0.0002569298941047,-0.1681003977027013,69.61273745128086,0.0,0.0,0.0,0.0,0.0
2018-03-16,0.0011451556272575,0.0098084186231551,-0.0055640657140601,-0.0030932651352346,0.335097571775223,69.59790406908307,0.0,0.0,0.0,0.0,0.0
2018-03-19,-0.0152214484992515,0.0194168565840668,-0.0120075617918685,-0.0300629521007587,0.2558239464045085,66.92199959073749,0.0,0.0,0.0,0.0,0.0
2018-03-20,-0.0030653363223893,0.0088310217799609,-0.0168224016836004,0.0036742255301192,-0.2474242982340828,66.59261812482562,0.0,0.0,0.0,0.0,0.0
2018-03-21,-0.0040292481018042,0.0162924902084829,-0.0117043726742194,-0.001666277842617,0.0464106718623697,66.54235805783954,0.0,0.0,0.0,0.0,0.0
2018-03-22,-0.0116476628910237,0.0259230311002644,-0.0034582763643208,-0.0258491614154097,0.1373698813147297,64.77841738292149,0.0,0.0,0.0,0.0,0.0
2018-03-23,0.0001565206378179,0.0372991775173935,-0.0015407127635311,-0.0291375106809817,0.0423368239885592,62.833916664123535,0.0,0.0,0.0,0.0,0.0
2018-03-26,0.0220819474622198,0.0039727309989932,-0.0423653567736219,0.0360983342837533,0.1407238154384243,64.84580891472953,0.0,0.0,0.0,0.0,0.0
2018-03-27,0.00384695887629,0.0688570947794467,-0.0114604400772103,-0.0518359106182632,0.1570830590227794,61.88921458380563,0.0,0.0,0.0,0.0,0.0
2018-03-28,-0.0147421424767434,0.0251268879054651,-0.0175010262780969,-0.0210504446278414,0.0857811102067691,61.22701120376587,0.0,0.0,0.0,0.0,0.0
2018-03-29,0.0037693068796384,0.0137438995970176,-0.0392963309838906,0.0277978779229555,-0.11183569341498,62.96581935882568,0.0,0.0,0.0,0.0,0.0
2018-04-02,-0.0152939548736096,0.0314147675191903,-0.0158214284663447,-0.0338168783211403,-0.0894729833882748,61.024178232465474,0.0,0.0,0.0,0.0,0.0
2018-04-03,0.0202890115083905,0.0114345393867976,-0.0269985939254059,0.0182846937134051,-0.1089628619399424,61.703297342572895,0.0,0.0,0.0,0.0,0.0
2018-04-04,-0.0304420631537799,0.00330763722237,-0.0526118613109484,0.0203559710954626,0.0107749826140164,62.44740649632045,0.0,0.0,0.0,0.0,0.0
2018-04-05,0.0151090208633971,0.0122169766101694,-0.0181979969551423,0.0158314020261277,-0.1719819083878115,63.579332624162944,0.0,0.0,0.0,0.0,0.0
2018-04-06,-0.0126792391104626,0.0289987500700403,-0.0053237426767064,-0.0242151548894458,0.0193804653205203,62.22765472957066,0.0,0.0,0.0,0.0,0.0
2018-04-09,0.0087696428326439,0.0295412096637707,-0.0033540866809691,0.0006281820157645,-0.2335820850189738,62.45955848693848,0.0,0.0,0.0,0.0,0.0
2018-04-10,0.0198504294498201,0.0047197890320585,-0.0238381597421447,0.0335082196942692,0.1317211809438556,64.41136741638184,0.0,0.0,0.0,0.0,0.0
2018-04-11,-0.0044348421025544,0.0146847626015536,-0.0063102377615329,-0.0064319463768957,-0.2106187119301127,64.23050117492676,0.0,0.0,0.0,0.0,0.0
2018-04-12,0.007430649564144,0.0113155642788435,-0.0102881499962478,0.0078575763069196,-0.0266656040635133,64.39211872645787,0.0,0.0,0.0,0.0,0.0
2018-04-13,0.0094363000920841,0.0142765442625151,-0.0070683218518042,-0.0004781646150939,-0.141824689748444,64.34773819787162,0.0,0.0,0.0,0.0,0.0
2018-04-16,0.0050660515073288,0.0081186501928838,-0.0096734201854771,0.0009408866727381,-0.1441917958290913,64.64803552627563,0.0,0.0,0.0,0.0,0.0
2018-04-17,0.0069478400715283,0.0053554135619267,-0.0194664493452622,0.0208939840094766,0.3230752066875842,66.22390481403896,0.0,0.0,0.0,0.0,0.0
2018-04-18,-0.000191244982219,0.0092446518092127,-0.0102095821610702,0.0021438004795086,-0.1869696708463197,66.1267740385873,0.0,0.0,0.0,0.0,0.0
2018-04-19,-0.0067206493742316,0.0088608409393585,-0.0149277166076632,0.0003899546917233,0.1816043047759155,66.49419103349958,0.0,0.0,0.0,0.0,0.0
2018-04-20,-0.0052208894445473,0.0206330382823243,-0.0048689216704172,-0.0182301289200185,0.0542849036172466,65.43108279364449,0.0,0.0,0.0,0.0,0.0
2018-04-23,0.0064329417902571,0.0188550180459481,-0.006221865273439,-0.0080299256734015,-0.0697131909094044,65.22454643249512,0.0,0.0,0.0,0.0,0.0
2018-04-24,0.0025821607461708,0.0341992984991158,-0.0106690681342536,-0.0245366328373063,0.2888275462742165,63.15840578079224,0.0,0.0,0.0,0.0,0.0
2018-04-25,0.0004320355799797,0.0126091991690814,-0.0185518092519931,-0.0048915091105304,-0.1370774810259923,63.02852385384696,0.0,0.0,0.0,0.0,0.0
2018-04-26,0.0216167694843108,0.0070287827617015,-0.0195659173694866,0.0330336448595656,0.0925499083065004,66.02871554238456,0.0,0.0,0.0,0.0,0.0
2018-04-27,0.0209310285286041,0.0192067821418059,-0.0122179087178447,0.0087716492589047,-0.0498656701555805,66.4938680103847,0.0,0.0,0.0,0.0,0.0
2018-04-30,0.0022548545297381,0.01967023235313,-0.0054510705092321,-0.00551217374876,-0.229868319579221,65.898047379085,0.0,0.0,0.0,0.0,0.0
2018-05-01,-0.0004638194106776,0.0015318049884689,-0.0226928668624376,0.0160548127823908,-0.0200012915518473,66.85123811449323,0.0,0.0,0.0,0.0,0.0
2018-05-02,0.0037109188543135,0.0136064662403359,-0.007219558855619,0.0027963245948882,0.1273399628681641,67.03477600642613,0.0,0.0,0.0,0.0,0.0
2018-05-03,-0.0129285974697099,0.0068337651304003,-0.0199866724936452,-0.0040009795750686,0.068654395428384,66.71708311353412,0.0,0.0,0.0,0.0,0.0
2018-05-04,-0.0040580738687405,0.0028407165381406,-0.0286230248496272,0.0221936982809073,-0.1728344538425053,67.84392935889107,0.0,0.0,0.0,0.0,0.0
2018-05-07,0.0069978299953298,0.0080793251063879,-0.0118716277891865,0.0165740224958512,0.0614920702219495,68.55166775839669,0.0,0.0,0.0,0.0,0.0
2018-05-08,-0.0011426462736364,0.0048442869382546,-0.00972545679184,0.0006418801493546,-0.2565372889975391,68.59754698617118,0.0,0.0,0.0,0.0,0.0
2018-05-09,0.0024313640835707,0.0011356881417643,-0.0187265991551256,0.0165524624304266,0.1778775119735241,69.73409611838204,0.0,0.0,0.0,0.0,0.0
2018-05-10,0.0037734420052692,0.0057923931762488,-0.0094182727067922,0.0095582398905066,-0.0184251259475886,70.50220271519252,0.0,0.0,0.0,0.0,0.0
2018-05-11,-0.0043631155168329,0.0104999781857918,-0.0083992945324581,-0.0060201546350964,-0.1045624034086165,70.51227392469134,0.0,0.0,0.0,0.0,0.0
2018-05-14,0.0035073260982225,0.0133914336852547,-0.002679789034732,-0.0036708478567233,-0.0614931602309398,70.42330973488944,0.0,0.0,0.0,0.0,0.0
2018-05-15,-0.0108595961623833,0.0106152652828932,-0.009335151596065,-0.0184754902908646,0.2626509235846198,69.48340579441616,0.0,0.0,0.0,0.0,0.0
2018-05-16,-0.0016347557817188,0.0060724797135774,-0.008620315646245,0.0025424501888201,-0.3638615722688781,69.45891577856881,0.0,0.0,0.0,0.0,0.0
2018-05-17,-0.0023155722958178,0.0106363594439946,-0.0052300819840548,-0.002743023988182,-0.10494322660865,69.28579671042306,0.0,0.0,0.0,0.0,0.0
2018-05-18,-0.0010982714272371,0.0123346437139114,-0.0031515100115129,-0.0081911575184619,0.131541371479773,68.91730792181832,0.0,0.0,0.0,0.0,0.0
2018-05-21,0.0099277749912807,0.0111957343957883,-0.0083020335556564,0.0101621990955624,0.0564234836423013,69.649001121521,0.0,0.0,0.0,0.0,0.0
2018-05-22,0.0041489217803359,0.0150838750790995,-0.0042460265360339,-0.0082120266858551,-0.1665379648098596,69.33242893218994,0.0,0.0,0.0,0.0,0.0
2018-05-23,-0.0044225535515597,0.0009424106404154,-0.0214375755862205,0.0132461043894057,0.1187451808266304,70.26202399390084,0.0,0.0,0.0,0.0,0.0
2018-05-24,-0.0010147826450568,0.0054507633635754,-0.0103188876017796,-0.0019046506593815,-0.0596856224313983,70.05986765452793,0.0,0.0,0.0,0.0,0.0
2018-05-25,0.0004349554113362,0.0046589840390489,-0.0059534723344251,0.0015049599958294,-0.2028789315821317,69.99407107489449,0.0,0.0,0.0,0.0,0.0
2018-05-29,-0.0044405455680794,0.0082620472230926,-0.0101927305530795,-0.0001383991137535,0.3585115273619012,69.98629862921578,0.0,0.0,0.0,0.0,0.0
2018-05-30,0.0026474839276888,0.0031731765407044,-0.0136286364417066,0.011408293332891,-0.1068541038622546,70.62653500693185,0.0,0.0,0.0,0.0,0.0
2018-05-31,-0.0020727775585007,0.0097071672664917,-0.0090999426010328,0.0020180061023642,0.3894289003513407,71.30074957438877,0.0,0.0,0.0,0.0,0.0
2018-06-01,0.0063663608886846,0.0015783000439829,-0.0151428416072102,0.0192644874269282,-0.1910070488533633,72.43745388303485,0.0,0.0,0.0,0.0,0.0
2018-06-04,0.0032140965760442,0.004168844539336,-0.0119239672651654,0.0126719095799476,0.0096935607719674,72.88955879211426,0.0,0.0,0.0,0.0,0.0
2018-06-05,0.0035362929242953,0.0077529432692402,-0.0076956476516891,0.0014153688932603,-0.1021138273623703,73.12305954524449,0.0,0.0,0.0,0.0,0.0
2018-06-06,0.0027681828077405,0.004925450315759,-0.0183157771049577,0.0131383983555567,0.216602332282844,73.19839150565011,0.0,0.0,0.0,0.0,0.0
2018-06-07,-0.0017367791449536,0.0152545198398961,-0.0078839244232814,-0.0098273564565127,-0.0504254357732299,72.3223078591483,0.0,0.0,0.0,0.0,0.0
2018-06-08,-0.0032654453864372,0.0061922198955426,-0.0090215485282121,0.0001691565413747,-0.2363049464577627,72.46061992645264,0.0,0.0,0.0,0.0,0.0
2018-06-11,0.0003705507558768,0.0060487699071572,-0.0096683294268609,0.0077356330802684,-0.0658401043036031,72.9362848826817,0.0,0.0,0.0,0.0,0.0
2018-06-12,0.0070098377576513,0.0065807983412048,-0.0073296508772896,0.0091848515754855,0.0415175952279968,73.36326067788261,0.0,0.0,0.0,0.0,0.0
2018-06-13,0.0034596530393028,0.0097804821641225,-0.0037449590388452,-0.0010542070814883,0.128306888371666,73.27640404020038,0.0,0.0,0.0,0.0,0.0
2018-06-14,0.0061726521187482,0.0042158808985036,-0.0124717512755185,0.0155408454590664,0.0601904571419546,74.37846394947597,0.0,0.0,0.0,0.0,0.0
2018-06-15,-0.004816516713441,0.0086537370076696,-0.0065035138401948,-0.0054420904358855,0.3930706522456155,73.92307192938668,0.0,0.0,0.0,0.0,0.0
2018-06-18,-0.0053460065941323,0.0034429398357634,-0.0196595152159143,0.011364918978044,-0.4721863369139584,74.72467851638794,0.0,0.0,0.0,0.0,0.0
2018-06-19,-0.0132095540927642,0.0106158010304282,-0.0166087698628111,-0.0122721978772578,0.3161693299393019,74.35051270893642,0.0,0.0,0.0,0.0,0.0
2018-06-20,0.006725315044429,0.0077118879374998,-0.0099917750530259,0.0123215284797621,-0.1470359640879865,75.41546433312553,0.0,0.0,0.0,0.0,0.0
2018-06-21,0.003005742093099,0.0224017002076536,-0.0042227925647031,-0.0141937013717393,-0.0544621782838114,74.79758378437587,0.0,0.0,0.0,0.0,0.0
2018-06-22,0.0026338842001808,0.0170549025890001,-0.0055430205471185,-0.0116251223982293,0.065853154892761,74.44910860061646,0.0,0.0,0.0,0.0,0.0
2018-06-25,-0.0097821613052215,0.0199300514757182,-0.0134482913037556,-0.0238546696981852,0.2283727047385128,72.6546676499503,0.0,0.0,0.0,0.0,0.0
2018-06-26,0.0076185517017752,0.0086310477923792,-0.0147239307353324,0.0118381739901264,-0.3111266020743071,73.46039233888898,0.0,0.0,0.0,0.0,0.0
2018-06-27,0.0056260605840483,0.0269023255465287,-0.0026163751049806,-0.0119162098021793,0.0549693583173613,72.45030900410244,0.0,0.0,0.0,0.0,0.0
2018-06-28,0.0011733279765041,0.0064846933998134,-0.0164925981683647,0.0130678505085322,-0.1538548252695203,73.14238037381854,0.0,0.0,0.0,0.0,0.0
2018-06-29,0.0067910884783495,0.018249928190369,-0.0033582946476627,-0.0067510764623147,0.0194630232969658,72.77754831314087,0.0,0.0,0.0,0.0,0.0
2018-07-02,-0.0001839685346335,0.0131027221713647,-0.0244018962120669,0.0086077947699155,-0.0610365531751842,73.62192896434239,0.0,0.0,0.0,0.0,0.0
2018-07-03,0.0002760033374549,0.028496199335031,-0.0017137970376573,-0.0256002466610043,-0.3119890035943621,72.13099949700492,0.0,0.0,0.0,0.0,0.0
2018-07-05,0.0078853578482096,0.0049636168057353,-0.0178995165605216,0.0128721862309827,0.3354314597654989,73.32713093076434,0.0,0.0,0.0,0.0,0.0
2018-07-06,-0.00257986213684,0.0032075103221602,-0.0188029204437679,0.0126554270332784,-0.1474414374952444,74.4920836176191,0.0,0.0,0.0,0.0,0.0
2018-07-09,0.0079408020831746,0.002346555674301,-0.0132677840327747,0.0134525021529205,-0.0041157582293079,75.28789261409214,0.0,0.0,0.0,0.0,0.0
2018-07-10,0.0034319108347628,0.0063616306767625,-0.0072819535311789,0.0037533092124461,-0.0144024058798244,75.22674982888358,0.0,0.0,0.0,0.0,0.0
2018-07-11,-0.0105684417121156,0.0078656850670874,-0.0076572358416318,-0.0060265066941583,0.0047758081529956,75.03789281845093,0.0,0.0,0.0,0.0,0.0
2018-07-12,0.006340153164434,0.0049369360377838,-0.0150186099267098,0.0167298824978681,0.1535488263490749,76.59375020435878,0.0,0.0,0.0,0.0,0.0
2018-07-13,0.0015798197787732,0.0041111238571482,-0.0105056591360227,0.0037695370588182,-0.1852490646068549,76.99228640965053,0.0,0.0,0.0,0.0,0.0
2018-07-16,-0.0029937511999531,0.0101131433916935,-0.0042295182144002,-0.0058438235477838,0.0156665794716889,76.8136899130685,0.0,0.0,0.0,0.0,0.0
2018-07-17,-0.0071232314005918,0.0038958824018615,-0.025720954987909,0.0163417426455464,0.2103928808965116,77.7868457521711,0.0,0.0,0.0,0.0,0.0
2018-07-18,0.0007503393861747,0.0076909044754477,-0.0079322656861607,-0.0030365340457168,-0.0697137894482757,77.53628655842373,0.0,0.0,0.0,0.0,0.0
2018-07-19,-0.0067227756762848,0.009575207541018,-0.006590465948779,-0.0060923559470735,0.0076470116259541,76.95898805345807,0.0,0.0,0.0,0.0,0.0
2018-07-20,0.0068377154762312,0.0134840293453114,-0.0037259936512695,-0.0001993227218234,0.0448499550032259,77.4037972858974,0.0,0.0,0.0,0.0,0.0
2018-07-23,-0.0064310435183458,0.0041567726873181,-0.0185529604332431,-0.0018562054705436,0.1072065309189775,77.69729798180717,0.0,0.0,0.0,0.0,0.0
2018-07-24,0.0151702174831031,0.0142686097027124,-0.0085049623286124,0.007775005656726,0.1693083578295251,78.71370254244123,0.0,0.0,0.0,0.0,0.0
2018-07-25,0.0004048694217843,0.002141695523805,-0.0236816964959894,0.019388280031956,-0.0742301381820281,80.12741674695697,0.0,0.0,0.0,0.0,0.0
2018-07-26,-0.0333835206601771,0.0120536810464457,-0.0093114510395865,-0.0315689997099215,0.2643917471462939,73.70311920983451,0.0,0.0,0.0,0.0,0.0
2018-07-27,0.011117775942617,0.0275619032015606,-0.0081674861399405,-0.0148985442914606,-0.0969227719517188,72.8479288646153,0.0,0.0,0.0,0.0,0.0
2018-07-30,-2.229555596409773e-05,0.022893340675035,-0.0097726471966671,-0.0204322656679168,-0.0402079794932187,71.40263087408883,0.0,0.0,0.0,0.0,0.0
2018-07-31,0.0030420616344221,0.0090618654819749,-0.0140721983678522,0.0063983778257506,-0.1139617733409608,71.78042902265277,0.0,0.0,0.0,0.0,0.0
2018-08-01,0.0102670405809419,0.0069853923422143,-0.0125829581952244,0.0124056903979125,0.0744661872840427,72.29010595594134,0.0,0.0,0.0,0.0,0.0
2018-08-02,0.0064479137795385,0.0025390373944959,-0.0359805311649064,0.039266148255063,0.1039863536741059,74.16123730795724,0.0,0.0,0.0,0.0,0.0
2018-08-03,0.0017156404931029,0.0070867778554808,-0.0087727511886685,0.0012616040062197,-0.3869031434283845,74.34340449741909,0.0,0.0,0.0,0.0,0.0
2018-08-06,0.0002634643938969,0.0066424342275002,-0.0132969747379473,0.0076348752506086,0.0036709194120026,75.64408302307129,0.0,0.0,0.0,0.0,0.0
2018-08-07,0.0054221031812437,0.0105335115928667,-0.0192871649518357,0.0187814914021534,0.2181520602978283,76.01598739624023,0.0,0.0,0.0,0.0,0.0
2018-08-08,-0.0033400632968565,0.0093189994991996,-0.0102040906270022,0.0017735438278849,-0.1199557144387536,76.43211732591901,0.0,0.0,0.0,0.0,0.0
2018-08-09,0.0007421259884274,0.0134798143567985,-0.0066883764257205,-0.0069751923470694,-0.1188081443997757,76.14816652025495,0.0,0.0,0.0,0.0,0.0
2018-08-10,-0.0047497675048127,0.007981022214049,-0.0082786514454411,-0.0059718421686698,-0.0098224916836332,75.45029708317348,0.0,0.0,0.0,0.0,0.0
2018-08-13,0.0046503196265972,0.0148544632916715,-0.0057804388256107,0.0011443908722357,0.0842452613262117,75.41188076564244,0.0,0.0,0.0,0.0,0.0
2018-08-14,0.0072505601780961,0.0069348269049523,-0.0111668637191609,0.0055253227204582,-0.1026601223637599,75.95839262008667,0.0,0.0,0.0,0.0,0.0
2018-08-15,-0.0073733345562302,0.012971375830176,-0.0123752176007289,-0.0140508295112831,0.4132943509984044,74.93547616686139,0.0,0.0,0.0,0.0,0.0
2018-08-16,0.0074035037984164,0.0158207638850955,-0.0050389053266545,-0.0046980716038806,-0.1870493301929216,74.28547518593925,0.0,0.0,0.0,0.0,0.0
2018-08-17,-0.0083312631904496,0.0191018091389058,-0.0105043458246357,-0.0190042379310489,0.1968396937907124,73.8808102607727,0.0,0.0,0.0,0.0,0.0
2018-08-20,-0.0057654476166557,0.0102827620030476,-0.0190611171173172,3.2255503194268875e-05,-0.2066250860837339,73.56095354897636,0.0,0.0,0.0,0.0,0.0
2018-08-21,0.002973023419613,0.0088300213898482,-0.0117210893674164,0.0080040343281106,-0.0560076356910421,73.59921319144112,0.0,0.0,0.0,0.0,0.0
2018-08-22,-0.0032290952163747,0.0034674976199753,-0.0159239423733402,0.009687166724528,-0.2053890201164928,74.11545269829887,0.0,0.0,0.0,0.0,0.0
2018-08-23,-0.002604892059837,0.0115679473007447,-0.006116391819781,0.0016327628638152,0.0187292773257021,74.07806975500924,0.0,0.0,0.0,0.0,0.0
2018-08-24,0.0031302700800075,0.0024757051100807,-0.0094533084809691,0.0091106708921073,-0.1707552249128901,74.64626176016671,0.0,0.0,0.0,0.0,0.0
2018-08-27,0.0029677710785393,0.0047057914933788,-0.0135788932041046,0.0093424840988887,0.2968305952597921,75.56066771915981,0.0,0.0,0.0,0.0,0.0
2018-08-28,0.0018533784435997,0.0087122684334214,-0.0049237553457083,-0.0038575890487387,-0.1178647467536997,75.43273721422467,0.0,0.0,0.0,0.0,0.0
2018-08-29,0.0021761915858638,0.0051109261197273,-0.013699683917737,0.0101028449655255,0.1870050722481931,76.2998194694519,0.0,0.0,0.0,0.0,0.0
2018-08-30,-0.0023975350844483,0.0106840580067831,-0.0091333595373267,0.000569938381326,0.088982358579536,76.54910693849835,0.0,0.0,0.0,0.0,0.0
2018-08-31,-0.0006690758938611,0.0079729569918023,-0.007455848166525,-0.0004681339677627,-0.1455360514441171,76.33152335030692,0.0,0.0,0.0,0.0,0.0
