leaderboard_version,ticker,run_label,seed,timesteps,learning_rate,gamma,ent_coef,include_news,use_stationary_features,threshold,horizon,transaction_cost_rate,trade_penalty,execution_mode,spread_bps,slippage_bps,max_weight_delta_per_step,reward_mode,rolling_reward_window,reward_epsilon,reward_pnl_scale,reward_return_scale,reward_direction_scale,reward_hold_penalty_scale,reward_drawdown_penalty_scale,reward_action_bonus_scale,reward_turnover_penalty_scale,reward_clip,reward_ignore_transaction_cost,val_overall_accuracy,val_actionable_accuracy,val_actionable_support,val_trade_count,val_trade_rate,val_trade_win_rate,val_cumulative_signal_return,test_overall_accuracy,test_actionable_accuracy,test_actionable_support,test_trade_count,test_trade_rate,test_trade_win_rate,test_cumulative_signal_return,val_alpha_vs_qqq,test_alpha_vs_qqq,ranking_score,run_duration_seconds,val_reward_total_mean,val_reward_total_sum,val_reward_portfolio_return_mean,val_reward_direction_mean,val_reward_pnl_mean,val_reward_hold_penalty_mean,val_reward_action_bonus_mean,val_reward_turnover_penalty_mean,val_reward_drawdown_penalty_mean,val_reward_drawdown_mean,test_reward_total_mean,test_reward_total_sum,test_reward_portfolio_return_mean,test_reward_direction_mean,test_reward_pnl_mean,test_reward_hold_penalty_mean,test_reward_action_bonus_mean,test_reward_turnover_penalty_mean,test_reward_drawdown_penalty_mean,test_reward_drawdown_mean,val_cumulative_return,val_sharpe_ratio,val_sortino_ratio,val_max_drawdown,test_cumulative_return,test_sharpe_ratio,test_sortino_ratio,test_max_drawdown,val_benchmark_cumulative_return,val_benchmark_sharpe_ratio,val_benchmark_sortino_ratio,val_benchmark_max_drawdown,test_benchmark_cumulative_return,test_benchmark_sharpe_ratio,test_benchmark_sortino_ratio,test_benchmark_max_drawdown,model_path,test_return_mean_by_config,test_return_std_by_config,config_seed_count,test_return_cv_by_config,high_return_cv_risk,robustness_score,interval,experiment_preset,bars_per_year,binary_actions,min_hold_bars,use_cooldown_obs
2,NVDA,nvda-ppo-raw-news,13,50000,0.0003,0.99,0.05,1,0,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.1,sharpe,100,1e-06,0.0,1.0,0.35,0.01,0.1,0.02,0.01,1.0,1,0.5117370892018779,0.558974358974359,390,416,0.976525821596244,0.5552884615384616,5.168382820005382,0.0702576112412178,0.0,0,0,0.0,0.0,0.0,1.4194950640385535,-0.4090834467758786,0.6460737179487179,10.72522497177124,0.1579030458112465,67.26669751559102,0.0027612412917908,0.0028371670955801,0.0,-2.94068617595377e-07,0.0114084507042253,0.0,-0.0031613816281159,0.0316138162811595,0.0271932730159405,11.611527577806608,4.824215338980209e-05,5.2165146148832314e-05,0.0,-0.0002003835029228,0.0001873536299765,0.0,-2.09998524811961e-06,2.0999852481196104e-05,1.9963290211916056,2.277449798226847,3.999453303554071,-0.1855702986415195,0.0206271654968264,0.8261412435704484,0.4307999600958643,-0.0046400230156273,0.5768339571530519,1.5638075953671875,2.4516705150999676,-0.1355773890565939,0.429710612272705,1.0894577749712635,1.4604235640274617,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260515-001742Z_nvda-ppo-raw-news_seed13.zip,0.0,0.0,5,inf,1,0.527216655322412,1d,daily,252.0,1.0,3.0,
2,NVDA,nvda-ppo-raw-news,3,50000,0.0003,0.99,0.02,1,0,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.1,sharpe,100,1e-06,0.0,1.0,0.35,0.01,0.1,0.02,0.05,1.0,1,0.5117370892018779,0.558974358974359,390,416,0.976525821596244,0.5552884615384616,5.168382820005382,0.0702576112412178,0.0,0,0,0.0,0.0,0.0,2.5361884835026594,-0.4090834467758786,0.6460737179487179,10.783104181289673,0.1568854480527524,66.83320087047255,0.0036671618789368,0.0037134775948139,0.0,-2.94068617595377e-07,0.0131924882629107,0.0,-0.0040313336008576,0.0403133360085767,0.0271558022899452,11.595527577806608,4.824215338980209e-05,5.2165146148832314e-05,0.0,-0.0002003835029228,0.0001873536299765,0.0,-2.09998524811961e-06,2.0999852481196104e-05,3.113022440655711,2.203873861314805,3.627881345349314,-0.2507172996498975,0.0206271654968264,0.8261412435704484,0.4307999600958643,-0.0046400230156273,0.5768339571530519,1.5638075953671875,2.4516705150999676,-0.1355773890565939,0.429710612272705,1.0894577749712635,1.4604235640274617,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260515-001250Z_nvda-ppo-raw-news_seed3.zip,0.0,0.0,5,inf,1,0.527216655322412,1d,daily,252.0,1.0,3.0,
2,NVDA,nvda-ppo-raw-news,13,50000,0.0003,0.99,0.08,1,0,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.1,sharpe,100,1e-06,0.0,1.0,0.35,0.05,0.1,0.02,0.01,1.0,1,0.5117370892018779,0.558974358974359,390,416,0.976525821596244,0.5552884615384616,5.168382820005382,0.0702576112412178,0.0,0,0,0.0,0.0,0.0,1.1594576785481354,-0.4090834467758786,0.6460737179487179,10.681833028793337,0.1534785159793136,65.38184780718761,0.0025132152891707,0.0025905350326583,0.0,-1.4703430879768853e-06,0.0107042253521126,0.0,-0.0026340060885787,0.0263400608857872,0.0263917390042489,11.269272554814314,4.824215338980209e-05,5.2165146148832314e-05,0.0,-0.0010019175146144,0.0001873536299765,0.0,-2.09998524811961e-06,2.0999852481196104e-05,1.7362916357011873,2.299832561929758,4.221678932627099,-0.1427444275973124,0.0206271654968264,0.8261412435704484,0.4307999600958643,-0.0046400230156273,0.5768339571530519,1.5638075953671875,2.4516705150999676,-0.1355773890565939,0.429710612272705,1.0894577749712635,1.4604235640274617,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260515-001847Z_nvda-ppo-raw-news_seed13.zip,0.0,0.0,5,inf,1,0.527216655322412,1d,daily,252.0,1.0,3.0,
2,NVDA,nvda-ppo-raw-news,13,50000,0.0003,0.99,0.02,1,0,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.1,sharpe,100,1e-06,0.0,1.0,0.35,0.01,0.1,0.02,0.01,1.0,1,0.5117370892018779,0.558974358974359,390,416,0.976525821596244,0.5552884615384616,5.168382820005382,0.0702576112412178,0.0,0,0,0.0,0.0,0.0,1.5853601119740393,-0.4090834467758786,0.6460737179487179,10.73869800567627,0.1548227062992473,65.95447288347938,0.0029196537805068,0.002975608819199,0.0,-2.94068617595377e-07,0.0119248826291079,0.0,-0.0032561962869058,0.0325619628690585,0.0271932730159405,11.611527577806608,4.824215338980209e-05,5.2165146148832314e-05,0.0,-0.0002003835029228,0.0001873536299765,0.0,-2.09998524811961e-06,2.0999852481196104e-05,2.162194069127091,2.224492139695706,3.737827545817714,-0.202332893245287,0.0206271654968264,0.8261412435704484,0.4307999600958643,-0.0046400230156273,0.5768339571530519,1.5638075953671875,2.4516705150999676,-0.1355773890565939,0.429710612272705,1.0894577749712635,1.4604235640274617,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260515-001659Z_nvda-ppo-raw-news_seed13.zip,0.0,0.0,5,inf,1,0.527216655322412,1d,daily,252.0,1.0,3.0,
2,NVDA,nvda-ppo-raw-news,13,50000,0.0003,0.99,0.02,1,0,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.1,sharpe,100,1e-06,0.0,1.0,0.35,0.01,0.1,0.02,0.05,1.0,1,0.5117370892018779,0.558974358974359,390,416,0.976525821596244,0.5552884615384616,5.168382820005382,0.0702576112412178,0.0,0,0,0.0,0.0,0.0,0.8049630670941255,-0.4090834467758786,0.6460737179487179,10.75640869140625,0.1549749164302671,66.01931439929379,0.0021349484997321,0.0022444424019454,0.0,-2.94068617595377e-07,0.0089671361502347,0.0,-0.0020098732456492,0.0200987324564924,0.0271558022899452,11.595527577806608,4.824215338980209e-05,5.2165146148832314e-05,0.0,-0.0002003835029228,0.0001873536299765,0.0,-2.09998524811961e-06,2.0999852481196104e-05,1.381797024247177,2.418150593937686,4.909092169000707,-0.0918356018272698,0.0206271654968264,0.8261412435704484,0.4307999600958643,-0.0046400230156273,0.5768339571530519,1.5638075953671875,2.4516705150999676,-0.1355773890565939,0.429710612272705,1.0894577749712635,1.4604235640274617,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260515-001710Z_nvda-ppo-raw-news_seed13.zip,0.0,0.0,5,inf,1,0.527216655322412,1d,daily,252.0,1.0,3.0,
2,NVDA,nvda-ppo-raw-news,13,50000,0.0003,0.99,0.02,1,0,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.1,sharpe,100,1e-06,0.0,1.0,0.35,0.05,0.1,0.02,0.05,1.0,1,0.5117370892018779,0.558974358974359,390,416,0.976525821596244,0.5552884615384616,5.168382820005382,0.0702576112412178,0.0,0,0,0.0,0.0,0.0,0.9539149381421004,-0.4090834467758786,0.6460737179487179,10.767576932907104,0.1561404232628649,66.51582030998044,0.0023142183381527,0.0024207015257146,0.0,-1.4703430879768853e-06,0.0099530516431924,0.0,-0.0025518114218859,0.025518114218859,0.0263542682782536,11.253272554814314,4.824215338980209e-05,5.2165146148832314e-05,0.0,-0.0010019175146144,0.0001873536299765,0.0,-2.09998524811961e-06,2.0999852481196104e-05,1.5307488952951522,2.2338323371101243,4.136852999706105,-0.1578089074429313,0.0206271654968264,0.8261412435704484,0.4307999600958643,-0.0046400230156273,0.5768339571530519,1.5638075953671875,2.4516705150999676,-0.1355773890565939,0.429710612272705,1.0894577749712635,1.4604235640274617,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260515-001731Z_nvda-ppo-raw-news_seed13.zip,0.0,0.0,5,inf,1,0.527216655322412,1d,daily,252.0,1.0,3.0,
2,NVDA,nvda-ppo-raw-news,13,50000,0.0003,0.99,0.02,1,0,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.1,sharpe,100,1e-06,0.0,1.0,0.35,0.05,0.1,0.02,0.01,1.0,1,0.5117370892018779,0.558974358974359,390,416,0.976525821596244,0.5552884615384616,5.168382820005382,0.0702576112412178,0.0,0,0,0.0,0.0,0.0,1.37769224731187,-0.4090834467758786,0.6460737179487179,10.697306871414185,0.1522025217342468,64.83827425878917,0.0027386512728005,0.0028018615797347,0.0,-1.4703430879768853e-06,0.0116431924882629,0.0,-0.0031229126623388,0.0312291266233884,0.0263917390042489,11.269272554814314,4.824215338980209e-05,5.2165146148832314e-05,0.0,-0.0010019175146144,0.0001873536299765,0.0,-2.09998524811961e-06,2.0999852481196104e-05,1.954526204464922,2.1954586340082027,3.809087206789989,-0.188265486484472,0.0206271654968264,0.8261412435704484,0.4307999600958643,-0.0046400230156273,0.5768339571530519,1.5638075953671875,2.4516705150999676,-0.1355773890565939,0.429710612272705,1.0894577749712635,1.4604235640274617,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260515-001720Z_nvda-ppo-raw-news_seed13.zip,0.0,0.0,5,inf,1,0.527216655322412,1d,daily,252.0,1.0,3.0,
2,NVDA,nvda-ppo-raw-news,13,50000,0.0003,0.99,0.05,1,0,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.1,sharpe,100,1e-06,0.0,1.0,0.35,0.01,0.1,0.02,0.05,1.0,1,0.5117370892018779,0.558974358974359,390,416,0.976525821596244,0.5552884615384616,5.168382820005382,0.0702576112412178,0.0,0,0,0.0,0.0,0.0,1.671941424840249,-0.4090834467758786,0.6460737179487179,11.061460256576538,0.1524647315601557,64.94997564462636,0.0029924956519607,0.0030588037698463,0.0,-2.94068617595377e-07,0.0120657276995305,0.0,-0.0036056556886191,0.0360565568861915,0.0271558022899452,11.595527577806608,4.824215338980209e-05,5.2165146148832314e-05,0.0,-0.0002003835029228,0.0001873536299765,0.0,-2.09998524811961e-06,2.0999852481196104e-05,2.248775381993301,2.2284614073627775,3.895974506500672,-0.1877481364878868,0.0206271654968264,0.8261412435704484,0.4307999600958643,-0.0046400230156273,0.5768339571530519,1.5638075953671875,2.4516705150999676,-0.1355773890565939,0.429710612272705,1.0894577749712635,1.4604235640274617,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260515-001753Z_nvda-ppo-raw-news_seed13.zip,0.0,0.0,5,inf,1,0.527216655322412,1d,daily,252.0,1.0,3.0,
2,NVDA,nvda-ppo-raw-news,13,50000,0.0003,0.99,0.05,1,0,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.1,sharpe,100,1e-06,0.0,1.0,0.35,0.05,0.1,0.02,0.05,1.0,1,0.5117370892018779,0.558974358974359,390,416,0.976525821596244,0.5552884615384616,5.168382820005382,0.0702576112412178,0.0,0,0,0.0,0.0,0.0,1.618540284058845,-0.4090834467758786,0.6460737179487179,10.682346105575562,0.1514425320764607,64.5145186645723,0.0029788117051813,0.0030317789276644,0.0,-1.4703430879768853e-06,0.0121596244131455,0.0,-0.0037050043347952,0.0370500433479529,0.0263542682782536,11.253272554814314,4.824215338980209e-05,5.2165146148832314e-05,0.0,-0.0010019175146144,0.0001873536299765,0.0,-2.09998524811961e-06,2.0999852481196104e-05,2.195374241211897,2.102950527546653,3.506840295675872,-0.2245920549943119,0.0206271654968264,0.8261412435704484,0.4307999600958643,-0.0046400230156273,0.5768339571530519,1.5638075953671875,2.4516705150999676,-0.1355773890565939,0.429710612272705,1.0894577749712635,1.4604235640274617,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260515-001815Z_nvda-ppo-raw-news_seed13.zip,0.0,0.0,5,inf,1,0.527216655322412,1d,daily,252.0,1.0,3.0,
2,NVDA,nvda-ppo-raw-news,13,50000,0.0003,0.99,0.08,1,0,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.1,sharpe,100,1e-06,0.0,1.0,0.35,0.01,0.1,0.02,0.01,1.0,1,0.5117370892018779,0.558974358974359,390,416,0.976525821596244,0.5552884615384616,5.168382820005382,0.0702576112412178,0.0,0,0,0.0,0.0,0.0,1.86254795144776,-0.4090834467758786,0.6460737179487179,10.691611766815186,0.1541546239676391,65.66986981021428,0.0031611486282807,0.0032139969080824,0.0,-2.94068617595377e-07,0.0122535211267605,0.0,-0.0037489879208508,0.0374898792085087,0.0271932730159405,11.611527577806608,4.824215338980209e-05,5.2165146148832314e-05,0.0,-0.0002003835029228,0.0001873536299765,0.0,-2.09998524811961e-06,2.0999852481196104e-05,2.439381908600812,2.19108625347935,3.71495129062213,-0.2244212561019736,0.0206271654968264,0.8261412435704484,0.4307999600958643,-0.0046400230156273,0.5768339571530519,1.5638075953671875,2.4516705150999676,-0.1355773890565939,0.429710612272705,1.0894577749712635,1.4604235640274617,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260515-001825Z_nvda-ppo-raw-news_seed13.zip,0.0,0.0,5,inf,1,0.527216655322412,1d,daily,252.0,1.0,3.0,
2,NVDA,nvda-ppo-raw-news,13,50000,0.0003,0.99,0.08,1,0,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.1,sharpe,100,1e-06,0.0,1.0,0.35,0.01,0.1,0.02,0.05,1.0,1,0.5117370892018779,0.558974358974359,390,416,0.976525821596244,0.5552884615384616,5.168382820005382,0.0702576112412178,0.0,0,0,0.0,0.0,0.0,1.7618253677952669,-0.4090834467758786,0.6460737179487179,10.698538064956663,0.1559294782099213,66.4259577174265,0.0030556312187108,0.0031107038888424,0.0,-2.94068617595377e-07,0.012206572769953,0.0,-0.0033142353884079,0.0331423538840799,0.0271558022899452,11.595527577806608,4.824215338980209e-05,5.2165146148832314e-05,0.0,-0.0002003835029228,0.0001873536299765,0.0,-2.09998524811961e-06,2.0999852481196104e-05,2.3386593249483187,2.2799613837400527,3.9977687314811217,-0.2017447041185429,0.0206271654968264,0.8261412435704484,0.4307999600958643,-0.0046400230156273,0.5768339571530519,1.5638075953671875,2.4516705150999676,-0.1355773890565939,0.429710612272705,1.0894577749712635,1.4604235640274617,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260515-001836Z_nvda-ppo-raw-news_seed13.zip,0.0,0.0,5,inf,1,0.527216655322412,1d,daily,252.0,1.0,3.0,
2,NVDA,nvda-ppo-raw-features,3,50000,0.0003,0.99,0.02,0,0,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.1,sharpe,100,1e-06,0.0,1.0,0.35,0.05,0.1,0.02,0.05,1.0,1,0.4460093896713615,0.5575221238938053,339,364,0.8544600938967136,0.554945054945055,3.8162283524404934,0.0702576112412178,0.0,0,0,0.0,0.0,0.0,-0.0401640193240273,-0.4090834467758786,0.645244578430419,10.35655927658081,0.1216506634268964,51.82318261985789,0.0010746614366246,0.0011740603519494,0.0,-5.945321709355906e-05,0.0075117370892018,0.0,-0.0021997724762717,0.021997724762717,0.0263542682782536,11.253272554814314,4.824215338980209e-05,5.2165146148832314e-05,0.0,-0.0010019175146144,0.0001873536299765,0.0,-2.09998524811961e-06,2.0999852481196104e-05,0.5366699378290245,1.473957847130103,2.193495261898585,-0.1427499286028555,0.0206271654968264,0.8261412435704484,0.4307999600958643,-0.0046400230156273,0.5768339571530519,1.5638075953671875,2.4516705150999676,-0.1355773890565939,0.429710612272705,1.0894577749712635,1.4604235640274617,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260515-000111Z_nvda-ppo-raw-features_seed3.zip,0.0,0.0,5,inf,1,0.5264601275581409,1d,daily,252.0,1.0,3.0,
2,NVDA,nvda-ppo-raw-features,7,50000,0.0003,0.99,0.05,0,0,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.1,sharpe,100,1e-06,0.0,1.0,0.35,0.01,0.1,0.02,0.05,1.0,1,0.4460093896713615,0.5575221238938053,339,364,0.8544600938967136,0.554945054945055,3.8162283524404934,0.0702576112412178,0.0,0,0,0.0,0.0,0.0,0.0347998714878927,-0.4090834467758786,0.645244578430419,10.350024938583374,0.122765117116273,52.2979398915323,0.0011738125991202,0.0012774134871895,0.0,-1.189064341871181e-05,0.0072300469483568,0.0,-0.0019520998344334,0.0195209983443342,0.0271558022899452,11.595527577806608,4.824215338980209e-05,5.2165146148832314e-05,0.0,-0.0002003835029228,0.0001873536299765,0.0,-2.09998524811961e-06,2.0999852481196104e-05,0.6116338286409446,1.7899771658947503,2.9951247786782,-0.0808669482436345,0.0206271654968264,0.8261412435704484,0.4307999600958643,-0.0046400230156273,0.5768339571530519,1.5638075953671875,2.4516705150999676,-0.1355773890565939,0.429710612272705,1.0894577749712635,1.4604235640274617,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260515-000337Z_nvda-ppo-raw-features_seed7.zip,0.0,0.0,5,inf,1,0.5264601275581409,1d,daily,252.0,1.0,3.0,
2,NVDA,nvda-ppo-raw-features,21,50000,0.0003,0.99,0.05,0,0,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.1,sharpe,100,1e-06,0.0,1.0,0.35,0.05,0.1,0.02,0.05,1.0,1,0.5,0.5575916230366492,382,408,0.9577464788732394,0.553921568627451,5.0202051659560185,0.0702576112412178,0.0,0,0,0.0,0.0,0.0,1.3822846775868325,-0.4090834467758786,0.64497228210656,10.35545802116394,0.1495128056281969,63.69245519761189,0.0027439170063066,0.0028025189895124,0.0,-7.331804934578629e-06,0.0107981220657276,0.0,-0.0029897688628924,0.0298976886289248,0.0263542682782536,11.253272554814314,4.824215338980209e-05,5.2165146148832314e-05,0.0,-0.0010019175146144,0.0001873536299765,0.0,-2.09998524811961e-06,2.0999852481196104e-05,1.9591186347398843,2.1884245985190267,3.552092104703926,-0.2036138204054756,0.0206271654968264,0.8261412435704484,0.4307999600958643,-0.0046400230156273,0.5768339571530519,1.5638075953671875,2.4516705150999676,-0.1355773890565939,0.429710612272705,1.0894577749712635,1.4604235640274617,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260515-000808Z_nvda-ppo-raw-features_seed21.zip,0.0,0.0,5,inf,1,0.5261843562771397,1d,daily,252.0,1.0,3.0,
2,NVDA,nvda-ppo-unstick,7,50000,0.0003,0.99,0.05,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.1,sharpe,100,1e-06,0.0,1.0,0.35,0.1,0.1,0.02,0.01,1.0,1,0.5,0.556135770234987,383,409,0.960093896713615,0.5525672371638142,5.254275142378602,0.0702576112412178,0.0,0,0,0.0,0.0,0.0,1.1632954853115718,-0.3868598108848897,0.6438380562666377,10.911025762557983,0.1545396604655783,65.83389535833635,0.002521282669481,0.002592150661142,0.0,-1.4757329372596423e-05,0.0095774647887323,0.0,-0.0026847419891935,0.0268474198919359,0.0253949952479805,10.843662970887706,4.824215338980209e-05,5.2165146148832314e-05,0.0,-0.0019986612708828,0.0001873536299765,0.0,-2.09998524811961e-06,2.09998524811961e-05,1.7387074731340482,2.2672746358332208,3.594529574064202,-0.1801259346078054,0.0206271654968264,0.8261412435704484,0.4307999600958643,-0.0046400230156273,0.5754119878224764,1.5608809012647913,2.447096105949249,-0.1355773890565939,0.4074869763817161,1.049165683293941,1.4016884187500518,-0.2288330692157109,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260512-232815Z_nvda-ppo-unstick_seed7.zip,0.0,0.0,5,inf,1,0.5273452866663993,1d,daily,252.0,1.0,3.0,
2,NVDA,nvda-ppo-hold-fix,42,50000,0.0003,0.99,0.02,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.1,sharpe,100,1e-06,0.0,1.0,0.35,0.05,0.1,0.02,0.1,1.0,1,0.5,0.556135770234987,383,409,0.960093896713615,0.5525672371638142,5.125625730229788,0.0702576112412178,0.0,0,0,0.0,0.0,0.0,1.893160333288259,-0.3868598108848897,0.6438380562666377,10.928579807281494,0.1658430946020528,70.64915830047453,0.0031272905296767,0.0031922404701445,0.0,-8.457034232987991e-06,0.0110798122065727,0.0,-0.0025958451927292,0.0259584519272926,0.0263100167499325,11.234377152221194,4.824215338980209e-05,5.2165146148832314e-05,0.0,-0.0009993306354414,0.0001873536299765,0.0,-2.09998524811961e-06,2.09998524811961e-05,2.4685723211107353,2.4286150355541327,4.166415173016439,-0.2026589832414592,0.0206271654968264,0.8261412435704484,0.4307999600958643,-0.0046400230156273,0.5754119878224764,1.5608809012647913,2.447096105949249,-0.1355773890565939,0.4074869763817161,1.049165683293941,1.4016884187500518,-0.2288330692157109,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260512-234344Z_nvda-ppo-hold-fix_seed42.zip,0.0,0.0,5,inf,1,0.5273452866663993,1d,daily,252.0,1.0,3.0,
2,NVDA,nvda-ppo-raw-features,21,50000,0.0003,0.99,0.05,0,0,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.1,sharpe,100,1e-06,0.0,1.0,0.35,0.05,0.1,0.02,0.01,1.0,1,0.5023474178403756,0.5564304461942258,381,405,0.9507042253521126,0.5506172839506173,5.057016145690633,0.0702576112412178,0.0,0,0,0.0,0.0,0.0,0.62500021867875,-0.4090834467758786,0.6434004082822982,10.374764919281006,0.1454006232744244,61.94066551490482,0.0020314281966499,0.0020805830383425,0.0,-6.206743850927196e-06,0.01,0.0,-0.0025341427928172,0.0253414279281727,0.0263917390042489,11.269272554814314,4.824215338980209e-05,5.2165146148832314e-05,0.0,-0.0010019175146144,0.0001873536299765,0.0,-2.09998524811961e-06,2.0999852481196104e-05,1.201834175831802,1.6974622756547963,2.47908900770042,-0.2445988708663402,0.0206271654968264,0.8261412435704484,0.4307999600958643,-0.0046400230156273,0.5768339571530519,1.5638075953671875,2.4516705150999676,-0.1355773890565939,0.429710612272705,1.0894577749712635,1.4604235640274617,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260515-000757Z_nvda-ppo-raw-features_seed21.zip,0.0,0.0,5,inf,1,0.524670541294999,1d,daily,252.0,1.0,3.0,
2,NVDA,nvda-ppo-raw-features,13,50000,0.0003,0.99,0.02,0,0,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.1,sharpe,100,1e-06,0.0,1.0,0.35,0.01,0.1,0.02,0.05,1.0,1,0.4976525821596244,0.5549738219895288,382,408,0.9577464788732394,0.5514705882352942,4.875167307290293,0.0702576112412178,0.0,0,0,0.0,0.0,0.0,1.3094741068470832,-0.4090834467758786,0.6429280874653527,10.34230923652649,0.1573907503836628,67.04845966344038,0.0027182051271976,0.0027729466678151,0.0,-2.2865771872922757e-06,0.0104225352112676,0.0,-0.0026837708937454,0.0268377089374549,0.0271558022899452,11.595527577806608,4.824215338980209e-05,5.2165146148832314e-05,0.0,-0.0002003835029228,0.0001873536299765,0.0,-2.09998524811961e-06,2.0999852481196104e-05,1.886308064000135,2.0085045715382557,2.921609488649347,-0.2492537480120961,0.0206271654968264,0.8261412435704484,0.4307999600958643,-0.0046400230156273,0.5768339571530519,1.5638075953671875,2.4516705150999676,-0.1355773890565939,0.429710612272705,1.0894577749712635,1.4604235640274617,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260515-000500Z_nvda-ppo-raw-features_seed13.zip,0.0,0.0,5,inf,1,0.5242710516882884,1d,daily,252.0,1.0,3.0,
2,NVDA,nvda-ppo-raw-features,42,50000,0.0003,0.99,0.08,0,0,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.1,sharpe,100,1e-06,0.0,1.0,0.35,0.01,0.1,0.02,0.01,1.0,1,0.4976525821596244,0.5549738219895288,382,408,0.9577464788732394,0.5514705882352942,4.75009213066911,0.0702576112412178,0.0,0,0,0.0,0.0,0.0,1.7799610000012305,-0.4090834467758786,0.6429280874653527,10.373582124710085,0.1624680219174464,69.21137733683217,0.0030520139145298,0.0031339695982948,0.0,-1.6306560657146892e-06,0.0105164319248826,0.0,-0.0024918085403275,0.0249180854032757,0.0271932730159405,11.611527577806608,4.824215338980209e-05,5.2165146148832314e-05,0.0,-0.0002003835029228,0.0001873536299765,0.0,-2.09998524811961e-06,2.0999852481196104e-05,2.3567949571542823,2.361402033496796,3.9645562916080825,-0.2017013079517087,0.0206271654968264,0.8261412435704484,0.4307999600958643,-0.0046400230156273,0.5768339571530519,1.5638075953671875,2.4516705150999676,-0.1355773890565939,0.429710612272705,1.0894577749712635,1.4604235640274617,-0.228833069215711,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260515-001023Z_nvda-ppo-raw-features_seed42.zip,0.0,0.0,5,inf,1,0.5242710516882884,1d,daily,252.0,1.0,3.0,
