Date,LogReturn,VolLogDiff,RelRange,RelOpen,RelMACD,RSI_Centered,RawClose,OrigOpen,OrigHigh,OrigLow,OrigClose,NewsCount,SentimentStd,SentimentMin,SentimentMax,SentimentConfidenceMean,SentimentGeminiShare,SentimentOllamaShare,SentimentMean
2021-07-06,0.002339856608244744,0.027207140254491585,0.0001493327352327513,-0.9999756302582479,0.0212734759913394,0.6110551799375915,188.999358858381,0.0045951011002870945,0.011377644467848549,-0.016846146747709807,0.006511296242283764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-07,-0.0010946667547031244,-0.33472009630001975,0.00010564488833423047,-0.9999564403000301,0.021695343149447703,0.6318083358467118,188.7925807407924,0.00823275536639009,0.013712212423597325,-0.006232758687094878,-0.0015517617893807203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-08,-0.0046397694367661365,0.1936911869308296,0.0001351863584910363,-1.0000978641710898,0.021490584050688037,0.5000134505533979,187.9186556679862,-0.018476029422127765,0.0063314538253361596,-0.019072584926949836,-0.0063176956583314335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-09,0.006485167824921975,-0.30035255204611405,8.159429949142055e-05,-1.0000071983705352,0.02138607777219967,0.6377645297852638,189.14129992893763,-0.0013527081139508926,0.0026929656118305063,-0.01273988626076783,0.006148900560744797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-12,0.009750789702241872,0.1286826345331102,9.094729582074174e-05,-0.9999670532783422,0.02173796967166998,0.6543471731293451,190.99459784371513,0.006231585762748245,0.005533939053421477,-0.011836503136834486,0.011371107972508303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-13,-0.0029558450087626715,0.23619882857197907,0.0001269965315447036,-1.0000117546927163,0.021757297937227138,0.5587549550984341,190.4308809552874,-0.002245082808154545,0.016631347747808962,-0.007552713632514895,-0.003994276958175986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-14,-0.002832423867684788,-0.03212834494476699,0.00011092671224369385,-0.9999618809592103,0.02130872004668496,0.46401074961673855,189.8922631399972,0.007259042518753501,0.016369819916471493,-0.004694304514162766,-0.0025376531952651738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-15,-0.008217213923363378,-0.06808765511333165,0.00014293791804832675,-0.9999878255828544,0.02017839730423293,0.28846980800348204,188.33827127729143,0.002311827624194621,0.018671538127241316,-0.0082491422579557,-0.012933583155660114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-16,-0.008772947511904735,-0.05087581229800062,0.00013512486100183025,-0.999984607257727,0.01838895744961987,0.26155497727095195,186.69321605137415,0.0028990424699243083,0.02146013880579873,-0.0037667560631278662,-0.013292222311978638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19,-0.01092415941365982,0.2060155686964332,0.00014899364930779857,-1.0000682838304507,0.015944643268977283,-0.10036636875146641,184.66484887259347,-0.012748127911146814,0.008663742929113935,-0.018850146803286876,-0.005852479898484919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20,0.013923185049897382,-0.47362512871838225,0.00013944638120726632,-0.9999728009080842,0.014603329128588452,0.0773046131827047,187.2539542061942,0.005022716198102557,0.00635985839181763,-0.019752027888987316,0.011600200373398326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21,0.005251238042258951,0.08473316776882553,9.677327043268898e-05,-0.9999944798841456,0.013905539454916974,0.1712801639188541,188.2398556300572,0.0010336635214194892,0.003947694599605566,-0.014268891855492294,0.00923610983156171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22,0.009658173067700788,0.23908673008197906,9.513230055556656e-05,-0.9999770268565203,0.013899584438478553,0.2060735647665868,190.0667166028704,0.004324461211974924,0.0067679366415947595,-0.011313547367879198,0.00895035968006132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23,0.020398341412855285,0.12258187864911685,0.00011282802017899911,-0.9999609401806752,0.015172490971202714,0.2679890855419639,193.9835752759661,0.007423971610177303,0.0054749205788920475,-0.01641186216673905,0.01532559375946225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26,0.007440938988901187,-0.19673475904622006,9.718143162146371e-05,-0.9999991071355238,0.016687920061696924,0.30267445389582603,195.4323787689209,0.00017320104334160393,0.005963997763991369,-0.013028400589960512,0.005155150981705444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-27,-0.014395588880600796,0.3188215851884893,0.0001792810233067227,-0.9999932401198485,0.01687420472326712,0.16134771089361877,192.63916778564453,0.001321099458222357,0.019403247638574848,-0.015133299490990959,-0.013689481377750548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-28,0.006489092209217473,-0.26193291064610214,0.00013006874510989252,-0.9999567977477197,0.017046632754575068,0.24667606991964802,193.89328575134277,0.008322445925719815,0.011786489172574395,-0.013432967190336566,0.007601397582351914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-29,-0.004115394615269344,-0.18778695202390855,0.00011055522087063724,-1.000022074653552,0.016814410574514004,0.1662453828876602,193.09697805132186,-0.004280127109024622,0.009983845657352568,-0.011364033400563911,0.0014068268010674861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,-0.011112353112152295,0.16843594151173719,9.967750344891902e-05,-1.0000898690788675,0.01567747685220731,-0.0013085635614685032,190.96309443882532,-0.017353447549595273,0.008574908631482327,-0.010459815873059932,-0.01240203864141222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-02,0.0024533687511299053,-0.23524816100496007,0.00010562720725037277,-0.9999603001943245,0.014620885230655105,0.0417549980813007,191.43217250279017,0.007581197740430978,0.01209577450601605,-0.008124671253325277,0.00469055872968825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-03,0.0044911449807380835,0.2623449971682159,0.0001291818544903576,-0.999982231925842,0.013952817755635191,0.09881785082178979,192.29385566711426,0.0034013810372611913,0.008433976124172895,-0.016406900758006087,0.005468041009804818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-04,0.004766912866540989,-0.22447092709260233,8.405080202282089e-05,-0.9999910496513772,0.013637737045575441,0.20594922559867102,193.2126919882638,0.0017210970462570188,0.007103943771924692,-0.00913573795067714,0.0049490722742903115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-05,0.008070293787248002,0.04866599848790393,7.364428911482061e-05,-0.9999805181513333,0.013821840814020239,0.34275309396444414,194.77828407287598,0.003764140425798455,0.0037597672303822144,-0.010584541035169323,0.00861923386271189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-06,-0.005850201750109667,0.2179704902147291,6.964584001731855e-05,-1.0000174324879012,0.013507923608889427,0.39553706496304586,193.6421184539795,-0.0033954700805376914,0.008620595909563766,-0.004865772092896736,-0.0075430180531005685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-09,0.0020316110798810245,-0.19259014925316612,6.904276037010943e-05,-0.9999830554538522,0.01317992953807086,0.3308099474763111,194.03592382158553,0.0032811778122909647,0.0072323050221856046,-0.006164470769420933,0.0022493812596668145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-10,-0.004161869937953644,0.2361465155289117,8.761427164531329e-05,-0.9999923725945602,0.012514900526232603,0.24556738613321058,193.23004967825753,0.0014799906608812727,0.012128173680598804,-0.004801536381949435,-0.005903169983165408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-11,-0.0024551851148899104,-0.2306062206050986,7.858155231002218e-05,-0.9999825199650909,0.011641111817932358,0.14179102912456742,192.75621604919434,0.003377668013858478,0.010119289598484515,-0.005027793076067187,-0.003868749005482016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-12,0.011114580315113191,0.19468701473124223,9.565519620779486e-05,-0.9999995003804327,0.011562108297792978,0.05387770729267942,194.91057068961007,9.630477726910566e-05,0.0019554767809828455,-0.016688732101305077,0.011318734617755708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-13,0.0017770203171448003,-0.06365610922780994,5.9669586015889075e-05,-0.9999975317974611,0.011590526344834519,-0.0108759632037183,195.2572386605399,0.0004810787654370311,0.004310643276433173,-0.007340275321046895,0.0030784723908217704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-16,-0.0018955287338936395,0.298652138217782,0.0001559625242172337,-1.0000210053426593,0.011367247993332464,0.16435024937013068,194.88747351510185,-0.0041014452047902295,0.00769372155714925,-0.022701420750585313,-0.002919230061041635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
