Ticker,Date,NewsCount,SentimentMean,SentimentStd,SentimentMin,SentimentMax,SentimentConfidenceMean,SentimentGeminiShare,SentimentOllamaShare
RIOT,2026-03-26,3,-0.02037037037037037,0.017858612520357323,-0.03333333333333333,0.0,0.10185185185185186,0.0,0.0
RIOT,2026-03-30,1,-0.02631578947368421,0.0,-0.02631578947368421,-0.02631578947368421,0.13157894736842105,0.0,0.0
RIOT,2026-03-31,2,-0.022871376811594204,0.011849162547057182,-0.03125,-0.014492753623188406,0.11435688405797101,0.0,0.0
RIOT,2026-04-01,2,0.0,0.0,0.0,0.0,0.09433962264150943,0.0,0.0
RIOT,2026-04-02,2,0.007246376811594203,0.010247924365022427,0.0,0.014492753623188406,0.036231884057971016,0.0,0.0
