leaderboard_version,ticker,interval,experiment_preset,run_label,seed,timesteps,learning_rate,gamma,ent_coef,include_news,use_stationary_features,threshold,horizon,transaction_cost_rate,trade_penalty,execution_mode,spread_bps,slippage_bps,max_weight_delta_per_step,reward_mode,rolling_reward_window,reward_epsilon,reward_pnl_scale,reward_return_scale,reward_direction_scale,reward_hold_penalty_scale,reward_drawdown_penalty_scale,reward_action_bonus_scale,reward_turnover_penalty_scale,reward_clip,reward_ignore_transaction_cost,bars_per_year,val_overall_accuracy,val_actionable_accuracy,val_actionable_support,val_trade_count,val_trade_rate,val_trade_win_rate,val_cumulative_signal_return,test_overall_accuracy,test_actionable_accuracy,test_actionable_support,test_trade_count,test_trade_rate,test_trade_win_rate,test_cumulative_signal_return,val_alpha_vs_qqq,test_alpha_vs_qqq,ranking_score,run_duration_seconds,val_reward_total_mean,val_reward_total_sum,val_reward_portfolio_return_mean,val_reward_direction_mean,val_reward_pnl_mean,val_reward_hold_penalty_mean,val_reward_action_bonus_mean,val_reward_turnover_penalty_mean,val_reward_drawdown_penalty_mean,val_reward_drawdown_mean,test_reward_total_mean,test_reward_total_sum,test_reward_portfolio_return_mean,test_reward_direction_mean,test_reward_pnl_mean,test_reward_hold_penalty_mean,test_reward_action_bonus_mean,test_reward_turnover_penalty_mean,test_reward_drawdown_penalty_mean,test_reward_drawdown_mean,val_cumulative_return,val_sharpe_ratio,val_sortino_ratio,val_max_drawdown,test_cumulative_return,test_sharpe_ratio,test_sortino_ratio,test_max_drawdown,val_benchmark_cumulative_return,val_benchmark_sharpe_ratio,val_benchmark_sortino_ratio,val_benchmark_max_drawdown,test_benchmark_cumulative_return,test_benchmark_sharpe_ratio,test_benchmark_sortino_ratio,test_benchmark_max_drawdown,model_path,test_return_mean_by_config,test_return_std_by_config,config_seed_count,test_return_cv_by_config,high_return_cv_risk,robustness_score
2,NVDA,5m,intraday_5m,nvda-intraday-5m-triggered-20k,21,20000,0.0003,0.99,0.07,0,1,0.001,3,0.001,0.08,next_bar,1.0,1.0,0.15,sortino,100,1e-06,0.0,1.0,0.3,0.12,0.12,0.0,0.1,1.0,0,19656,0.39373970345963755,0.5666666666666667,420,606,0.9983525535420099,0.5264026402640264,-0.0067520117004002955,0.2582236842105263,0.4373259052924791,359,607,0.9983552631578947,0.45799011532125206,-0.18939194518316682,-0.00564387213906381,-0.1194379306799438,0.43990372307246123,67.88709855079651,0.14798850111536463,89.82902017702632,-1.5732023135120533e-05,-1.2529549104781108e-05,0.0,-3.506760632256319e-07,0.0,0.0,-0.0016127895120899144,0.013439912600749289,-0.056281483604452814,-34.21914203150731,-0.00010758164622104365,-9.95642432630422e-05,0.0,-3.13397311154227e-07,0.0,0.0,-0.0034192456707498008,0.028493713922915005,-0.010582754342362666,-0.13204335747051346,-0.13100894508894226,-0.06997243126654862,-0.06409987709985288,-1.034596489361055,-1.0293625946703027,-0.07183403673214417,-0.0049388822032988555,-0.5821117309426581,-0.9778055412332589,-0.06558052999446884,0.05533805358009092,7.000097475037402,10.551181291762834,-0.026259572401236664,data\experiment_snapshots\intraday_5m_triggered\model_20260414-000703Z_nvda-intraday-5m-triggered-20k_seed21_5m.zip,-0.11190140071647958,0.09645378016572022,10,0.8619532869843298,0,0.4128733590659142
2,NVDA,5m,intraday_5m,nvda-intraday-5m-triggered-20k,101,20000,0.0003,0.99,0.07,0,1,0.001,3,0.001,0.08,next_bar,1.0,1.0,0.15,sortino,100,1e-06,0.0,1.0,0.3,0.12,0.12,0.0,0.1,1.0,0,19656,0.39373970345963755,0.5666666666666667,420,606,0.9983525535420099,0.5264026402640264,-0.0067520117004002955,0.2582236842105263,0.4373259052924791,359,607,0.9983552631578947,0.45799011532125206,-0.18939194518316682,-0.0003750673801641291,-0.13040772349382634,0.43990372307246123,68.3627519607544,0.14346396010155674,87.08262378164494,-5.4669343471194514e-06,-4.169377892027689e-06,0.0,-3.506760632256319e-07,0.0,0.0,-0.0025538059344695926,0.02128171612057994,-0.03768260297339177,-22.911022607822197,-0.00012536744718086922,-0.00011360564056844373,0.0,-3.13397311154227e-07,0.0,0.0,-0.006195652768095517,0.05163043973412931,-0.005313949583462985,-0.033817955721138535,-0.033381925395149004,-0.07610362341326582,-0.07506966991373543,-0.819668094515736,-0.8241974548258496,-0.10435860384037943,-0.0049388822032988555,-0.5821117309426581,-0.9778055412332589,-0.06558052999446884,0.05533805358009092,7.000097475037402,10.551181291762834,-0.026259572401236664,data\experiment_snapshots\intraday_5m_triggered\model_20260414-001024Z_nvda-intraday-5m-triggered-20k_seed101_5m.zip,-0.11190140071647958,0.09645378016572022,10,0.8619532869843298,0,0.41177637978452597
2,NVDA,5m,intraday_5m,nvda-intraday-5m-triggered-20k,84,20000,0.0003,0.99,0.07,0,1,0.001,3,0.001,0.08,next_bar,1.0,1.0,0.15,sortino,100,1e-06,0.0,1.0,0.3,0.12,0.12,0.0,0.1,1.0,0,19656,0.39373970345963755,0.5666666666666667,420,606,0.9983525535420099,0.5264026402640264,-0.0067520117004002955,0.2582236842105263,0.4373259052924791,359,607,0.9983552631578947,0.45799011532125206,-0.18939194518316682,-0.0014615721114537017,-0.13472889256072862,0.43990372307246123,66.38614106178284,0.14336295208452796,87.02131191530847,-7.2162760468558704e-06,-4.249374494480678e-06,0.0,-3.506760632256319e-07,0.0,0.0,-0.0025541772822900983,0.021284810685750822,-0.037733515299157326,-22.941977301887654,-0.0001330424906923536,-0.00011574864552305777,0.0,-3.13397311154227e-07,0.0,0.0,-0.006290930244561935,0.0524244187046828,-0.006400454314752557,-0.04429855261186673,-0.04365816827586565,-0.07666873132999841,-0.0793908389806377,-0.8660554871648125,-0.8695160554249226,-0.10667540396078445,-0.0049388822032988555,-0.5821117309426581,-0.9778055412332589,-0.06558052999446884,0.05533805358009092,7.000097475037402,10.551181291762834,-0.026259572401236664,data\experiment_snapshots\intraday_5m_triggered\model_20260414-000915Z_nvda-intraday-5m-triggered-20k_seed84_5m.zip,-0.11190140071647958,0.09645378016572022,10,0.8619532869843298,0,0.4113442628778357
2,NVDA,5m,intraday_5m,nvda-intraday-5m-triggered-20k,512,20000,0.0003,0.99,0.07,0,1,0.001,3,0.001,0.08,next_bar,1.0,1.0,0.15,sortino,100,1e-06,0.0,1.0,0.3,0.12,0.12,0.0,0.1,1.0,0,19656,0.39373970345963755,0.5666666666666667,420,606,0.9983525535420099,0.5264026402640264,-0.0067520117004002955,0.2582236842105263,0.4373259052924791,359,607,0.9983552631578947,0.45799011532125206,-0.18939194518316682,-0.0014615721114537017,-0.13472889256072862,0.43990372307246123,66.75850081443787,0.14336295208452796,87.02131191530847,-7.2162760468558704e-06,-4.249374494480678e-06,0.0,-3.506760632256319e-07,0.0,0.0,-0.0025541772822900983,0.021284810685750822,-0.037733515299157326,-22.941977301887654,-0.0001330424906923536,-0.00011574864552305777,0.0,-3.13397311154227e-07,0.0,0.0,-0.006290930244561935,0.0524244187046828,-0.006400454314752557,-0.04429855261186673,-0.04365816827586565,-0.07666873132999841,-0.0793908389806377,-0.8660554871648125,-0.8695160554249226,-0.10667540396078445,-0.0049388822032988555,-0.5821117309426581,-0.9778055412332589,-0.06558052999446884,0.05533805358009092,7.000097475037402,10.551181291762834,-0.026259572401236664,data\experiment_snapshots\intraday_5m_triggered\model_20260414-001344Z_nvda-intraday-5m-triggered-20k_seed512_5m.zip,-0.11190140071647958,0.09645378016572022,10,0.8619532869843298,0,0.4113442628778357
2,NVDA,5m,intraday_5m,nvda-intraday-5m-triggered-20k,777,20000,0.0003,0.99,0.07,0,1,0.001,3,0.001,0.08,next_bar,1.0,1.0,0.15,sortino,100,1e-06,0.0,1.0,0.3,0.12,0.12,0.0,0.1,1.0,0,19656,0.38385502471169686,0.5660377358490566,318,452,0.7446457990115322,0.5376106194690266,0.04244283987988928,0.2993421052631579,0.4444444444444444,279,469,0.7713815789473685,0.4690831556503198,-0.1720542812489616,-0.11563046875670102,-0.19721778742568608,0.4527906217412141,67.40456962585449,0.12657706384066655,76.8322777512846,-0.00021095394203877291,2.718905894357752e-06,0.0,-4.358067707115302e-05,0.0,0.0,-0.006428376922601532,0.0535698076883461,-0.014934835076913377,-9.080379726763333,-0.0002505764622907289,-4.62628672310545e-05,0.0,-2.360573514164301e-05,0.0,0.0,-0.008570792632368027,0.0714232719364002,-0.12056935095999988,-2.858561189641559,-2.9407216257997715,-0.1244254044039943,-0.14187973384559516,-2.750595834703502,-2.7964840346645405,-0.1476964439272752,-0.0049388822032988555,-0.5821117309426581,-0.9778055412332589,-0.06558052999446884,0.05533805358009092,7.000097475037402,10.551181291762834,-0.026259572401236664,data\experiment_snapshots\intraday_5m_triggered\model_20260414-001451Z_nvda-intraday-5m-triggered-20k_seed777_5m.zip,-0.11190140071647958,0.09645378016572022,10,0.8619532869843298,0,0.4183696455585716
2,NVDA,5m,intraday_5m,nvda-intraday-5m-triggered-20k,256,20000,0.0003,0.99,0.07,0,1,0.001,3,0.001,0.08,next_bar,1.0,1.0,0.15,sortino,100,1e-06,0.0,1.0,0.3,0.12,0.12,0.0,0.1,1.0,0,19656,0.3904448105436573,0.5645933014354066,418,604,0.9950576606260296,0.5248344370860927,-0.011232778782309771,0.2582236842105263,0.4373259052924791,359,607,0.9983552631578947,0.45799011532125206,-0.18939194518316682,-0.09384028579710069,-0.11853379131737352,0.4375004260870692,67.25753402709961,0.1221868642102208,74.16742657560403,-0.00016881785151007803,-7.60226217688965e-05,0.0,-8.79832137832018e-07,0.0,0.0,-0.005269866930446521,0.04391555775372101,-0.029255175098618705,-17.787146459960173,-0.00010594858574878289,-4.426041513888109e-05,0.0,-3.13397311154227e-07,0.0,0.0,-0.005228588686525682,0.043571572387714017,-0.09877916800039954,-1.200901325750728,-1.0817942080178498,-0.120549459624539,-0.0631957377372826,-0.998939512676352,-1.3655820459536463,-0.09116919509757582,-0.0049388822032988555,-0.5821117309426581,-0.9778055412332589,-0.06558052999446884,0.05533805358009092,7.000097475037402,10.551181291762834,-0.026259572401236664,data\experiment_snapshots\intraday_5m_triggered\model_20260414-001237Z_nvda-intraday-5m-triggered-20k_seed256_5m.zip,-0.11190140071647958,0.09645378016572022,10,0.8619532869843298,0,0.4106641442783422
2,NVDA,5m,intraday_5m,nvda-intraday-5m-triggered-20k,13,20000,0.0003,0.99,0.07,0,1,0.001,3,0.001,0.08,next_bar,1.0,1.0,0.15,sortino,100,1e-06,0.0,1.0,0.3,0.12,0.12,0.0,0.1,1.0,0,19656,0.30807248764415157,0.0,0,0,0.0,0.0,0.0,0.40789473684210525,0.0,0,0,0.0,0.0,0.0,0.0049388822032988555,-0.05533805358009092,0.0,62.0583610534668,-0.0001704261571951026,-0.10344867741742729,0.0,0.0,0.0,-0.0001704261571951026,0.0,0.0,0.0,0.0,-0.00014074482126697963,-0.08557285133032361,0.0,0.0,0.0,-0.00014074482126697963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0049388822032988555,-0.5821117309426581,-0.9778055412332589,-0.06558052999446884,0.05533805358009092,7.000097475037402,10.551181291762834,-0.026259572401236664,data\experiment_snapshots\intraday_5m_triggered\model_20260414-000555Z_nvda-intraday-5m-triggered-20k_seed13_5m.zip,-0.11190140071647958,0.09645378016572022,10,0.8619532869843298,0,-0.014153338227852391
2,NVDA,5m,intraday_5m,nvda-intraday-5m-triggered-20k,7,20000,0.0003,0.99,0.07,0,1,0.001,3,0.001,0.08,next_bar,1.0,1.0,0.15,sortino,100,1e-06,0.0,1.0,0.3,0.12,0.12,0.0,0.1,1.0,0,19656,0.30807248764415157,0.0,0,0,0.0,0.0,0.0,0.40789473684210525,0.0,0,0,0.0,0.0,0.0,0.0049388822032988555,-0.05533805358009092,0.0,67.50895380973816,-0.0001704261571951026,-0.10344867741742729,0.0,0.0,0.0,-0.0001704261571951026,0.0,0.0,0.0,0.0,-0.00014074482126697963,-0.08557285133032361,0.0,0.0,0.0,-0.00014074482126697963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0049388822032988555,-0.5821117309426581,-0.9778055412332589,-0.06558052999446884,0.05533805358009092,7.000097475037402,10.551181291762834,-0.026259572401236664,data\experiment_snapshots\intraday_5m_triggered\model_20260414-000453Z_nvda-intraday-5m-triggered-20k_seed7_5m.zip,-0.11190140071647958,0.09645378016572022,10,0.8619532869843298,0,-0.014153338227852391
2,NVDA,5m,intraday_5m,nvda-intraday-5m-triggered-20k,42,20000,0.0003,0.99,0.07,0,1,0.001,3,0.001,0.08,next_bar,1.0,1.0,0.15,sortino,100,1e-06,0.0,1.0,0.3,0.12,0.12,0.0,0.1,1.0,0,19656,0.30807248764415157,0.0,0,0,0.0,0.0,0.0,0.40789473684210525,0.0,0,0,0.0,0.0,0.0,0.0049388822032988555,-0.05533805358009092,0.0,66.42648983001709,-0.0001704261571951026,-0.10344867741742729,0.0,0.0,0.0,-0.0001704261571951026,0.0,0.0,0.0,0.0,-0.00014074482126697963,-0.08557285133032361,0.0,0.0,0.0,-0.00014074482126697963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0049388822032988555,-0.5821117309426581,-0.9778055412332589,-0.06558052999446884,0.05533805358009092,7.000097475037402,10.551181291762834,-0.026259572401236664,data\experiment_snapshots\intraday_5m_triggered\model_20260414-000809Z_nvda-intraday-5m-triggered-20k_seed42_5m.zip,-0.11190140071647958,0.09645378016572022,10,0.8619532869843298,0,-0.014153338227852391
2,NVDA,5m,intraday_5m,nvda-intraday-5m-triggered-20k,123,20000,0.0003,0.99,0.07,0,1,0.001,3,0.001,0.08,next_bar,1.0,1.0,0.15,sortino,100,1e-06,0.0,1.0,0.3,0.12,0.12,0.0,0.1,1.0,0,19656,0.30807248764415157,0.0,0,0,0.0,0.0,0.0,0.40789473684210525,0.0,0,0,0.0,0.0,0.0,0.0049388822032988555,-0.05533805358009092,0.0,66.09922909736633,-0.0001704261571951026,-0.10344867741742729,0.0,0.0,0.0,-0.0001704261571951026,0.0,0.0,0.0,0.0,-0.00014074482126697963,-0.08557285133032361,0.0,0.0,0.0,-0.00014074482126697963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0049388822032988555,-0.5821117309426581,-0.9778055412332589,-0.06558052999446884,0.05533805358009092,7.000097475037402,10.551181291762834,-0.026259572401236664,data\experiment_snapshots\intraday_5m_triggered\model_20260414-001130Z_nvda-intraday-5m-triggered-20k_seed123_5m.zip,-0.11190140071647958,0.09645378016572022,10,0.8619532869843298,0,-0.014153338227852391
