leaderboard_version,ticker,run_label,seed,timesteps,learning_rate,gamma,ent_coef,include_news,use_stationary_features,threshold,horizon,transaction_cost_rate,trade_penalty,execution_mode,spread_bps,slippage_bps,max_weight_delta_per_step,reward_mode,rolling_reward_window,reward_epsilon,reward_pnl_scale,reward_return_scale,reward_direction_scale,reward_hold_penalty_scale,reward_drawdown_penalty_scale,reward_action_bonus_scale,reward_turnover_penalty_scale,reward_clip,reward_ignore_transaction_cost,val_overall_accuracy,val_actionable_accuracy,val_actionable_support,val_trade_count,val_trade_rate,val_trade_win_rate,val_cumulative_signal_return,test_overall_accuracy,test_actionable_accuracy,test_actionable_support,test_trade_count,test_trade_rate,test_trade_win_rate,test_cumulative_signal_return,val_alpha_vs_qqq,test_alpha_vs_qqq,ranking_score,run_duration_seconds,val_reward_total_mean,val_reward_total_sum,val_reward_portfolio_return_mean,val_reward_direction_mean,val_reward_pnl_mean,val_reward_hold_penalty_mean,val_reward_action_bonus_mean,val_reward_turnover_penalty_mean,val_reward_drawdown_penalty_mean,val_reward_drawdown_mean,test_reward_total_mean,test_reward_total_sum,test_reward_portfolio_return_mean,test_reward_direction_mean,test_reward_pnl_mean,test_reward_hold_penalty_mean,test_reward_action_bonus_mean,test_reward_turnover_penalty_mean,test_reward_drawdown_penalty_mean,test_reward_drawdown_mean,val_cumulative_return,val_sharpe_ratio,val_sortino_ratio,val_max_drawdown,test_cumulative_return,test_sharpe_ratio,test_sortino_ratio,test_max_drawdown,val_benchmark_cumulative_return,val_benchmark_sharpe_ratio,val_benchmark_sortino_ratio,val_benchmark_max_drawdown,test_benchmark_cumulative_return,test_benchmark_sharpe_ratio,test_benchmark_sortino_ratio,test_benchmark_max_drawdown,model_path,test_return_mean_by_config,test_return_std_by_config,config_seed_count,test_return_cv_by_config,high_return_cv_risk,robustness_score,interval,experiment_preset,bars_per_year,binary_actions,min_hold_bars,use_cooldown_obs
2,AMD,ppo_binary_extreme_amd,21,20000,0.0003,0.99,0.05,0,0,0.002,1,0.001,0.0,same_bar,0.0,0.0,0.0,sharpe,100,1e-06,0.0,1.0,0.35,0.1,0.1,0.5,0.05,1.0,1,0.4507042253521127,0.5,384,418,0.9812206572769951,0.4952153110047846,0.7790604293844396,0.477751756440281,0.5326370757180157,383,419,0.981264637002342,0.5298329355608592,1.3374972869203496,0.1197883021576426,0.8057636591285999,0.5543766791783233,2.5833969116210938,0.2680035120514984,114.16949613393834,0.0017171458649307,0.0018053150358787,0.0,-4.114470155972659e-05,0.2347417840375587,0.0,-0.0126384588527313,0.1263845885273132,0.1517516596135816,64.79795865499936,0.0024484396170546,0.0026310648347034,0.0,-6.972851755187547e-05,0.1276346604215456,0.0,-0.0179665562690806,0.1796655626908069,0.7414599248666858,0.943186012645644,1.4786458036288024,-0.4021784267400405,1.2249372400528618,1.1317408174758643,1.8133241716798936,-0.5300729614960908,0.6216716227090431,1.647336195666626,2.591428382444263,-0.1355773890565939,0.4191735809242618,1.0715771073744649,1.4323290522033865,-0.2288330692157109,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260509-064437Z_ppo_binary_extreme_amd_seed21.zip,1.3460905339666764,0.0365523538461584,3,0.0271544542687225,0,0.6330496467625953,1d,daily,252.0,1.0,0.0,
2,AMD,ppo_binary_extreme_amd,21,20000,0.0003,0.99,0.02,0,0,0.002,1,0.001,0.0,same_bar,0.0,0.0,0.0,sharpe,100,1e-06,0.0,1.0,0.35,0.1,0.1,0.5,0.05,1.0,1,0.448356807511737,0.5026315789473684,380,414,0.971830985915493,0.4975845410628019,0.9557123415671992,0.477751756440281,0.5326370757180157,383,419,0.981264637002342,0.5298329355608592,1.3374972869203496,0.255220555043544,0.8057636591285999,0.5917336201059646,2.712811231613159,0.267473316441795,113.94363280420468,0.0018854442259686,0.0020212042394231,0.0,-6.901328321715795e-05,0.2265258215962441,0.0,-0.0113391123364461,0.1133911233644617,0.1517516596135816,64.79795865499936,0.0024484396170546,0.0026310648347034,0.0,-6.972851755187547e-05,0.1276346604215456,0.0,-0.0179665562690806,0.1796655626908069,0.8768921777525871,1.0450281685438076,1.6371438677857415,-0.3522882241889512,1.2249372400528618,1.1317408174758643,1.8133241716798936,-0.5300729614960908,0.6216716227090431,1.647336195666626,2.591428382444263,-0.1355773890565939,0.4191735809242618,1.0715771073744649,1.4323290522033865,-0.2288330692157109,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260509-064435Z_ppo_binary_extreme_amd_seed21.zip,1.3460905339666764,0.0365523538461584,3,0.0271544542687225,0,0.6705381666376051,1d,daily,252.0,1.0,0.0,
2,AMD,ppo_binary_extreme_amd,21,40000,0.0003,0.99,0.02,0,0,0.002,1,0.001,0.0,same_bar,0.0,0.0,0.0,sharpe,100,1e-06,0.0,1.0,0.35,0.1,0.1,0.5,0.05,1.0,1,0.448356807511737,0.5026315789473684,380,414,0.971830985915493,0.4975845410628019,0.9557123415671992,0.477751756440281,0.5326370757180157,383,419,0.981264637002342,0.5298329355608592,1.3374972869203496,0.255220555043544,0.8057636591285999,0.5917336201059646,3.813193082809448,0.267473316441795,113.94363280420468,0.0018854442259686,0.0020212042394231,0.0,-6.901328321715795e-05,0.2265258215962441,0.0,-0.0113391123364461,0.1133911233644617,0.1517516596135816,64.79795865499936,0.0024484396170546,0.0026310648347034,0.0,-6.972851755187547e-05,0.1276346604215456,0.0,-0.0179665562690806,0.1796655626908069,0.8768921777525871,1.0450281685438076,1.6371438677857415,-0.3522882241889512,1.2249372400528618,1.1317408174758643,1.8133241716798936,-0.5300729614960908,0.6216716227090431,1.647336195666626,2.591428382444263,-0.1355773890565939,0.4191735809242618,1.0715771073744649,1.4323290522033865,-0.2288330692157109,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260509-064441Z_ppo_binary_extreme_amd_seed21.zip,1.2924625888269687,0.1225977030383734,3,0.0948559007418871,0,0.6698611521728735,1d,daily,252.0,1.0,0.0,
2,AMD,ppo_binary_extreme_amd,13,20000,0.0003,0.99,0.02,0,0,0.002,1,0.001,0.0,same_bar,0.0,0.0,0.0,sharpe,100,1e-06,0.0,1.0,0.35,0.1,0.1,0.5,0.05,1.0,1,0.4436619718309859,0.5,378,412,0.9671361502347418,0.4951456310679611,0.847330793714546,0.48711943793911,0.5348837209302325,387,422,0.9882903981264636,0.5308056872037915,1.3146004050443416,0.1120256253629361,0.8037832132735319,0.5680098480632976,2.5606770515441895,0.266445306438327,113.50570054272728,0.0016965925231134,0.0018869464011037,0.0,-7.224994419517083e-05,0.2323943661971831,0.0,-0.0114212561303994,0.1142125613039942,0.170672722913015,72.87725268385742,0.0024370259139761,0.0026194493295266,0.0,-3.1143225584416994e-05,0.1416861826697892,0.0,-0.0181200980213088,0.1812009802130887,0.7336972480719792,0.9436042997696984,1.4706061450746992,-0.3560197503127754,1.2229567941977937,1.134718784217762,1.856649946016709,-0.5200381458282234,0.6216716227090431,1.647336195666626,2.591428382444263,-0.1355773890565939,0.4191735809242618,1.0715771073744649,1.4323290522033865,-0.2288330692157109,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260509-064422Z_ppo_binary_extreme_amd_seed13.zip,1.3460905339666764,0.0365523538461584,3,0.0271544542687225,0,0.646372438801452,1d,daily,252.0,1.0,0.0,
2,AMD,ppo_binary_extreme_amd,13,20000,0.0003,0.99,0.05,0,0,0.002,1,0.001,0.0,same_bar,0.0,0.0,0.0,sharpe,100,1e-06,0.0,1.0,0.35,0.1,0.1,0.5,0.05,1.0,1,0.4436619718309859,0.5,378,412,0.9671361502347418,0.4951456310679611,0.847330793714546,0.48711943793911,0.5348837209302325,387,422,0.9882903981264636,0.5308056872037915,1.3146004050443416,0.1120256253629361,0.8037832132735319,0.5680098480632976,2.491462230682373,0.266445306438327,113.50570054272728,0.0016965925231134,0.0018869464011037,0.0,-7.224994419517083e-05,0.2323943661971831,0.0,-0.0114212561303994,0.1142125613039942,0.170672722913015,72.87725268385742,0.0024370259139761,0.0026194493295266,0.0,-3.1143225584416994e-05,0.1416861826697892,0.0,-0.0181200980213088,0.1812009802130887,0.7336972480719792,0.9436042997696984,1.4706061450746992,-0.3560197503127754,1.2229567941977937,1.134718784217762,1.856649946016709,-0.5200381458282234,0.6216716227090431,1.647336195666626,2.591428382444263,-0.1355773890565939,0.4191735809242618,1.0715771073744649,1.4323290522033865,-0.2288330692157109,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260509-064424Z_ppo_binary_extreme_amd_seed13.zip,1.3460905339666764,0.0365523538461584,3,0.0271544542687225,0,0.646372438801452,1d,daily,252.0,1.0,0.0,
2,AMD,ppo_binary_extreme_amd,7,40000,0.0003,0.99,0.05,0,0,0.002,1,0.001,0.0,same_bar,0.0,0.0,0.0,sharpe,100,1e-06,0.0,1.0,0.35,0.1,0.1,0.5,0.05,1.0,1,0.4624413145539906,0.5025510204081632,392,426,1.0,0.4976525821596244,0.8771671605558087,0.48711943793911,0.5319693094629157,391,427,1.0,0.5292740046838408,1.386173909935338,0.1944356895389254,0.8477064818211173,0.5760047169631306,3.6476151943206783,0.2478460314744043,105.58240940809624,0.0018131787516517,0.0019362521057029,0.0,0.0,0.210093896713615,0.0,-0.0119307830803976,0.1193078308039763,0.1392963653450721,59.479548002345794,0.0024712892424715,0.0026994632866431,0.0,0.0,0.1112412177985948,0.0,-0.0179056314321587,0.1790563143215874,0.8161073122479685,0.9992386312630872,1.5854825242110302,-0.3740087153604667,1.2668800627453791,1.164905634076956,1.8950511453861751,-0.5253074713892469,0.6216716227090431,1.647336195666626,2.591428382444263,-0.1355773890565939,0.4191735809242618,1.0715771073744649,1.4323290522033865,-0.2288330692157109,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260509-064419Z_ppo_binary_extreme_amd_seed7.zip,1.2928463328543842,0.1219463394289959,3,0.094323924143219,0,0.6583612114510726,1d,daily,252.0,1.0,0.0,
2,AMD,ppo_binary_extreme_amd,7,40000,0.0003,0.99,0.02,0,0,0.002,1,0.001,0.0,same_bar,0.0,0.0,0.0,sharpe,100,1e-06,0.0,1.0,0.35,0.1,0.1,0.5,0.05,1.0,1,0.4624413145539906,0.5025510204081632,392,426,1.0,0.4976525821596244,0.8771671605558087,0.48711943793911,0.5319693094629157,391,427,1.0,0.5292740046838408,1.386173909935338,0.1944356895389254,0.8477064818211173,0.5760047169631306,3.6816718578338623,0.2478460314744043,105.58240940809624,0.0018131787516517,0.0019362521057029,0.0,0.0,0.210093896713615,0.0,-0.0119307830803976,0.1193078308039763,0.1392963653450721,59.479548002345794,0.0024712892424715,0.0026994632866431,0.0,0.0,0.1112412177985948,0.0,-0.0179056314321587,0.1790563143215874,0.8161073122479685,0.9992386312630872,1.5854825242110302,-0.3740087153604667,1.2668800627453791,1.164905634076956,1.8950511453861751,-0.5253074713892469,0.6216716227090431,1.647336195666626,2.591428382444263,-0.1355773890565939,0.4191735809242618,1.0715771073744649,1.4323290522033865,-0.2288330692157109,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260509-064415Z_ppo_binary_extreme_amd_seed7.zip,1.2924625888269687,0.1225977030383734,3,0.0948559007418871,0,0.6583558916850859,1d,daily,252.0,1.0,0.0,
2,AMD,ppo_binary_extreme_amd,7,20000,0.0003,0.99,0.05,0,0,0.002,1,0.001,0.0,same_bar,0.0,0.0,0.0,sharpe,100,1e-06,0.0,1.0,0.35,0.1,0.1,0.5,0.05,1.0,1,0.4624413145539906,0.5025510204081632,392,426,1.0,0.4976525821596244,0.8771671605558087,0.48711943793911,0.5319693094629157,391,427,1.0,0.5292740046838408,1.386173909935338,0.1944356895389254,0.8477064818211173,0.5760047169631306,2.519629955291748,0.2478460314744043,105.58240940809624,0.0018131787516517,0.0019362521057029,0.0,0.0,0.210093896713615,0.0,-0.0119307830803976,0.1193078308039763,0.1392963653450721,59.479548002345794,0.0024712892424715,0.0026994632866431,0.0,0.0,0.1112412177985948,0.0,-0.0179056314321587,0.1790563143215874,0.8161073122479685,0.9992386312630872,1.5854825242110302,-0.3740087153604667,1.2668800627453791,1.164905634076956,1.8950511453861751,-0.5253074713892469,0.6216716227090431,1.647336195666626,2.591428382444263,-0.1355773890565939,0.4191735809242618,1.0715771073744649,1.4323290522033865,-0.2288330692157109,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260509-064412Z_ppo_binary_extreme_amd_seed7.zip,1.3460905339666764,0.0365523538461584,3,0.0271544542687225,0,0.6590329061498176,1d,daily,252.0,1.0,0.0,
2,AMD,ppo_binary_extreme_amd,7,20000,0.0003,0.99,0.02,0,0,0.002,1,0.001,0.0,same_bar,0.0,0.0,0.0,sharpe,100,1e-06,0.0,1.0,0.35,0.1,0.1,0.5,0.05,1.0,1,0.4624413145539906,0.5025510204081632,392,426,1.0,0.4976525821596244,0.8771671605558087,0.48711943793911,0.5319693094629157,391,427,1.0,0.5292740046838408,1.386173909935338,0.1944356895389254,0.8477064818211173,0.5760047169631306,3.947390079498291,0.2478460314744043,105.58240940809624,0.0018131787516517,0.0019362521057029,0.0,0.0,0.210093896713615,0.0,-0.0119307830803976,0.1193078308039763,0.1392963653450721,59.479548002345794,0.0024712892424715,0.0026994632866431,0.0,0.0,0.1112412177985948,0.0,-0.0179056314321587,0.1790563143215874,0.8161073122479685,0.9992386312630872,1.5854825242110302,-0.3740087153604667,1.2668800627453791,1.164905634076956,1.8950511453861751,-0.5253074713892469,0.6216716227090431,1.647336195666626,2.591428382444263,-0.1355773890565939,0.4191735809242618,1.0715771073744649,1.4323290522033865,-0.2288330692157109,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260509-064409Z_ppo_binary_extreme_amd_seed7.zip,1.3460905339666764,0.0365523538461584,3,0.0271544542687225,0,0.6590329061498176,1d,daily,252.0,1.0,0.0,
2,AMD,ppo_binary_extreme_amd,13,40000,0.0003,0.99,0.02,0,0,0.002,1,0.001,0.0,same_bar,0.0,0.0,0.0,sharpe,100,1e-06,0.0,1.0,0.35,0.1,0.1,0.5,0.05,1.0,1,0.448356807511737,0.5013123359580053,381,415,0.9741784037558684,0.4963855421686747,0.5986552965219358,0.4800936768149882,0.5340314136125655,382,417,0.9765807962529274,0.5299760191846523,1.1537165696252183,-0.0555821240378311,0.5307600666518131,0.5193028899339922,3.7661349773406982,0.2478099132277594,105.56702303502551,0.0014528838415214,0.0015404925769719,0.0,-7.940608805482105e-05,0.2253521126760563,0.0,-0.0123483105117193,0.1234831051171938,0.164446947559076,70.21884660772545,0.002129074356651,0.002443886640734,0.0,-6.404339937116203e-05,0.1440281030444964,0.0,-0.0199629678156345,0.1996296781563458,0.5660894986712119,0.8131419564463753,1.2531819175400396,-0.3850197112962932,0.9499336475760748,0.9932608930358594,1.5704444037256766,-0.5195671387381998,0.6216716227090431,1.647336195666626,2.591428382444263,-0.1355773890565939,0.4191735809242618,1.0715771073744649,1.4323290522033865,-0.2288330692157109,/Users/nettenz/Projects/agentic-dev/reinforcement-learning-stocks/data/experiment_snapshots/model_20260509-064428Z_ppo_binary_extreme_amd_seed13.zip,1.2924625888269687,0.1225977030383734,3,0.0948559007418871,0,0.5697943837090267,1d,daily,252.0,1.0,0.0,
