leaderboard_version,ticker,interval,experiment_preset,run_label,seed,timesteps,learning_rate,gamma,ent_coef,include_news,use_stationary_features,threshold,horizon,transaction_cost_rate,trade_penalty,execution_mode,spread_bps,slippage_bps,max_weight_delta_per_step,reward_mode,rolling_reward_window,reward_epsilon,reward_pnl_scale,reward_return_scale,reward_direction_scale,reward_hold_penalty_scale,reward_drawdown_penalty_scale,reward_action_bonus_scale,reward_turnover_penalty_scale,reward_clip,reward_ignore_transaction_cost,bars_per_year,val_overall_accuracy,val_actionable_accuracy,val_actionable_support,val_trade_count,val_trade_rate,val_trade_win_rate,val_cumulative_signal_return,test_overall_accuracy,test_actionable_accuracy,test_actionable_support,test_trade_count,test_trade_rate,test_trade_win_rate,test_cumulative_signal_return,val_alpha_vs_qqq,test_alpha_vs_qqq,ranking_score,run_duration_seconds,val_reward_total_mean,val_reward_total_sum,val_reward_portfolio_return_mean,val_reward_direction_mean,val_reward_pnl_mean,val_reward_hold_penalty_mean,val_reward_action_bonus_mean,val_reward_turnover_penalty_mean,val_reward_drawdown_penalty_mean,val_reward_drawdown_mean,test_reward_total_mean,test_reward_total_sum,test_reward_portfolio_return_mean,test_reward_direction_mean,test_reward_pnl_mean,test_reward_hold_penalty_mean,test_reward_action_bonus_mean,test_reward_turnover_penalty_mean,test_reward_drawdown_penalty_mean,test_reward_drawdown_mean,val_cumulative_return,val_sharpe_ratio,val_sortino_ratio,val_max_drawdown,test_cumulative_return,test_sharpe_ratio,test_sortino_ratio,test_max_drawdown,val_benchmark_cumulative_return,val_benchmark_sharpe_ratio,val_benchmark_sortino_ratio,val_benchmark_max_drawdown,test_benchmark_cumulative_return,test_benchmark_sharpe_ratio,test_benchmark_sortino_ratio,test_benchmark_max_drawdown,model_path,test_return_mean_by_config,test_return_std_by_config,config_seed_count,test_return_cv_by_config,high_return_cv_risk,robustness_score
2,NVDA,1d,daily,exp_1_nvda_10seed_foundation,4,50000,0.0003,0.99,0.05,0,1,0.002,1,0.001,0.05,next_bar,1.0,1.0,0.0,sparse,60,1e-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,252,0.06129032258064516,1.0,1,1,0.0032258064516129032,1.0,0.011762447342767768,0.3729903536977492,0.5365853658536586,205,221,0.7106109324758842,0.5203619909502263,0.3144057226910193,-0.3826482330233558,0.13619273592319003,0.8023524894685536,87.92929601669312,-0.002160090912150569,-0.6696281827666763,3.0018152397616505e-05,3.794337852505731e-05,0.0,0.0,0.0,0.0,0.0,3.849532047256103e-06,9.523546926444033e-05,0.02961823094124094,0.000899116330001905,0.0010363732716357663,0.0,0.0,0.0,0.0,0.0,0.04527887204205371,0.009293098231070163,0.7950132477641392,0.0,-0.0011933549346493377,0.2642346218244791,0.8371489612225218,1.1360808855013838,-0.1979611663895291,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\exp_1_nvda_10seed_foundation_snapshots\model_20260430-042524Z_exp_1_nvda_10seed_foundation_seed4.zip,0.11948510700634363,0.1368514453176997,10,1.1453431205483546,1,0.7813476001480719
2,NVDA,1d,daily,exp_1_nvda_10seed_foundation,10,50000,0.0003,0.99,0.05,0,1,0.002,1,0.001,0.05,next_bar,1.0,1.0,0.0,sparse,60,1e-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,252,0.3161290322580645,0.589041095890411,146,152,0.49032258064516127,0.5855263157894737,1.49346233243284,0.4533762057877814,0.5343511450381679,262,283,0.909967845659164,0.5159010600706714,0.09068751490529037,0.7719598268971513,-0.048595051581079574,0.6701784426820476,84.42743754386902,-0.0009409368788946782,-0.29169043245735027,0.002707555423237914,0.0031767987265592197,0.0,0.0,0.0,0.0,0.0,0.030046093744180675,-0.00038867099182339927,-0.12087667845707717,0.0006053060055055264,0.0006768487011639281,0.0,0.0,0.0,0.0,0.0,0.08546241298882407,1.1639011581515772,2.052814694632654,2.8344007703429717,-0.1923148294413971,0.07944683432020949,0.35863008869952034,0.47541243293935326,-0.25803115914268926,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\exp_1_nvda_10seed_foundation_snapshots\model_20260430-043417Z_exp_1_nvda_10seed_foundation_seed10.zip,0.11948510700634363,0.1368514453176997,10,1.1453431205483546,1,0.651131008775844
2,NVDA,1d,daily,exp_1_nvda_10seed_foundation,9,50000,0.0003,0.99,0.05,0,1,0.002,1,0.001,0.05,next_bar,1.0,1.0,0.0,sparse,60,1e-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,252,0.49032258064516127,0.5843137254901961,255,270,0.8709677419354839,0.5703703703703704,1.6382508333052814,0.3440514469453376,0.5128205128205128,195,210,0.6752411575562701,0.49523809523809526,-0.07116192171708202,1.0754286494447294,-0.2976722496824875,0.6632679738562093,92.78801560401917,-0.0006205032600597567,-0.1923560106185246,0.0033458458931167607,0.003584910568417811,0.0,0.0,0.0,0.0,0.0,0.053681893805481634,-0.0010409330655177563,-0.3237301833760222,-0.00032183723524885046,0.00010349270962767008,0.0,0.0,0.0,0.0,0.0,0.23721718774189807,1.4673699806991554,1.8044329612477186,2.766581585200005,-0.21596304847002423,-0.16963036378119845,-0.2182717564326143,-0.25767943460536236,-0.46595280754469237,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\exp_1_nvda_10seed_foundation_snapshots\model_20260430-043253Z_exp_1_nvda_10seed_foundation_seed9.zip,0.11948510700634363,0.1368514453176997,10,1.1453431205483546,1,0.6184726570489927
2,NVDA,1d,daily,exp_1_nvda_10seed_foundation,5,50000,0.0003,0.99,0.05,0,1,0.002,1,0.001,0.05,next_bar,1.0,1.0,0.0,sparse,60,1e-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,252,0.5225806451612903,0.5833333333333334,276,293,0.9451612903225807,0.5665529010238908,1.6288907224111382,0.4919614147909968,0.5373665480427047,281,301,0.9678456591639871,0.521594684385382,0.17207807703756783,1.1387643810763362,0.04076463595402968,0.6616325369738338,87.79125165939331,-0.0005536268754680865,-0.1716243313951068,0.003434156550424397,0.003575571427162312,0.0,0.0,0.0,0.0,0.0,0.07322897932245151,-0.00015466348113749538,-0.04810034263376106,0.0008892153482770489,0.0009450072444952977,0.0,0.0,0.0,0.0,0.0,0.08841202179975069,1.5307057123307621,1.8393676869942919,2.8600898141899536,-0.26619507913303897,0.16880652185531875,0.5081645355194175,0.6660254259179659,-0.31914592330711944,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\exp_1_nvda_10seed_foundation_snapshots\model_20260430-042652Z_exp_1_nvda_10seed_foundation_seed5.zip,0.11948510700634363,0.1368514453176997,10,1.1453431205483546,1,0.6519572300992217
2,NVDA,1d,daily,exp_1_nvda_10seed_foundation,1,50000,0.0003,0.99,0.05,0,1,0.002,1,0.001,0.05,next_bar,1.0,1.0,0.0,sparse,60,1e-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,252,0.5161290322580645,0.583941605839416,274,292,0.9419354838709677,0.565068493150685,1.7499588817507936,0.47266881028938906,0.5287769784172662,278,300,0.9646302250803859,0.51,0.011058467405624217,1.2898324712936609,-0.11527548010060329,0.6614913508649135,91.46193838119507,-0.0003941136364063429,-0.1221752272859663,0.0036208402943140655,0.0037244165920767374,0.0,0.0,0.0,0.0,0.0,0.06378740392118455,-0.0005632879977657315,-0.17518256730514248,0.000421280222520437,0.00046697417755557776,0.0,0.0,0.0,0.0,0.0,0.10701308581129461,1.6817738025480868,1.9405756828930372,3.0661738268263408,-0.2701472240859907,0.012766405800685776,0.2432477179938912,0.31650403519934633,-0.38211577562338117,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\exp_1_nvda_10seed_foundation_snapshots\model_20260430-042058Z_exp_1_nvda_10seed_foundation_seed1.zip,0.11948510700634363,0.1368514453176997,10,1.1453431205483546,1,0.6357521402782621
2,NVDA,1d,daily,exp_1_nvda_10seed_foundation,8,50000,0.0003,0.99,0.05,0,1,0.002,1,0.001,0.05,next_bar,1.0,1.0,0.0,sparse,60,1e-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,252,0.5387096774193548,0.5818815331010453,287,305,0.9838709677419355,0.5639344262295082,2.0446854303256603,0.4887459807073955,0.5467625899280576,278,300,0.9646302250803859,0.5266666666666666,0.23161206706253323,1.5682829516521128,0.12757700852384213,0.6601210944193752,87.64152073860168,-0.00010009695838798623,-0.031030057100275732,0.0039663229847844645,0.004075307072719032,0.0,0.0,0.0,0.0,0.0,0.054249358734475304,7.267333887787704e-05,0.02260140839101976,0.0011132178560144988,0.001104937464276216,0.0,0.0,0.0,0.0,0.0,0.08022895117594228,1.9602242829065388,2.065933252782447,3.3506585702260714,-0.24836761641507588,0.2556188944251312,0.6397801528797579,0.8697226882748359,-0.3089620374050225,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\exp_1_nvda_10seed_foundation_snapshots\model_20260430-043120Z_exp_1_nvda_10seed_foundation_seed8.zip,0.11948510700634363,0.1368514453176997,10,1.1453431205483546,1,0.6596694169076265
2,NVDA,1d,daily,exp_1_nvda_10seed_foundation,3,50000,0.0003,0.99,0.05,0,1,0.002,1,0.001,0.05,next_bar,1.0,1.0,0.0,sparse,60,1e-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,252,0.4645161290322581,0.5785123966942148,242,256,0.8258064516129032,0.5625,1.5421439005422082,0.24115755627009647,0.5041322314049587,121,129,0.41479099678456594,0.4883720930232558,-0.020420348184841175,0.8684490561048077,-0.2562801810211037,0.6580061983471075,89.42640471458435,-0.0008390536190789057,-0.26010662191446077,0.0030096691211722415,0.0034058262388290657,0.0,0.0,0.0,0.0,0.0,0.09645128802300243,-0.0009325390545630429,-0.29001964596910634,-0.00024003548218178844,0.00015972747457485513,0.0,0.0,0.0,0.0,0.0,0.11083912048482762,1.2603903873592337,1.7310378322554782,2.6732427343158105,-0.2969680207033556,-0.12823829511981466,-0.188032322536104,-0.21760244235673581,-0.27941880532206054,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\exp_1_nvda_10seed_foundation_snapshots\model_20260430-042356Z_exp_1_nvda_10seed_foundation_seed3.zip,0.11948510700634363,0.1368514453176997,10,1.1453431205483546,1,0.6172057407750507
2,NVDA,1d,daily,exp_1_nvda_10seed_foundation,7,50000,0.0003,0.99,0.05,0,1,0.002,1,0.001,0.05,next_bar,1.0,1.0,0.0,sparse,60,1e-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,252,0.5419354838709678,0.5773195876288659,291,309,0.9967741935483871,0.5598705501618123,1.932223946499949,0.5016077170418006,0.5416666666666666,288,310,0.9967845659163987,0.5225806451612903,0.17613604105117853,1.4896867781751715,0.10117302520087246,0.6566209588629767,89.55629658699036,-0.00018308688823438825,-0.056756935352660354,0.003880396041981789,0.003955376716706262,0.0,0.0,0.0,0.0,0.0,0.05538094219198233,3.52884453110962e-06,0.0010974706491750919,0.0010462563940600962,0.0009615294010967008,0.0,0.0,0.0,0.0,0.0,0.08429363949897684,1.8816281094295975,2.0186967705353047,3.3096288739187445,-0.2490125527222028,0.22921491110216152,0.5999470993526852,0.8275104469517661,-0.3197961693682855,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\exp_1_nvda_10seed_foundation_snapshots\model_20260430-042952Z_exp_1_nvda_10seed_foundation_seed7.zip,0.11948510700634363,0.1368514453176997,10,1.1453431205483546,1,0.6535021841294704
2,NVDA,1d,daily,exp_1_nvda_10seed_foundation,6,50000,0.0003,0.99,0.05,0,1,0.002,1,0.001,0.05,next_bar,1.0,1.0,0.0,sparse,60,1e-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,252,0.5,0.5719557195571956,271,289,0.932258064516129,0.5536332179930796,1.2417427100529865,0.48231511254019294,0.5401459854014599,274,294,0.9453376205787781,0.5204081632653061,0.2904554498121461,0.781862452079708,0.1577265481122585,0.6520678251765217,91.2187614440918,-0.0009304806679515756,-0.28844900706498844,0.002938218227994041,0.003060259908983846,0.0,0.0,0.0,0.0,0.0,0.0659061406369803,0.00015162637577876637,0.04715580286719634,0.0011730381195651982,0.0012389162660310562,0.0,0.0,0.0,0.0,0.0,0.07387475076903768,1.173803783334134,1.5810061759154193,2.4794677578246045,-0.27742782241212327,0.28576843401354757,0.6889523679274518,0.9447313003257956,-0.3061000921571859,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\exp_1_nvda_10seed_foundation_snapshots\model_20260430-042823Z_exp_1_nvda_10seed_foundation_seed6.zip,0.11948510700634363,0.1368514453176997,10,1.1453431205483546,1,0.6547965620744771
2,NVDA,1d,daily,exp_1_nvda_10seed_foundation,2,50000,0.0003,0.99,0.05,0,1,0.002,1,0.001,0.05,next_bar,1.0,1.0,0.0,sparse,60,1e-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,252,0.05806451612903226,0.0,0,0,0.0,0.0,0.0,0.0707395498392283,0.0,0,0,0.0,0.0,0.0,-0.391941331254426,-0.12804188590128907,0.0,88.52501034736633,-0.0021699035217997964,-0.6726700917579369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005967195699234872,-0.18557978624620453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391941331254426,1.625408332669604,2.208505179591514,-0.13557738905659367,0.12804188590128907,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\exp_1_nvda_10seed_foundation_snapshots\model_20260430-042226Z_exp_1_nvda_10seed_foundation_seed2.zip,0.11948510700634363,0.1368514453176997,10,1.1453431205483546,1,-0.024257619795612452
