issue_code,reason,removed_at,leaderboard_version,ticker,run_label,seed,timesteps,learning_rate,gamma,ent_coef,include_news,use_stationary_features,threshold,horizon,transaction_cost_rate,trade_penalty,execution_mode,spread_bps,slippage_bps,max_weight_delta_per_step,reward_mode,rolling_reward_window,reward_epsilon,reward_pnl_scale,reward_return_scale,reward_direction_scale,reward_hold_penalty_scale,reward_drawdown_penalty_scale,reward_action_bonus_scale,reward_turnover_penalty_scale,reward_clip,reward_ignore_transaction_cost,val_overall_accuracy,val_actionable_accuracy,val_actionable_support,val_trade_count,val_trade_rate,val_trade_win_rate,val_cumulative_signal_return,test_overall_accuracy,test_actionable_accuracy,test_actionable_support,test_trade_count,test_trade_rate,test_trade_win_rate,test_cumulative_signal_return,val_alpha_vs_qqq,test_alpha_vs_qqq,ranking_score,run_duration_seconds,val_reward_total_mean,val_reward_total_sum,val_reward_portfolio_return_mean,val_reward_direction_mean,val_reward_pnl_mean,val_reward_hold_penalty_mean,val_reward_action_bonus_mean,val_reward_turnover_penalty_mean,val_reward_drawdown_penalty_mean,val_reward_drawdown_mean,test_reward_total_mean,test_reward_total_sum,test_reward_portfolio_return_mean,test_reward_direction_mean,test_reward_pnl_mean,test_reward_hold_penalty_mean,test_reward_action_bonus_mean,test_reward_turnover_penalty_mean,test_reward_drawdown_penalty_mean,test_reward_drawdown_mean,val_cumulative_return,val_sharpe_ratio,val_sortino_ratio,val_max_drawdown,test_cumulative_return,test_sharpe_ratio,test_sortino_ratio,test_max_drawdown,val_benchmark_cumulative_return,val_benchmark_sharpe_ratio,val_benchmark_sortino_ratio,val_benchmark_max_drawdown,test_benchmark_cumulative_return,test_benchmark_sharpe_ratio,test_benchmark_sortino_ratio,test_benchmark_max_drawdown,model_path,test_return_mean_by_config,test_return_std_by_config,config_seed_count,test_return_cv_by_config,high_return_cv_risk,robustness_score,interval,experiment_preset,bars_per_year,binary_actions,min_hold_bars,use_cooldown_obs
sanitize,Quarantined by sanity_scan.py,2026-05-19T23:38:36.271017+00:00,2,MU,sweep_mu_binary_action_pilot,42,40000,0.0003,0.99,0.05,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.0,sharpe,100,1e-06,0.0,1.0,0.35,0.0,0.1,0.02,0.0,1.0,1,0.4225352112676056,0.497191011235955,356,388,0.9107981220657276,0.4974226804123711,1.2408457535408757,0.5023364485981309,0.5529715762273901,387,410,0.9579439252336448,0.5487804878048781,3.720594611234663,0.4044639591138328,2.373989357616063,0.5978223097416888,34.527769804000854,0.1161774748278764,49.491604276675375,0.0019792447794809,0.0021991315437082,0.0,0.0,0.0098591549295774,0.0,-0.0066954833290839,0.0669548332908391,0.0624255695554714,26.7181437697418,0.0037745081418067,0.0043734039869138,0.0,0.0,0.0058878504672897,0.0,-0.0134198386569822,0.1341983865698227,1.0559379355697622,1.3059090612048183,2.250025440143824,-0.3929409104701422,2.7902629689178458,1.6606324309569458,2.326556003641859,-0.5171001599044576,0.6514739764559294,1.7103083836461093,2.683987304612146,-0.1355773890565937,0.4162736113017831,1.064666790392192,1.423020074218594,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260508-004552Z_sweep_mu_binary_action_pilot_seed42.zip,4.083375965575099,0.5130503114843242,2,0.1256436624522441,0,0.6937768448675946,1d,daily,252.0,1.0,,
sanitize,Quarantined by sanity_scan.py,2026-05-19T23:38:36.271017+00:00,2,MU,sweep_mu_overtrade_fix_v4,13,40000,0.0003,0.99,0.02,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.05,sharpe,100,1e-06,0.0,1.0,0.35,0.01,0.1,0.02,0.1,1.0,1,0.448356807511737,0.5,378,411,0.9647887323943662,0.4987834549878345,1.1381446615249269,0.0560747663551401,0.0,0,0,0.0,0.0,0.0,-0.5563686189043542,-0.4162736113017831,0.5996350364963503,78.98004150390625,0.1138679491860032,48.50774635323738,0.0002174404411806,0.0003173775652933,0.0,-4.636898639679974e-06,0.0004694835680751,0.0,-0.0009059052879801,0.0090590528798014,-0.0002967602851677,-0.1270134020518161,0.0,0.0,0.0,-0.0002967602851677,0.0,0.0,0.0,0.0,0.0951053575515752,1.1969697629445282,2.0144036166539925,-0.0583826919307999,0.0,0.0,0.0,0.0,0.6514739764559294,1.7103083836461093,2.683987304612146,-0.1355773890565937,0.4162736113017831,1.064666790392192,1.423020074218594,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260508-001559Z_sweep_mu_overtrade_fix_v4_seed13.zip,-0.3031094491114187,0.5250009661151902,3,1.7320508075688772,1,0.5156871672904833,1d,daily,252.0,,,
sanitize,Quarantined by sanity_scan.py,2026-05-19T23:38:36.271017+00:00,2,AMD,amd-confirm-champion-nextbar-20k,404,20000,0.0003,0.99,0.07,0,0,0.002,1,0.001,0.05,next_bar,1.0,1.0,0.25,sortino,100,1e-06,0.0,1.3,0.55,0.1,0.04,0.007,0.05,1.0,0,0.4290322580645161,0.515748031496063,254,279,0.9,0.4982078853046595,0.4262118291828047,0.3794212218649517,0.52,225,248,0.797427652733119,0.5201612903225806,0.8340980493877188,-0.3430375823282927,-0.0093254617338445,0.4925787471759902,67.63178873062134,0.102790729541207,31.86512615777419,0.000162373063823,0.0002005001343018,0.0,-0.0002049686253128,0.0008354838709677,0.0,-0.0008973627260654,0.0224340681516355,0.0804656656443473,25.02482201539201,0.0003747342299385,0.000484253615228,0.0,-0.0005890167615768,0.0011704180064308,0.0,-0.0006796794079362,0.0169919851984052,0.0489037489261332,0.6311973103769875,0.8267674080654096,-0.0551828695373554,0.1187164241674445,1.1206286200469335,2.021630529528548,-0.0651115565281678,0.391941331254426,1.625408332669604,2.208505179591514,-0.1355773890565936,0.128041885901289,0.5431946432399444,0.7349245650013833,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260413-213256Z_amd-confirm-champion-nextbar-20k_seed404.zip,0.4289796348568059,0.5580849752474174,5,1.3009591362855886,1,0.4784240112145531,,,,,,
sanitize,Quarantined by sanity_scan.py,2026-05-19T23:38:36.271017+00:00,2,NVDA,baseline_corrected_features_nextbar,7,20000,0.0003,0.99,0.02,0,0,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.0,sharpe,100,1e-06,0.0,1.0,0.35,0.1,0.1,0.02,0.05,1.0,1,0.3967136150234742,0.5299684542586751,317,342,0.8028169014084507,0.5263157894736842,0.9417454395732126,0.48711943793911,0.552,375,404,0.9461358313817332,0.5346534653465347,0.5543355054589822,0.915983649934091,0.1292834849868236,0.6112280518860853,52.27437376976013,0.1027153206385505,43.75672659202252,0.0023644900310413,0.0029680875643947,0.0,-0.0003744377477526,0.0169014084507042,0.0,-0.00853021053092,0.0853021053092003,0.0844120665289516,36.043952407862335,0.0012317306017903,0.0017037321602438,0.0,-8.11471728227067e-05,0.0129742388758782,0.0,-0.0047337619073996,0.0473376190739961,1.4928176070871428,1.7855862462528302,2.9152609263553355,-0.2394375447798598,0.5589940972595286,0.9941122076798812,1.4403391318583048,-0.2729820143293913,0.5768339571530519,1.5638075953671875,2.451670515099968,-0.1355773890565939,0.429710612272705,1.0894577749712635,1.4604235640274617,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260430-102621Z_baseline_corrected_features_nextbar_seed7.zip,0.6748213533577014,0.1043438050767987,3,0.1546243380675735,0,0.6215085797170257,1d,daily,252.0,,,
sanitize,Quarantined by sanity_scan.py,2026-05-19T23:38:36.271017+00:00,2,AMZN,sweep_amzn_stage1_pilot,42,40000,0.0003,0.99,0.03,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.0,sharpe,100,1e-06,0.0,1.0,0.35,0.0,0.1,0.02,0.0,1.0,1,0.4624413145539906,0.5429362880886427,361,413,0.9694835680751174,0.5302663438256658,0.9292742858166008,0.468384074941452,0.5253333333333333,375,410,0.9601873536299764,0.5341463414634147,0.4571562703645744,0.2136608595144669,-0.0344013263161075,0.6164029043553413,34.483726263046265,0.101970914501969,43.4396095778388,0.0015970471125552,0.0017310669074391,0.0,0.0,0.008262910798122,0.0,-0.0045005601625708,0.0450056016257089,0.0427572018137717,18.25732517448052,0.0009285637322465,0.0010881619664754,0.0,0.0,0.000983606557377,0.0,-0.0084814262289834,0.0848142622898342,0.83533248222351,1.3717671768909043,2.0503018698887927,-0.1944145787593789,0.3847722546081542,0.8077889730459591,1.2060524416280622,-0.2770698317034721,0.6216716227090431,1.647336195666626,2.591428382444263,-0.1355773890565939,0.4191735809242618,1.0715771073744649,1.4323290522033865,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260508-044105Z_sweep_amzn_stage1_pilot_seed42.zip,0.5417623853148487,0.1196511152223749,2,0.2208553389191812,0,0.6098740705967732,1d,daily,252.0,1.0,3.0,
sanitize,Quarantined by sanity_scan.py,2026-05-19T23:38:36.271017+00:00,2,AMZN,sweep_amzn_stage1_v2,13,60000,0.0003,0.99,0.08,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.0,sharpe,100,1e-06,0.0,1.0,0.35,0.0,0.1,0.02,0.0,1.0,1,0.4671361502347418,0.5407608695652174,368,421,0.988262910798122,0.5273159144893111,0.9174166312769096,0.4754098360655737,0.5231958762886598,388,426,0.9976580796252928,0.5352112676056338,0.4872629095673197,0.2217913925650043,0.0156335719688045,0.612058535384784,37.8968825340271,0.1008776774991726,42.97389061464756,0.0016045464166655,0.0017178084491082,0.0,0.0,0.008262910798122,0.0,-0.0044996627791373,0.0449966277913735,0.0421410260486467,17.99421812277216,0.001017871635394,0.0011399792845282,0.0,0.0,0.0002341920374707,0.0,-0.0081309244203635,0.081309244203635,0.8434630152740474,1.3896561986205132,2.128156315278334,-0.1876354428282477,0.4348071528930664,0.8694533764607092,1.3274698061066474,-0.282305459976829,0.6216716227090431,1.647336195666626,2.591428382444263,-0.1355773890565939,0.4191735809242618,1.0715771073744649,1.4323290522033865,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260508-045147Z_sweep_amzn_stage1_v2_seed13.zip,0.3248419397115465,0.2813213720048123,3,0.8660254037844386,0,0.6040833888799922,1d,daily,252.0,1.0,3.0,
sanitize,Quarantined by sanity_scan.py,2026-05-19T23:38:36.271017+00:00,2,MU,sweep_mu_baseline_v1,42,40000,0.0003,0.99,0.05,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.1,sharpe,100,1e-06,0.0,1.0,0.35,0.01,0.1,0.02,0.1,1.0,1,0.4530516431924882,0.4961439588688946,389,424,0.9953051643192488,0.4952830188679245,0.9871794417443538,0.4275700934579439,0.5632911392405063,316,335,0.7827102803738317,0.5582089552238806,2.008072688342581,-0.4650013496592051,-0.1707545616649417,0.5940927734436954,93.31755948066711,0.0970338085732014,41.336402452183805,0.0004202682425183,0.0004964457104818,0.0,-1.5637894910592954e-07,0.0017370892018779,0.0,-0.0017891689756156,0.017891689756156,0.0888981817802571,38.04842180195008,0.0005320172837101,0.0007277203591469,0.0,-7.334984142618776e-05,0.0006542056074766,0.0,-0.0016325643817403,0.0163256438174033,0.1864726267967242,1.086380400841065,1.666357893141723,-0.1500444415021806,0.2455190496368413,1.373445109934064,1.7582636250242618,-0.0755868076437344,0.6514739764559294,1.7103083836461093,2.683987304612146,-0.1355773890565937,0.4162736113017831,1.064666790392192,1.423020074218594,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260506-035132Z_sweep_mu_baseline_v1_seed42.zip,1.04509966473073,2.451721697428558,5,2.3459214275609246,1,0.5502007439830113,1d,daily,252.0,,,
sanitize,Quarantined by sanity_scan.py,2026-05-19T23:38:36.271017+00:00,2,MU,sweep_mu_60k_v3,42,60000,0.0003,0.99,0.02,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.1,sharpe,100,1e-06,0.0,1.0,0.35,0.01,0.1,0.02,0.1,1.0,1,0.4295774647887324,0.4867021276595745,376,411,0.9647887323943662,0.48661800486618,0.7269635715138187,0.2990654205607476,0.5294117647058824,221,234,0.5467289719626168,0.5299145299145299,0.0240195252787103,-0.4522100973703808,-0.4667889206355811,0.5347291795924051,94.20643854141235,0.0938191881994622,39.966974172970914,0.0004652328112969,0.0005789499452511,0.0,-5.599383651895967e-06,0.0098591549295774,0.0,-0.0025792088609315,0.0257920886093158,-0.0069169883018324,-2.960470993184267,-7.264023439681554e-05,-4.91692716348145e-05,0.0,-0.0001461871807068,0.0053271028037383,0.0,-0.0112408172628705,0.1124081726287059,0.1992638790855485,0.8398500938246626,1.2188800496080945,-0.1811400056175426,-0.050515309333798,-0.117332403025916,-0.102220117911043,-0.2553685015238521,0.6514739764559294,1.7103083836461093,2.683987304612146,-0.1355773890565937,0.4162736113017831,1.064666790392192,1.423020074218594,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260506-043655Z_sweep_mu_60k_v3_seed42.zip,0.922401531544985,2.3643917993646832,5,2.5632999496482007,1,0.4602818061800495,1d,daily,252.0,,,
sanitize,Quarantined by sanity_scan.py,2026-05-19T23:38:36.271017+00:00,2,MU,sweep_mu_overtrade_fix_v4,7,40000,0.0003,0.99,0.02,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.1,sharpe,100,1e-06,0.0,1.0,0.35,0.01,0.1,0.02,0.05,1.0,1,0.4530516431924882,0.4961439588688946,389,424,0.9953051643192488,0.4952830188679245,0.9871794417443538,0.5163551401869159,0.5552763819095478,398,422,0.985981308411215,0.5521327014218009,4.890558027914558,-0.2007581705477232,2.423914069499612,0.5940927734436954,81.97638607025146,0.0931547964305668,39.68394327942149,0.0010129699776638,0.0011315177564345,0.0,-1.5637894910592954e-07,0.014319248826291,0.0,-0.0047838103309783,0.0478381033097834,0.1021808815221156,43.73341729146552,0.0034881295188417,0.0039039452241149,0.0,-2.3000583236931977e-06,0.0079439252336448,0.0,-0.0059463439272785,0.059463439272785,0.4507158059082061,0.961472320244768,1.4896859864670138,-0.3607007406019226,2.840187680801394,2.120767119540971,3.2742290053284004,-0.2834348395966374,0.6514739764559294,1.7103083836461093,2.683987304612146,-0.1355773890565937,0.4162736113017831,1.064666790392192,1.423020074218594,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260508-000856Z_sweep_mu_overtrade_fix_v4_seed7.zip,3.310144176026148,2.73735708845636,3,0.8269600787427261,0,0.6828665515042355,1d,daily,252.0,,,
sanitize,Quarantined by sanity_scan.py,2026-05-19T23:38:36.271017+00:00,2,MU,sweep_mu_baseline_v1,7,40000,0.0003,0.99,0.02,0,1,0.002,1,0.001,0.05,next_bar,0.0,0.0,0.1,sharpe,100,1e-06,0.0,1.0,0.35,0.01,0.1,0.02,0.1,1.0,1,0.4530516431924882,0.4961439588688946,389,424,0.9953051643192488,0.4952830188679245,0.9871794417443538,0.5163551401869159,0.5552763819095478,398,422,0.985981308411215,0.5521327014218009,4.890558027914558,-0.1735101042177675,1.4000591382557137,0.5940927734436954,80.54854822158813,0.0931180950596079,39.668308495392985,0.0010433828814633,0.0011451633257509,0.0,-1.5637894910592954e-07,0.0123474178403755,0.0,-0.0051332935199752,0.0513329351997527,0.0895868593849892,38.343175816775386,0.0027089128776446,0.0031756200899611,0.0,-2.3000583236931977e-06,0.0088317757009345,0.0,-0.0081140324413078,0.0811403244130785,0.4779638722381618,1.040076493769947,1.798755827430373,-0.280085463924719,1.8163327495574968,1.799808597066071,2.538035541287629,-0.3076747184005993,0.6514739764559294,1.7103083836461093,2.683987304612146,-0.1355773890565937,0.4162736113017831,1.064666790392192,1.423020074218594,-0.228833069215711,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260506-034147Z_sweep_mu_baseline_v1_seed7.zip,1.859662056664026,2.801426412682788,5,1.5064169334659416,1,0.6760719829570033,1d,daily,252.0,,,
